----  Field Name Gestalt psychology: 
----  Field Level 2.0: 
----  Field Papers Number 7510:
----  All time max citation paper: Ab initio effective core potentials for molecular calculations. Potentials for K to Au including the outermost core orbitals, 1985, (5800.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1939|1.0|1.0|American Journal of Sociology|Field Theory and Experiment in Social Psychology: Concepts and Methods
1943|0|0.0|Journal of the Optical Society of America|Some Factors and Implications of Color Constancy*
1949|1.0|1.0|Philosophical Magazine Series 1|LXII. On the use of canonical transformations for collision problems
1953|0|0.0|Advances in Physics|Production and scattering of mesons
1954|0|0.0||ON THE SEMI-EMPIRICAL MASS-FORMULA AND ALPHA-DISINTEGRATION ENERGY IN THE REGION OF HEAVY AND MEDIUM HEAVY NUCLIDES
1955|1.0|0.5|Journal of Chemical Physics|LowFrequency Rotational Spectrum of HDO
1956|1.0|1.0|Nuclear Physics|On the universal interactions
1957|0|0.0|Journal of Molecular Spectroscopy|Vibration-rotation spectrum of deuterium lodide
1958|5.0|1.0|Journal of Chemical Physics|Isotropic Nuclear Resonance Shifts
1959|10.0|1.0|Journal of Chemical Physics|ELECTRONIC STRUCTURE OF NEPTUNIUM HEXAFLUORIDE
1960|1.0|0.0|Advances in Physics|THE THEORY OF IMPURITY CONDUCTION,
1961|4.0|3.0|Physics of Fluids|Experiments on Ion Cyclotron Waves
1962|13.0|1.0|The American Journal of Medicine|Radiocalcium metabolism in disuse osteoporosis in man
1963|13.0|0.5|Journal of Chemical Physics|Electronic Structure of LiH and Quadrupole Moment of Li7
1964|11.0|2.5|Journal of Chemical Physics|ManyElectron Theory of Atoms and Molecules. V. FirstRow Atoms and Their Ions
1965|8.0|2.0|Nuclear Physics|Time-dependent self-consistent field and collective nuclear Hamiltonian
1966|17.0|1.0|Nuclear Physics|Group theory of harmonic oscillators (III). States with permutational symmetry
1967|16.0|0.0|Proceedings of the IEEE|Matrix methods for field problems
1968|8.0|0.0|Communications in Mathematical Physics|Ergodic states in a non commutative ergodic theory
1969|18.0|2.0|Communications in Mathematical Physics|A class of homogeneous cosmological models
1970|13.0|1.0|Communications in Mathematical Physics|Renormalizable models with simple symmetry breaking. I. Symmetry breaking by a source term
1971|3.0|0.5|Communications in Mathematical Physics|More qualitative cosmology
1972|5.0|1.0|Communications in Mathematical Physics|Fields, statistics and non-abelian gauge groups
1973|53.0|0.0|Communications in Mathematical Physics|Axioms for Euclidean Green's functions
1974|15.0|1.0|Journal of Geophysical Research|The nighttime ionosphere: E region and lower F region
1975|15.0|1.0|Communications in Mathematical Physics|Multicomponent field theories and classical rotators
1976|33.0|2.0|Nature|Slip-line field theory and large-scale continental tectonics
1977|12.0|1.0|Communications in Mathematical Physics|Dimensional renormalization and the action principle
1978|23.0|1.0|Journal of Geophysical Research|Electric field topology near the dayside magnetopause
1979|13.0|1.0|Annals of Mathematical Logic|Effective content of field theory
1980|9.0|0.0|Journal of Chemical Physics|An SCF and MCSCF description of the lowlying states of MgO
1981|13.0|0.0|Journal of Computational Physics|Implicit moment particle simulation of plasmas
1982|12.0|0.0|Advances in Mathematics|Generic Galois extensions and problems in field theory
1983|15.0|0.0|Journal of Chemical Physics|The ground and excited states of PtH and PtH+ by relativistic ab initio electronic structure calculations: A model study for hydrogen chemisorption on platinum surfaces and related photoemission properties
1984|21.0|1.0|Journal of Chemical Physics|Theta point (tricritical) region behavior for a polymer chain: Transition to collapse
1985|64.0|1.0|Journal of Chemical Physics|Ab initio effective core potentials for molecular calculations. Potentials for K to Au including the outermost core orbitals
1986|30.0|0.0|Physics Letters B|Unification of the Poincar group with BRST and Parisi-Sourlas supersymmetries
1987|24.0|1.0|Communications in Mathematical Physics|Index of a family of Dirac operators on loop space
1988|26.0|1.0|Journal of Chemical Physics|Systematic corrections to FloryHuggins theory: Polymersolventvoid systems and binary blendvoid systems
1989|126.0|1.0|Communications in Mathematical Physics|Classical and quantum conformal field theory
1990|259.0|2.0|Physics Letters B|Exactly solvable field theories of closed strings
1991|56.0|1.0|Nuclear Physics|A solution of two-dimensional topological quantum gravity
1992|36.0|1.0|IEEE Transactions on Biomedical Engineering|Magnetic source images determined by a lead-field analysis: the unique minimum-norm least-squares estimation
1993|108.0|2.0|Psychological Review|Decision Field Theory: A Dynamic-Cognitive Approach to Decision Making in an Uncertain Environment.
1994|60.0|2.0|Communications in Mathematical Physics|Gromov-Witten classes, quantum cohomology, and enumerative geometry
1995|111.0|2.0|IEEE Transactions on Pattern Analysis and Machine Intelligence|Color constant color indexing
1996|104.0|3.0|Physics Letters B|D-brane field theory on compact spaces
1997|170.0|2.0|Nuclear Physics|Solutions Of Four-Dimensional Field Theories Via M Theory
1998|52.0|3.0|Nuclear Physics|String Expansion as Large N Expansion of Gauge Theories
1999|175.0|2.0|Physics Reports|Large N field theories, string theory and gravity
2000|142.0|3.0|Journal of High Energy Physics|Some Aspects of Deformations of Supersymmetric Field Theories
2001|165.0|3.0|Journal of High Energy Physics|Giant Gravitons in Conformal Field Theory
2002|274.0|6.0|Journal of High Energy Physics|Strings in homogeneous gravitational waves and null holography
2003|230.0|7.0|Journal of High Energy Physics|Vacuum String Field Theory ancestors of the GMS solitons
2004|169.0|5.0|Journal of High Energy Physics|Radiative stabilization of warped space
2005|192.0|4.0|Journal of High Energy Physics|Deforming field theories with U(1)  U(1) global symmetry and their gravity duals
2006|257.0|4.0|Journal of High Energy Physics|Dynamical SUSY Breaking in Meta-Stable Vacua
2007|265.0|4.0|Journal of High Energy Physics|Comments on multiple M2-branes
2008|191.0|4.0|Journal of High Energy Physics|Comments on string theory backgrounds with non-relativistic conformal symmetry
2009|146.0|4.0|Science|String Theory, Quantum Phase Transitions, and the Emergent Fermi Liquid
2010|153.0|6.0|Journal of High Energy Physics|Asymptotic symmetries of three-dimensional gravity coupled to higher-spin fields
