----  Field Name Chemical kinetics
----  Field Level 2.0
----  Field Papers Number 141572
----  All time max citation paper Quantifying heterogeneity in a metaanalysis, 2002, (5959.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1929|0|0.0|Philosophical Magazine Series 1|XLIX. The effects of magnetic field on certain chemical reactions
1930|8.0|8.0|Protoplasma|The natural chemical equilibrium regulative of growth by increase in cell number
1933|0|0.0|Protoplasma|Germ layer origin and mitotic potentiality of regenerating tissues iuClymenella torquata
1934|3.0|3.0|Journal of Chemical Physics|The InterRelations of Hydrogen and Deuterium Molecules
1935|1.0|1.0|Journal of Chemical Physics|Addition of Symmetrical Diatomic Molecules to Benzene
1936|5.0|2.0|Journal of Chemical Physics|Kinetics of OH Radicals as Determined by Their Absorption Spectrum I. The Electric Discharge Through Water Vapor
1937|11.0|1.5|Journal of Chemical Physics|The Deduction of Reaction Mechanisms from the Theory of Absolute Rates
1938|6.0|4.0|Journal of Chemical Physics|The Decomposition of Mercury Dimethyl
1939|7.0|3.0|Journal of Chemical Physics|Reactions Involving Hydrogen and the Hydrocarbons
1940|6.0|1.0|Annals of Internal Medicine|HEMOLYTIC REACTIONS FOLLOWING TRANSFUSIONS OF BLOOD OF THE HOMOLOGOUS GROUP, WITH THREE CASES IN WHICH THE SAME AGGLUTINOGEN WAS RESPONSIBLE
1941|2.0|1.0|Journal of Chemical Physics|Theory of Acid Strength. Temperature Effect
1943|1.0|1.0|Journal of Cellular and Comparative Physiology|The application of the theory of absolute reaction rates to the action of narcotics
1944|11.0|7.0|Journal of Chemical Physics|Thermodynamics of Heterogeneous Polymers and Their Solutions
1945|3.0|3.0|Journal of Dairy Science|The Methylene-Blue Reduction Test and its Relation to Other Measures of Quality in Bull Semen
1947|9.0|4.0|Journal of Chemical Physics|Calculation of Equilibrium Constants for Isotopic Exchange Reactions
1948|3.0|1.5|Journal of Chemical Physics|The Reaction of Hydrogen Atoms with the Paraffin Hydrocarbons
1949|14.0|1.0|Journal of Chemical Physics|The Relative Reaction Velocities of Isotopic Molecules
1950|16.0|3.0|Experimental Cell Research|Studies on mitochondria: II. The structure of mitochondria in relation to enzymatic activity
1951|16.0|3.0|Journal of Chemical Physics|The Rate Constant of Ethane Formation from Methyl Radicals
1952|9.0|3.0|Journal of Chemical Physics|Free Radicals by Mass Spectrometry. I. The Measurement of Methyl Radical Concentrations
