----  Field Name Physical organic chemistry: 
----  Field Level 2.0: 
----  Field Papers Number 28140:
----  All time max citation paper: High- gate dielectrics: Current status and materials properties considerations, 2001, (3118.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1948|1.0|1.0|Journal of The Franklin Institute-engineering and Applied Mathematics|Strain energy in greatly deformed elastic or inelastic anisotropic engineering metals
1949|0|0.0|Philosophical Magazine Series 1|I. The properties of certain strained hydrocarbons
1950|4.0|2.0|JAMA|THE ABSORPTION AND EXCRETION OF RUTIN AND RELATED FLAVONOID SUBSTANCES
1952|4.0|2.0|Journal of Chemical Physics|The Molecular Structure of Cyclobutane
1955|1.0|1.0||Reclamation of a saline and high boron soil in the Coachella Valley of California
1956|0|0.0|Acta Metallurgica|Thermodynamics of liquid Ag-Au and Au-Cu alloys and the question of strain energy in solid solutions
1957|1.0|0.0|Journal of the American Ceramic Society|Predicting the Thermodynamic Stabilities and Oxidation Resistances of Silicide Cermets
1958|15.0|15.0|Journal of Chemical Physics|Volumes of Activation for Diffusion in Solids
1960|28.0|3.0|Journal of Chemical Physics|Theory of ``Melting'' of the Helical Form in Double Chains of the DNA Type
1961|7.0|3.0|Journal of Chemical Physics|Reaction of Cyclopropane with Iodine and Some Observations on the Isomerization of Cyclopropane
1962|15.0|6.0|Journal of Chemical Physics|Thermodynamic Stability of Polymer Crystals. II. Torsional Vibrations of Chain Molecules
1963|14.0|9.5|Journal of Chemical Physics|ShockTube Study of Carbon Dioxide Dissociation Rate
1964|12.0|1.5|Journal of Chemical Physics|Appearance Potentials of Positive and Negative Ions by Mass Spectrometry
1965|33.0|4.0|Journal of Geophysical Research|Ionospheric processes and nitric oxide
1966|1.0|1.0|Journal of Materials Science|Crystal structure transformations of alkali sulphates, nitrates and related substances: thermal hysteresis in reversible transformations
1967|1.0|0.0||Some dynamic characteristics of an electron- bombardment ion thrustor
1968|8.0|1.0|Psychological Research-psychologische Forschung|Dissociation of visual functions by deprivation and rearrangement.
1969|9.0|1.0|Contributions to Mineralogy and Petrology|Aragonite crystallization from strained calcite at reduced pressures and its bearing on aragonite in low-grade metamorphism
1970|22.0|0.5|Journal of Geophysical Research|Formation of striations in ionospheric plasma clouds
1971|16.0|1.0|Journal of Geophysical Research|Balloon measurements of cosmic ray protons and helium over half a solar cycle 19651969
1972|15.0|2.0|Biochemical and Biophysical Research Communications|Fourier transform C-13 nmr analysis of some free and potassium-ion complexed antibiotics.
1973|26.0|2.5|Journal of Geophysical Research|Neutral winds above 200 km at high latitudes
1974|19.0|2.5|Journal of Atmospheric and Solar-Terrestrial Physics|Ionospheric irregularities causing scintillation of GHz frequency radio signals
1975|36.0|1.0|Journal of Geophysical Research|The aeronomy of odd nitrogen in the thermosphere
1976|33.0|2.0|Journal of Geophysical Research|The aeronomy of odd nitrogen in the thermosphere 2. Twilight emissions
1977|63.0|2.0|Journal of Geophysical Research|The energy release in great earthquakes
1978|47.0|3.0|Journal of Catalysis|Reactions of carbon monoxide and hydrogen on Co, Ni, Ru, and Pd metals
1979|63.0|1.0|Geochimica et Cosmochimica Acta|The effect of biodegradation on steranes and terpanes in crude oils
1980|28.0|2.0|Journal of Geophysical Research|Mechanics of discontinuous faults
1981|56.0|1.0|Geochimica et Cosmochimica Acta|The equilibrium speciation of dissolved components in freshwater and sea water at 25C and 1 atm pressure
1982|23.0|2.0|Marine Chemistry|Determination of conditional stability constants of organic copper and zinc complexes dissolved in seawater using ligand exchange method with EDTA
1983|39.0|2.0|Water Research|The measurement of complexation capacity and conditional stability constants for ligands in natural waters
1984|37.0|3.0|Journal of Geophysical Research|Chemical kinetics of waterrock interactions
1985|37.0|2.0|Acta Psychiatrica Scandinavica|Prefrontal cortex dysfunction as a common factor in psychosis
1986|66.0|3.0|Journal of Chemical Physics|On the manifestation of electronic structure effects in metal clusters
1987|48.0|2.0|Geochimica et Cosmochimica Acta|Rare earth element complexation by carbonate and oxalate ions
