----  Field Name Rheology: 
----  Field Level 2.0: 
----  Field Papers Number 37152:
----  All time max citation paper: Polymer/layered silicate nanocomposites: a review from preparation to processing, 2003, (3007.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1951|9.0|7.0|Journal of Applied Physics|Mechanical Properties of Substances of High Molecular Weight. X. The Relaxation Distribution Function in Polyisobutylene and Its Solutions
1953|10.0|6.5|Journal of Applied Physics|Dynamic Mechanical Properties of the System PolystyreneDecalin
1954|20.0|11.0|Journal of Chemical Physics|The Viscoelastic Properties of Plastics
1955|1.0|1.0|Journal of Colloid Science|Stress-relaxation of polyisobutylene in the transition region (1, 2)
1956|23.0|1.0|Journal of Chemical Physics|Dynamics of Polymer Molecules in Dilute Solution: Viscoelasticity, Flow Birefringence and Dielectric Loss
1957|3.0|1.5|Acta Metallurgica|Activation energies for creep of high-purity aluminum
1959|4.0|2.5|Physics of Fluids|Thermodynamics of Viscoelasticity in Liquids
1960|1.0|0.0||Deposition of uranium in salt-pan basins
1961|4.0|1.0|Journal of Chemical Physics|Molecular Weight Distribution from the Normal Coordinate Theory of Viscoelasticity
1962|18.0|2.5|Journal of the American Ceramic Society|Deformation Behavior of Polycrystalline Aluminum Oxide
1963|1.0|1.0|Journal of Fluid Mechanics|Cavitation of a viscous fluid in narrow passages
1964|22.0|5.0|Journal of Fluid Mechanics|Turbulent flow characteristics of viscoelastic fluids
1965|6.0|1.0|Journal of Fluid Mechanics|The behaviour of freely falling cylinders and cones in a viscous fluid
1966|6.0|1.0|Acta Mechanica|LINEAR NON-ISOTHERMAL VISCOELASTIC SOLIDS.
1967|4.0|0.5|Philosophical Magazine|REBINDER EFFECTS IN MGO.
1968|13.0|2.0|Progress in Materials Science|Mechanical Behavior of Crystalline Solids at Elevated Temperature.
1969|9.0|1.5|Journal of Biomechanics|An analytic elastic-viscoelastic model for the shape and the forces in the left ventricle
1970|14.0|1.0|Journal of Fluid Mechanics|The flow created by a sphere moving along the axis of a rotating, slightly-viscous fluid
1971|20.0|1.0|Journal of Fluid Mechanics|The motion of long slender bodies in a viscous fluid. Part 2. Shear flow
1972|10.0|1.0|Cement and Concrete Research|Mechanism of creep of hydrated portland cement paste
