----  Field Name Electronic design automation
----  Field Level 2.0
----  Field Papers Number 75447
----  All time max citation paper Graph-Based Algorithms for Boolean Function Manipulation, 1986, (3698.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1956|1.0|1.0|Biometrika|PAIRED COMPARISON DESIGNS FOR TESTING CONCORDANCE BETWEEN JUDGES
1960|2.0|1.0|American Journal of Potato Research|Correction of leaf necrosis of potatoes with foliar and soil applications of potassium.
1961|0|0.0|Chromatographic Reviews|A comprehensive bibliography of recent separations of inorganic ions by electromigration in paper
1963|14.0|7.5|Journal of Geophysical Research|Spacetime association of auroral glow and X rays at balloon altitude
1964|2.0|1.0|Proceedings of the IEEE|Semiconductor-network technology&#8212;1964
1965|1.0|1.0|design automation conference|Specifications for a design automation system
1966|9.0|1.0|Proceedings of the IEEE|Man-computer graphics for computer-aided design
1967|16.0|4.0|Journal of the ACM|A Survey of Microcellular Research
1968|3.0|0.0||The Geomagnetic Tail: Topology, Reconnection and Interaction with the Moon
1969|10.0|1.0|IEEE Transactions on Microwave Theory and Techniques|Optimization Methods for Computer-Aided Design
1970|11.0|2.0|IEEE Transactions on Microwave Theory and Techniques|Current Trends in Network Optimization
1971|17.0|3.0|IEEE Transactions on Circuit Theory|The Sparse Tableau Approach to Network Analysis and Design
1972|11.0|2.0|design automation conference|A high quality, low cost router for MOS/LSI
1973|32.0|1.0|international symposium on computer architecture|The architecture of CASSM: A cellular system for non-numeric processing
1974|6.0|1.0|Journal of Geophysical Research|Quantitative analysis of a lightning return stroke for diameter and luminosity changes as a function of space and time
1975|13.0|1.0|Thin Solid Films|Electromigration in thin gold films on molybdenum surfaces
1976|14.0|1.0|design automation conference|LTX-A system for the directed automatic design of LSI circuits
1977|12.0|2.0|design automation conference|A logic design structure for LSI testability
1978|24.0|1.0|design automation conference|Methods for Hierarchical Automatic Layout of Custom LSI Circuit Masks
1979|22.0|2.0|design automation conference|A Min-Cut Placement Algorithm for General Cell Assemblies Based on a Graph Representation
1980|40.0|1.0|IEEE Transactions on Computers|An Optimal Worst Case Algorithm for Reporting Intersections of Rectangles
1981|69.0|2.0|Communications of The ACM|The cube-connected cycles: a versatile network for parallel computation
1982|39.0|2.0|Proceedings of the IEEE|Heterostructure bipolar transistors and integrated circuits
1983|95.0|2.0|IEEE Transactions on Computers|The NYU Ultracomputer&#8212;Designing an MIMD Shared Memory Parallel Computer
1984|70.0|3.0|IEEE Transactions on Computers|A Switch-Level Model and Simulator for MOS Digital Systems
1985|79.0|2.0|ACM Transactions on Database Systems|Modeling concepts for VLSI CAD objects
1986|87.0|2.0|IEEE Transactions on Computers|Graph-Based Algorithms for Boolean Function Manipulation
1987|55.0|3.0|design automation conference|DAGON: Technology Binding and Local Optimization by DAG Matching
1988|93.0|3.0|design automation conference|Tutorial on high-level synthesis
1989|78.0|2.0|international symposium on microarchitecture|Distributed fault-tolerant real-time systems: the Mars approach
1990|164.0|2.0|Proceedings of the IEEE|The high-level synthesis of digital systems
1991|109.0|2.0||HITEC: a test generation package for sequential circuits
1992|234.0|2.0|IEEE Journal of Solid-state Circuits|Low-power CMOS digital design
1993|151.0|3.0|IEEE Design & Test of Computers|Hardware-software cosynthesis for microcontrollers
1994|268.0|3.0|Cell|JNK is involved in signal integration during costimulation of T lymphocytes.
1995|136.0|3.0|IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems|Optimizing power using transformations
1996|104.0|3.0|Proceedings of the IEEE|Fundamentals of Artificial Neural Networks
1997|146.0|3.0|Proceedings of the National Academy of Sciences of the United States of America|Immunostimulatory oligodeoxynucleotides containing the CpG motif are effective as immune adjuvants in tumor antigen immunization
1998|168.0|3.0|Current Opinion in Cell Biology|The mRNA 5' cap-binding protein eIF4E and control of cell growth.
1999|162.0|4.0|Applied Physics Letters|Electrical properties of hafnium silicate gate dielectrics deposited directly on silicon
2000|467.0|3.0|international symposium on computer architecture|Wattch: a framework for architectural-level power analysis and optimizations
2001|1222.0|4.0|Journal of Applied Physics|High- gate dielectrics: Current status and materials properties considerations
2002|209.0|4.0|international symposium on computer architecture|Drowsy caches: simple techniques for reducing leakage power
2003|209.0|4.0|Proceedings of the IEEE|Leakage current mechanisms and leakage reduction techniques in deep-submicrometer CMOS circuits
2004|250.0|4.0|international conference on embedded networked sensor systems|An analysis of a large scale habitat monitoring application
2005|559.0|3.0|Nature|Genes that mediate breast cancer metastasis to lung
2006|773.0|3.0|Advanced Materials|Design Rules for Donors in BulkHeterojunction Solar CellsTowards 10 % EnergyConversion Efficiency
2007|1146.0|3.0|Nature Reviews Molecular Cell Biology|Signal integration in the endoplasmic reticulum unfolded protein response.
2008|326.0|2.0|Annual Review of Physiology|Calcium cycling and signaling in cardiac myocytes.
2009|545.0|2.0|Nature Reviews Cancer|Signal integration by JNK and p38 MAPK pathways in cancer development
2010|902.0|2.0|Journal of Statistical Software|Simple Algorithms to Calculate Asymptotic Null Distributions of Robust Tests in Case-Control Genetic Association Studies in R
