----  Field Name X-ray spectroscopy: 
----  Field Level 2.0: 
----  Field Papers Number 2015:
----  All time max citation paper: Combining scanning probe microscopy and x-ray spectroscopy, 2011, (545.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1966|0|0.0|Nature|X-ray emission from old novae.
1969|8.0|1.0|Planetary and Space Science|D-Region Electron Density Measurements during the Solar Eclipse of May 20,1966
1970|0|0.0|Planetary and Space Science|Low energy gamma radiation in the atmosphere during active and quiet periods on the sun
1973|12.0|7.0|Thin Solid Films|Comparison of surface layer analysis techniques
1975|11.0|4.0|Journal of Applied Physics|Quantitative analysis of complex targets by protoninduced x rays
1976|9.0|0.5|Journal of Investigative Dermatology|TRACE-ELEMENT CONCENTRATIONS IN HUMAN HAIR MEASURED BY PROTON-INDUCED X-RAY EMISSION
1977|15.0|2.5|Journal of Geophysical Research|The Viking X ray fluorescence experiment - Analytical methods and early results
1978|13.0|3.5|Journal of Catalysis|Surface chemistry of activated hydrodesulfurization catalysts by x-ray photoelectron spectroscopy
1979|5.0|0.0|Journal of Applied Physics|Xray line spectra from explodedwire arrays
1980|12.0|5.5|Applied Physics Letters|Au and Al interface reactions with SiO2
1981|1.0|0.0|Physics of the Earth and Planetary Interiors|Majorite formation from enstatite by experimental shock-loading
1982|20.0|4.5|Human Pathology|Fiber counting and analysis in the diagnosis of asbestos-related disease
1983|9.0|1.0|Journal of Catalysis|XPS Characterization of reduced LaCoO 3 perovskite
1984|16.0|2.0|Applied Physics Letters|Xray photoelectron spectroscopy study of the chemical structure of thermally nitrided SiO2
1985|12.0|1.5|Solid State Communications|Core electron binding energy shifts in metal clusters: Tin on amorphous carbon
1986|27.0|3.0|Journal of Applied Physics|Photoemission from transition metals and their compounds
1987|39.0|5.0|Journal of Applied Physics|The localization and crystallographic dependence of Si suboxide species at the SiO2/Si interface
1988|31.0|2.0|Applied Physics Letters|Characterization of thin films of YBaCuO on oxidized silicon with a zirconia buffer layer
1989|96.0|5.0|Journal of Applied Physics|Nucleation mechanisms and the elimination of misfit dislocations at mismatched interfaces by reduction in growth area
1990|33.0|3.0|Journal of Applied Physics|Role of lead substitution in the production of 110K superconducting singlephase BiSrCaCuO ceramics
1991|42.0|5.0|Applied Physics Letters|Epitaxial CeO2 films as buffer layers for hightemperature superconducting thin films
1992|83.0|6.0|Applied Physics Letters|Electronic structure of light-emitting porous Si
1993|39.0|4.0|Geochimica et Cosmochimica Acta|Surface chemistry of ferrihydrite: Part 1. EXAFS studies of the geometry of coprecipitated and adsorbed arsenate
1994|72.0|2.0|Journal of Applied Physics|Properties of carbon nitride films with composition ratio C/N=0.53.0 prepared by the ion and vapor deposition method
1995|19.0|2.0|Journal of Applied Physics|Evolution of morphology, crystallinity, and growth modes of thin superconducting YBa2Cu3O7x films on SrTiO3 and NdGaO3 substrates
1996|40.0|3.0|Journal of the American Ceramic Society|In Situ Toughened Silicon Carbide with AlBC Additions
1997|29.0|5.0|Applied Physics Letters|Thermal stability of amorphous hard carbon films produced by cathodic arc deposition
1998|13.0|1.0|Applied Physics Letters|X-ray absorption spectroscopy and atomic force microscopy study of bias-enhanced nucleation of diamond films
1999|22.0|1.0|Journal of Magnetism and Magnetic Materials|Research frontiers in magnetic materials at soft x-ray synchrotron radiation facilities.
2000|33.0|2.0|Organic Geochemistry|Black carbon in density fractions of anthropogenic soils of the Brazilian Amazon region
2001|21.0|1.0|Journal of Alloys and Compounds|Formation of carbon supported PtRu alloys: an XRD analysis
2002|115.0|3.0|Nature|Time-resolved atomic inner-shell spectroscopy
2003|46.0|2.0|Geochimica et Cosmochimica Acta|Adsorption of cadmium to Bacillus subtilis bacterial cell walls: a pH-dependent X-ray absorption fine structure spectroscopy study
2004|72.0|4.0|Nature|Lensless imaging of magnetic nanostructures by X-ray spectro-holography
2005|158.0|4.0|Applied Physics Letters|Patterned growth of carbon nanotubes on Si substrates without predeposition of metal catalysts
2006|30.0|4.0|Plant Cell and Environment|Photosynthetic capacity is related to the cellular and subcellular partitioning of Na+, K+ and Cl in saltaffected barley and durum wheat
2007|53.0|4.0|Science|Orbital Reconstruction and Covalent Bonding at an Oxide Interface
2008|105.0|4.0|Chemical Physics Letters|High Resolution X-ray Emission Spectroscopy of Liquid Water: The Observation of Two Structural Motifs
2009|182.0|4.0|Proceedings of the National Academy of Sciences of the United States of America|The inhomogeneous structure of water at ambient conditions
2010|116.0|4.0|Analytical and Bioanalytical Chemistry|Chemical and structural characterization of carbon nanotube surfaces
