----  Field Name Visual analytics: 
----  Field Level 2.0: 
----  Field Papers Number 2549:
----  All time max citation paper: The distributed human neural system for face perception, 2000, (1893.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1952|1.0|1.0|Electroencephalography and Clinical Neurophysiology|A visual analysis and a study of latency of the photically driven EEG
1969|1.0|1.0|IEEE Transactions on Geoscience and Remote Sensing|OGO Search Coil Magnetometer Experiments
1974|0|0.0|Neurophysiology|Visual analysis in unspecialized receptive fields as an orthogonal series expansion
1976|31.0|31.0|Bellman Prize in Mathematical Biosciences|Visual analysis: Theory of lie group representations
1977|1.0|0.5|Sigplan Notices|Design rationale for TELOS, a PASCAL-based AI language
1979|3.0|2.5|Oecologia|Use of 13C values to determine vegetation selectivity in East African herbivores
1980|0|0.0|Attention Perception & Psychophysics|The primacyof visual information inthe analysis of letter strings
1981|12.0|5.0|ACM Sigoa Newsletter|The design of a language-directed editor for block-structured languages
1982|5.0|2.5|American Journal of Cardiology|Thallium-201 myocardial scintigraphy: Improved sensitivity, specificity and predictive accuracy by application of a statistical image analysis algorithm
1983|12.0|5.0|Journal of Fluid Mechanics|On the structure and resolution of wall-pressure fluctuations associated with turbulent boundary-layer flow
1984|7.0|3.0|Journal of the American College of Cardiology|Quantitative analysis of seven-pinhole tomographic thallium-201 scintigrams: Improved sensitivity and estimation of the extent of coronary involvement by evaluation of radiotracer uptake and clearance
1985|38.0|6.0|Seminars in Nuclear Medicine|Quantitative planar thallium-201 stress scintigraphy: A critical evaluation of the method
1986|26.0|14.0|Journal of the American College of Cardiology|Noninvasive identification of left main and triple vessel coronary artery disease: improved accuracy using quantitative analysis of regional myocardial stress distribution and washout of thallium-201.
1987|8.0|6.0|Proceedings of the IEEE|Distributed computer systems: Four case studies
1988|8.0|8.0|Electroencephalography and Clinical Neurophysiology|Diagnostic efficacy of computerized spectral versus visual EEG analysis in elderly normal, demented and depressed subjects
1989|30.0|2.0|human factors in computing systems|Design rationale: the argument behind the artifact
1990|53.0|17.0|Journal of the American College of Cardiology|Quantitative exercise thallium-201 single photon emission computed tomography for the enhanced diagnosis of ischemic heart disease
1991|31.0|5.0||A process-oriented approach to design rationale
1992|46.0|4.0|human factors in computing systems|Liveboard: a large interactive display supporting group meetings, presentations, and remote collaboration
1993|35.0|4.0|IEEE Computer|Capturing design rationale in concurrent engineering teams
1994|35.0|4.0|Current Biology|Separate neural pathways for the visual analysis of object shape in perception and prehension
1995|81.0|4.5|Journal of the American College of Cardiology|Atherosclerosis in angiographically normal coronary artery reference segments: An intravascular ultrasound study with clinical correlations
1996|34.0|1.5|ieee symposium on information visualization|Visage: a user interface environment for exploring information
1997|28.0|5.5||Graphical argumentation and design cognition
1998|34.0|3.0|Microbiology|Rapid identification of urinary tract infection bacteria using hyperspectral whole-organism fingerprinting and artificial neural networks.
1999|237.0|6.0|Computer Vision and Image Understanding|The visual analysis of human movement: a survey
2000|238.0|5.0|Trends in Cognitive Sciences|The distributed human neural system for face perception
2001|312.0|5.0|Nature Reviews Neuroscience|Neurophysiological mechanisms underlying the understanding and imitation of action
2002|171.0|6.0|Circulation|Assessment of Myocardial Viability With Contrast-Enhanced Magnetic Resonance Imaging Comparison With Positron Emission Tomography
2003|216.0|5.5|Pattern Recognition|Recent developments in human motion analysis
2004|72.0|5.0|Cerebral Cortex|Control of Object-based Attention in Human Cortex
2005|117.0|5.0|Brain Research Bulletin|Face perception is mediated by a distributed cortical network
2006|492.0|8.0|Computer Vision and Image Understanding|A survey of advances in vision-based human motion capture and analysis
2007|299.0|5.0|Journal of Statistical Software|Introducing untb, an R package for simulating ecological drift under the unified neutral theory of biodiversity
2008|122.0|5.0|Proceedings of the National Academy of Sciences of the United States of America|Comparing face patch systems in macaques and humans
2009|352.0|4.0|Biomaterials|Reduction-sensitive polymers and bioconjugates for biomedical applications
2010|138.0|4.0|human factors in computing systems|Characterizing debate performance via aggregated twitter sentiment
