----  Field Name Interventional radiology: 
----  Field Level 2.0: 
----  Field Papers Number 1356:
----  All time max citation paper: Society of Interventional Radiology Clinical Practice Guidelines, 2003, (466.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1980|0|0.0|CardioVascular and Interventional Radiology|Transcatheter Embolization versus Vasopressin Infusion for the Control of Arteriocapillary Gastrointestinal Bleeding
1981|12.0|2.0|CardioVascular and Interventional Radiology|Percutaneous Transluminal Angioplasty of the Renal Artery
1982|2.0|1.0|Clinical Radiology|Report on the 1980 Kodak travelling scholarship Section I: Interventional radiology Section II: Undergraduate radiology training in North America
1983|22.0|11.5|Journal of Clinical Ultrasound|Risk in fineneedle abdominal biopsy
1984|1.0|1.0|CardioVascular and Interventional Radiology|Equipment choices, technical aspects and pitfalls of percutaneous transluminal angioplasty
1986|0|0.0|Irish Journal of Medical Science|Pyogenic liver abscesses  diagnosis and management
1987|3.0|1.5|Seminars in Roentgenology|Interventional radiology in renal neoplasms
1988|4.0|2.0|Journal of Vascular Surgery|Salvage of in situ femoropopliteal and femorotibial saphenous vein bypass with interventional radiology
1989|4.0|2.5|Clinical Radiology|The expansion of interventional radiology. Report of a survey conducted by the royal college of radiologists
1990|4.0|0.0|Clinical Radiology|The insertion of chronic indwelling central venous catheters (Hickman lines) in interventional radiology suites
1991|2.0|0.5|Acta Neurochirurgica|Pre- and post-operative cerebral blood flow changes in subarachnoid haemorrhage
1992|1.0|1.0|Annals of Vascular Surgery|Radiological Intervention for the Failing In Situ Vein Bypass
1993|8.0|4.0|Journal of Vascular and Interventional Radiology|HIV and Interventional Radiology: A National Survey of Physician Attitudes and Behaviors
1994|27.0|2.0|Magnetic Resonance in Medicine|Vascular interventions guided by ultrafast MR imaging: Evaluation of different materials
1995|9.0|1.0|Transplant International|Biliary complications after paediatric liver transplantation: Birmingham's experience
1996|5.0|2.0|CardioVascular and Interventional Radiology|Nitinol esophageal stents: new designs and clinical indications.
1997|8.0|1.0|Clinical Oncology|Superior vena cava obstruction: A modern management strategy
1998|23.0|3.0|Journal of Magnetic Resonance Imaging|MR monitoring of MRguided radiofrequency thermal ablation of normal liver in an animal model
1999|25.0|3.0|American Journal of Infection Control|Guideline for Prevention of Surgical Site Infection, 1999
2000|36.0|6.0|Journal of Magnetic Resonance Imaging|Safety of MRIguided endovascular guidewire applications
2001|72.0|1.5|Journal of Vascular and Interventional Radiology|Gnther Tulip Retrievable Vena Cava Filter: Results from the Registry of the Canadian Interventional Radiology Association
2002|60.0|4.0|Obstetrics & Gynecology|Complications after uterine artery embolization for leiomyomas
2003|61.0|4.0|Journal of Vascular and Interventional Radiology|Society of Interventional Radiology Clinical Practice Guidelines
2004|29.0|4.0|Materials Science and Engineering A-structural Materials Properties Microstructure and Processing|Medical shape memory alloy applicationsthe market and its products
2005|151.0|5.0|Cancer|Percutaneous radiofrequency ablation for hepatocellular carcinoma
2006|44.0|3.0|Journal of Vascular and Interventional Radiology|Society of Interventional Radiology Position Statement on Chemoembolization of Hepatic Malignancies
2007|100.0|5.0|International Journal of Radiation Oncology Biology Physics|Recommendations for Radioembolization of Hepatic Malignancies Using Yttrium-90 Microsphere Brachytherapy: A Consensus Panel Report from the Radioembolization Brachytherapy Oncology Consortium
2008|134.0|5.0|International Journal of Stroke|Methodology of the Interventional Management of Stroke III Trial
2009|186.0|5.0|Journal of Vascular and Interventional Radiology|Image-guided tumor ablation: standardization of terminology and reporting criteria.
2010|64.0|5.0|European Radiology|Radiation exposure in X-ray-based imaging techniques used in osteoporosis
