----  Field Name User experience design: 
----  Field Level 2.0: 
----  Field Papers Number 3519:
----  All time max citation paper: LIBLINEAR: A Library for Large Linear Classification, 2008, (1317.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1962|0|0.0|Proceedings of The Iee Part A: Power Engineering|User experience with powerful Ward Leonard d.c. machine drives for gas circulators at Calder Hall
1982|19.0|14.5||The star user interface: an overview
1984|3.0|3.0|ACM Transactions on Information Systems|The dimensions of accessibility to online information: implications for implementing office information systems
1985|6.0|3.5|Management Information Systems Quarterly|User experience with and assessment of participative systems design
1986|8.0|8.0|ACM Transactions on Computer Systems|Conversation-based mail
1987|6.0|4.5|Omega-international Journal of Management Science|Personal computing and support services
1988|24.0|24.0|Communications of The ACM|Graphics and managerial decision making: research-based guidelines
1989|5.0|5.0|international conference on data engineering|Searching in a hyperlibrary
1990|23.0|5.0|conference on computer supported cooperative work|Learning from user experience with groupware
1991|6.0|3.5|Electronic Publishing - Origination, Dissemination and Design|Ritaan editor and user interface for manipulating structured documents
1992|38.0|2.0|international acm sigir conference on research and development in information retrieval|Relevance feedback revisited
1993|1.0|0.0|IEEE Transactions on Rehabilitation Engineering|A functional electrical stimulation exercise system designed to increase bone density in spinal cord injured individuals
1994|16.0|3.5|Information & Management|Is user satisfaction a valid measure of system effectiveness?
1995|51.0|19.5|human factors in computing systems|Interactive sketching for the early stages of user interface design
1996|17.0|1.5|international conference on data engineering|Tioga-2: a direct manipulation database visualization environment
1997|9.0|4.0|IEEE\/ACM Transactions on Networking|Congestion resulting from increased capacity in single-server queueing networks
1998|41.0|1.0|international world wide web conferences|Summary of WWW characterizations
1999|132.0|10.0|international conference on computer graphics and interactive techniques|Rendering with concentric mosaics
2000|68.0|8.0|ACM Transactions on Information Systems|Extending document management systems with user-specific active properties
2001|126.0|6.0|IEEE Journal on Selected Areas in Communications|Opportunistic transmission scheduling with resource-sharing constraints in wireless networks
2002|72.0|5.0|intelligent user interfaces|Getting to know you: learning new user preferences in recommender systems
2003|141.0|7.0|IEEE Transactions on Wireless Communications|Computationally efficient bandwidth allocation and power control for OFDMA
2004|68.0|5.0|international conference on mobile systems, applications, and services|MAR: a commuter router infrastructure for the mobile Internet
2005|280.0|4.0||Collaborative spectrum sensing for opportunistic access in fading environments
2006|154.0|4.5|human factors in computing systems|Getting a grip on tangible interaction: a framework on physical space and social interaction
2007|133.0|3.0|international conference on mobile systems, applications, and services|MyExperience: a system for in situ tracing and capturing of user feedback on mobile phones
2008|728.0|4.0|Journal of Machine Learning Research|LIBLINEAR: A Library for Large Linear Classification
2009|175.0|3.0|human factors in computing systems|Understanding, scoping and defining user experience: a survey approach
2010|200.0|4.0|international conference on mobile systems, applications, and services|Diversity in smartphone usage
