----  Field Name Medical jurisprudence: 
----  Field Level 2.0: 
----  Field Papers Number 10186:
----  All time max citation paper: Actual causes of death in the United States, 2000., 2004, (2332.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1934|0|0.0|Digestive Diseases and Sciences|A study of obesity in an outpatient clinic.
1939|0|0.0|Psychiatric Quarterly|A theory for the cause of deaths in acutely disturbed mental patients
1950|4.0|2.0|The American Journal of Medicine|Causes of death in hypertension
1953|1.0|0.5|American Heart Journal|Valvular stenosis as a cause of death in surgically treated coarctation of the aorta
1954|0|0.0|Transactions of The Royal Society of Tropical Medicine and Hygiene|Cardiovascular disease as a cause of death in the gold coast African
1958|3.0|3.0|Journal of Intellectual Disability Research|A LIFETABLE FOR MONGOLS WITH THE CAUSES OF DEATH
1961|3.0|1.5|JAMA Internal Medicine|Irradiation and Marrow Infusion in Leukemia: Observations in Five Patients with Acute Leukemia Treated by Whole-Body Exposures of 1,400 to 2,000 Roentgens and Infusions of Marrow
1962|3.0|2.0|Acta Psychiatrica Scandinavica|OUTCOME AND CAUSE OF DEATH IN MENTAL DISORDERS OF OLD AGE: A LONGTERM FOLLOWUP OF FUNCTIONAL AND ORGANIC PSYCHOSES
1963|0|0.0|Chest|Changing Pattern in Causes of Death in Pulmonary Tuberculosis
1965|0|0.0|Diseases of The Colon & Rectum|Management of cancer of the rectum
1967|0|0.0|Archives of Toxicology|Cardiotoxicity of chloroquine in rabbits
1968|3.0|0.5|JAMA|Causes of Deaths in Automobile Accidents
1969|0|0.0|Journal of Chronic Diseases|Underlying and contributory causes of death of adult males in two districts
1970|7.0|4.0|Radiation Botany|The radiosensitivity of gymnosperms II. On the nature of radiation injury and cause of death of Pinus rigida and P. strobus after chronic gamma irradiation.
1971|2.0|2.0|JAMA|Causes of Death Among Cirrhotic Patients Following Portal Decompression
1972|9.0|4.0|European Journal of Cancer|Causes of death in patients with cancer
1973|9.0|1.5|JAMA Internal Medicine|Causes of Death After Renal Transplantation
1974|4.0|0.0|Journal of Comparative Pathology|Copper levels in liver and brain of dead lambs in relation to breed, age at death and cause of death
1975|11.0|1.5|The American Journal of Medicine|Angio-immunoblastic lymphadenopathy: diagnosis and clinical course
1976|6.0|2.0|International Journal of Health Services|Prosperity as a cause of death.
1977|6.0|4.5|The Journal of Pathology|Clinical and postmortem assessment of the cause of death
1978|18.0|4.0|Cancer Research|Multisystem Stem Cell Failure after Apparent Recovery from Alkylating Agents
1979|5.0|2.0|Clinical Genetics|Down's syndrome in Western Australia: mortality and survival
1980|30.0|1.0|JAMA|Excessive mortality and causes of death in morbidly obese men.
1981|10.0|1.5|Journal of Neural Transmission|Distribution of 5-Hydroxytryptam ine and 5-Hydroxy- indoleacetic Acid in Human Brain in Relation to Age, Drug Influence, Agonal Status and Circadian Variation
1982|30.0|1.0|JAMA|Incidence of Death During Jogging in Rhode Island From 1975 Through 1980
1983|14.0|2.0|JAMA|Causes of death after kidney transplantation
1984|12.0|1.0|Age|Free radical theory of aging: The free radical diseases
1985|11.0|1.0|The New England Journal of Medicine|Survival and causes of death in cirrhotic and in noncirrhotic patients with primary hemochromatosis.
1986|35.0|2.0|Arthritis & Rheumatism|Survival, prognosis, and causes of death in rheumatoid arthritis.
1987|35.0|2.0|The Lancet|Causes of death in diabetic patients with impaired renal function. An audit of a hospital diabetic clinic population.
1988|15.0|3.0|American Journal of Cardiology|Use of exercise thallium-201 imaging for risk stratification of elderly patients with coronary artery disease
1989|60.0|2.0|JAMA|Extended preservation of human liver grafts with UW solution
1990|140.0|4.0|The Journal of Neuroscience|Cerebral hypoxia: some new approaches and unanswered questions
1991|47.0|1.0|JAMA Internal Medicine|A population-based perspective of the hospital incidence and case-fatality rates of deep vein thrombosis and pulmonary embolism. The Worcester DVT Study
