----  Field Name Traffic engineering: 
----  Field Level 2.0: 
----  Field Papers Number 6022:
----  All time max citation paper: Dynamic Source Routing Strategy for Two-Level Flows on Scale-Free Networks, 2013, (1423.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1961|0|0.0||Application of digital simulation techniques to highway design problems
1965|2.0|2.0|Journal of The Franklin Institute-engineering and Applied Mathematics|Wave theories of traffic flow
1967|0|0.0|Transportation Research|Improvement of traffic flow and safety by longitudinal control
1968|1.0|1.0|Transportation Research|Topics in the hydrodynamic theory of traffic flow
1969|2.0|2.0|Transportation Research|Point and trajectory processes in one-way traffic flow
1970|4.0|4.0|IEEE Transactions on Vehicular Technology|Automatic vehicle guidance and control&#8212;A state of the art survey
1971|6.0|1.0|Journal of Sound and Vibration|NOISE FROM COMPLEX ROAD TRAFFIC
1973|2.0|1.0|Transportation Research|Optimal traffic signal settingsI. Criterion for undersaturation of a signalized intersection and optimal signal setting
1974|6.0|0.0|Journal of Sound and Vibration|FREQUENCY CURVES OF ROAD TRAFFIC NOISE
1975|2.0|1.0|Transportation Research|Probabilistic structure of two-lane road traffic
1976|3.0|1.5||Coupling small computers for performance enhancement
1977|2.0|1.0|Transportation Research|Oversaturated signal systems with queue length constraintsI: Single intersection
1978|3.0|1.5|Transportation Research|A combined trip distribution modal split and trip assignment model
1979|12.0|4.0|Transportation Research Part B-methodological|The existence, uniqueness and stability of traffic equilibria
1980|4.0|1.0|Transportation Research Part B-methodological|The most likely trip matrix estimated from traffic counts
1981|4.0|1.0|IEEE Transactions on Communications|Methods, Tools, and Observations on Flow Control in Packet-Switched Data Networks
1982|6.0|0.5|Accident Analysis & Prevention|DO ACCIDENT-INVOLVED DRIVERS EXHIBIT RISKIER EVERYDAY DRIVING BEHAVIOR?
1983|12.0|1.0|Transportation Research Part B-methodological|Equilibrium predictions in transportation markets: The state of the art
1984|7.0|2.0|Transportation Research Part B-methodological|The stability of stochastic equilibrium in a two-link transportation network
1985|2.0|0.0|Transportation Research Part A: General|Research opportunities in transportation system characteristics and operations
1986|7.0|1.0|IEEE Journal on Selected Areas in Communications|Performance Analysis of a Polling System with Single Buffers and Its Application to Interconnected Networks
1987|4.0|2.0|Journal of Transportation Engineering-asce|Expert System for Traffic Signal Setting Assistance
1988|8.0|0.5|Transportation Research Part A: General|Route guidance systems for improving urban travel and location choices
1989|11.0|1.0|Operations Research|Dynamic Network Traffic Assignment Considered as a Continuous Time Optimal Control Problem
1990|11.0|2.0|Transportation Research Part B-methodological|DYNAMIC USER OPTIMAL TRAFFIC ASSIGNMENT ON CONGESTED MULTIDESTINATION NETWORKS
1991|7.0|1.0||Sketch of an IVHS systems architecture
1992|11.0|2.0|Transportation Science|Simplicial decomposition with disaggregated representation for the traffic assignment problem
1993|13.0|2.0|Transportation Research Part B-methodological|A new dynamic traffic model and the existence and calculation of dynamic user equilibria on congested capacity-constrained road networks
1994|21.0|3.0|Transportation Research Part C-emerging Technologies|AN EVALUATION TOOL FOR ADVANCED TRAFFIC INFORMATION AND MANAGEMENT SYSTEMS IN URBAN NETWORKS
1995|12.0|1.0|IEEE\/ACM Transactions on Networking|A buffer allocation scheme for ATM networks: complete sharing based on virtual partition
1996|13.0|2.0|Transportation Research Part C-emerging Technologies|A Microscopic Traffic Simulator for evaluation of dynamic traffic management systems
1997|20.0|2.0|IEEE Journal on Selected Areas in Communications|Effective control of traffic flow in ATM networks using fuzzy explicit rate marking (FERM)
1998|41.0|2.0|measurement and modeling of computer systems|Scheduling with implicit information in distributed systems
1999|191.0|2.0|IEEE Network|Internet QoS: a big picture
2000|34.0|2.0|international conference on computer communications|Egress admission control
2001|64.0|3.0|IEEE\/ACM Transactions on Networking|Deriving traffic demands for operational IP networks: methodology and experience
2002|107.0|4.0|Atmospheric Environment|Study of ultrafine particles near a major highway with heavy-duty diesel traffic
2003|99.0|3.0|measurement and modeling of computer systems|Fast accurate computation of large-scale IP traffic matrices from link loads
2004|109.0|5.0|ad hoc networks|Vehicle-to-vehicle safety messaging in DSRC
2005|243.0|3.0|acm special interest group on data communication|BLINC: multilevel traffic classification in the dark
2006|107.0|3.0|Computer Communication Review|A preliminary performance comparison of five machine learning algorithms for practical IP traffic flow classification
2007|62.0|3.0|measurement and modeling of computer systems|Sensitivity of PCA for traffic anomaly detection
2008|151.0|2.0|IEEE Communications Magazine|A tutorial survey on vehicular ad hoc networks
2009|133.0|2.0|acm special interest group on data communication|Cutting the electric bill for internet-scale systems
2010|150.0|3.0|BMC Public Health|Young adolescents' independent mobility, related factors and association with transport to school. A cross-sectional study
