----  Field Name Surface science
----  Field Level 2.0
----  Field Papers Number 138686
----  All time max citation paper Synthesis of graphene-based nanosheets via chemical reduction of exfoliated graphite oxide, 2007, (4432.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1938|5.0|2.5|Journal of Chemical Physics|The Role of Attractive and Repulsive Forces in the Formation of Tactoids, Thixotropic Gels, Protein Crystals and Coacervates
1940|0|0.0|Journal of Chemical Physics|Application of the Theory of Absolute Reaction Rates to Heterogeneous Processes I. The Adsorption and Desorption of Gases
1946|8.0|8.0|Journal of Chemical Physics|Statistical Mechanics of Multimolecular Adsorption II. Localized and Mobile Adsorption and Absorption
1947|9.0|4.5|Annals of Applied Biology|RELATION BETWEEN PARTICLE SIZE AND SHAPE OF INSECTICIDAL SUSPENSIONS AND THEIR CONTACT TOXICITYL: I. D.D.T. SUSPENSIONS AGAINST TRIBOLIUM CASTANEUM Hb
1948|1.0|0.5|Journal of Applied Physics|Measurement by Radioactive Tracers of Diffusion in Liquids
1949|8.0|2.0|Journal of Applied Physics|Particle Size Determination by Soft XRay Scattering
1950|0|0.0|Digestive Diseases and Sciences|Problems in the intravenous administration of synthetic and natural fats for nutritional pur poses.
1951|8.0|2.0|Journal of Applied Physics|Latex Particle Size from XRay Diffraction Peaks
1952|2.0|0.0|Journal of Applied Physics|Latex Particle Size Determination Using Diffraction Peaks Obtained with the Point Focusing XRay Monochromator
1953|4.0|2.0|Journal of Applied Physics|Measurement of Particle Size of Fine Ferromagnetic Powders
1954|6.0|1.0|Journal of Chemical Physics|HYDROGEN OVERVOLTAGE AND ELECTRODE MATERIAL, A THEORETICAL ANALYSIS
1955|3.0|1.0|Radiation Research|THE DIRECT ACTION OF FAST CHARGED PARTICLES ON HYALURONIC ACID, HYALURONIDASE, AND A COMBINATION OF THE ENZYME AND SUBSTRATE
1956|9.0|1.0|Journal of Applied Physics|Two Distinct Types of Short Arcs
1957|17.0|1.0|Journal of Chemical Physics|Mobility and Adsorption of Hydrogen on Tungsten
1958|6.0|0.0|Journal of Atmospheric and Solar-Terrestrial Physics|On the production of radioisotopes in the atmosphere by cosmic radiation and their application to meteorology
1959|12.0|1.0|Journal of Chemical Physics|Molecular Dissociation and Reconstitution on Solids
1960|16.0|2.0|Journal of Chemical Physics|Interaction of Hydrogen with Tungsten
1961|15.0|1.0|Journal of Applied Physics|Electroluminescence at pn Junctions in Gallium Phosphide
1962|15.0|4.0|Vacuum|Thermal desorption of gases
1963|8.0|1.0|Journal of Chemical Physics|Statistical Mechanical Theory of DoubleLayer Structure and Properties
1964|14.0|1.0|Journal of Chemical Physics|Desorption from Metal Surfaces by LowEnergy Electrons
1965|16.0|1.0|Journal of Chemical Physics|Adsorption of Potassium on Tungsten
1966|14.0|0.0|Electrochimica Acta|The potential sweep method- a theoretical analysis
