----  Field Name Psychrometrics: 
----  Field Level 2.0: 
----  Field Papers Number 25102:
----  All time max citation paper: Dynamics of Airborne Influenza A Viruses Indoors and Dependence on Humidity, 2011, (1835.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1938|4.0|2.5|JAMA|POLIOMYELITIS VIRUS IN HUMAN STOOLS
1939|2.0|2.0|American Journal of Botany|The Relative Humidity Gradient of Stomatal Transpiration
1940|3.0|2.0|Annals of Applied Biology|APHIS MIGRATION. AN ANALYSIS OF THE RESULTS OF FIVE SEASONS TRAPPING IN NORTH WALES
1943|1.0|1.0||Onion downy mildew.
1944|9.0|2.0|Annals of Applied Biology|Mould deterioration of feedingstuffs in relation to humidity of storage: Part I. The growth of moulds at low humidities
1945|0|0.0|JAMA Internal Medicine|Rate of water and heat loss from the respiratory tract of normal subjects in a subtropical climate.
1947|2.0|2.0|Transactions of The Royal Society of Tropical Medicine and Hygiene|Studies in leishmaniasis in the Anglo-Egyptian Sudan IX. Further observations on the sandflies ( Phlebotomus ) of the Sudan
1948|0|0.0|Bulletin of Entomological Research|The common House-fly, Musca domestica , L., and its Behaviour to Temperature and Humidity
1949|1.0|1.0|Bulletin of Entomological Research|The Biology of Laemophloeus minutus Oliv. (Col. Cucujidae)
1950|8.0|1.5|Journal of Experimental Zoology|Humidity reactions of Tribolium castaneum (Herbst)
1951|0|0.0|Journal of Hygiene|Physical aspects of air disinfection
1952|1.0|1.0|American Journal of Potato Research|EFFECT OF DATE AND METHOD OF KILL ON YIELD, SPECIFIC GRAVITY AND OTHER QUALITY FACTORS OF MAINE POTATOES
1953|1.0|1.0|Journal of Dairy Science|Effects of Seasonal Climatic Changes on Certain Physiological Reactions, Semen Production and Fertility of Dairy Bulls
1955|3.0|1.5|Radiation Research|THE DIRECT ACTION OF FAST CHARGED PARTICLES ON HYALURONIC ACID, HYALURONIDASE, AND A COMBINATION OF THE ENZYME AND SUBSTRATE
1956|0|0.0|Journal of the American Oil Chemists' Society|Effect of Maleic Hydrazide Applied to the Cotton Plant on the Development of Free Fatty Acids in the Seed
1957|1.0|0.0|Nature|Heat Resistance of Bacterial Spores at Various Water Activities
1958|12.0|6.5|Journal of Chemical Physics|Kinetic Studies of Hydroxyl Radicals in Shock Waves. I. The Decomposition of Water between 2400 and 3200K
1959|3.0|1.0|Journal of the Science of Food and Agriculture|Kinetics of phosphatebuffered, Riboseamino reactions at 40 and 70% relative humidity: Systems related to the Browningof dehydrated and salt cod
1960|16.0|0.5|Journal of Chemical Physics|Interaction of Hydrogen with Tungsten
1961|37.0|4.0|Nuclear Physics|Analysis of recent measurement of nuclear level density parameters
1962|11.0|4.0|Journal of Chemical Physics|Nuclear Magnetic Resonance Study of Collagen Hydration
1963|12.0|2.5|Radiation Botany|Radiosensitivity of seedsIII. Effects of pre-irradiation humidity and gamma-ray dose on seeds from five botanical families
1964|8.0|1.0|Journal of Geophysical Research|Variation of the lunar atmosphere with the strength of the solar wind
1965|3.0|0.5|Geochimica et Cosmochimica Acta|Geochemistry of Birch Creek, Inyo County, California a travertine depositing creek in an arid climate
1966|8.0|1.0|Water Resources Research|Potential evaporation: The combination concept and its experimental verification
1967|15.0|1.0|Geochimica et Cosmochimica Acta|Condensation of primordial dust
1968|3.0|1.0|Bulletin of Mathematical Biology|Strandedness of DNA at 92% relative humidity
1969|11.0|2.0|Respiration Physiology|Ventilation-perfusion inequality and overall gas exchange in computer models of the lung.
1970|24.0|1.0|Comparative Biochemistry and Physiology|The function of coelomic cell hemoglobin in the polychaete Glycera dibranchiata
1971|42.0|2.0|Earth and Planetary Science Letters|Fractionation and condensation in space
1972|6.0|2.0|Corrosion Science|The influence of the relative humidity and corrosion products on the adsorption of sulfur dioxide on metal surfaces
