----  Field Name Physical oceanography
----  Field Level 2.0
----  Field Papers Number 102596
----  All time max citation paper The Pittsburgh sleep quality index: A new instrument for psychiatric practice and research, 1989, (4633.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1937|4.0|2.0|Journal of Chemical Physics|On Transitions in Condensed Systems
1939|5.0|5.0|Journal of Chemical Physics|The Low Temperature Gaseous Heat Capacities of C2H6
1940|1.0|0.5|Journal of Chemical Physics|The Low Temperature Gaseous Heat Capacities of Certain C3 Hydrocarbons
1941|1.0|1.0|Journal of Chemical Physics|Optical Sensitizing of Silver Halides by Dyes III. The Relation of Sensitizing to the Absorption Spectra and Constitution of Dyes
1945|2.0|1.0|Journal of Chemical Physics|The Mercury Photosensitized Reactions of Propane at Low Pressures
1946|8.0|3.0|Journal of Chemical Physics|Statistical Mechanics of Multimolecular Adsorption II. Localized and Mobile Adsorption and Absorption
1947|4.0|1.0|Journal of Chemical Physics|The Study of Reaction Intermediates by Means of a Mass Spectrometer Part I. Apparatus and Method
1948|1.0|1.0|Journal of Chemical Physics|Note on an Equation of State for Linear Macromolecules in Monolayers
1951|2.0|2.0|Journal of Chemical Physics|The Thermal HydrogenOxygen Reaction at Relatively Low Temperatures
1952|6.0|6.0|Journal of Chemical Physics|Kinetics of OH Radicals from Flame Emission Spectra V. A Study of the AcetyleneOxygen Flame
1953|8.0|3.5|Journal of Chemical Physics|Rotational ``Temperatures'' of OH in Diluted Flames
1955|12.0|1.0|Journal of Chemical Physics|Molecular Calculations. I. LCAO MO SelfConsistent Field Treatment of the Ground State of H2O
1956|2.0|1.0|Journal of Chemical Physics|Experimental Proof for the Existence of Nonthermal Rotational Distributions of OH (2+) in Flames
1957|36.0|3.0|Journal of Chemical Physics|Reactions of Nitrogen Atoms. I. Oxygen and Oxides of Nitrogen
1958|12.0|2.0|Journal of Chemical Physics|Reactions of Nitrogen Atoms. II. H2, CO, NH3, NO, and NO2
1959|12.0|4.0|Journal of Chemical Physics|Molecular Dissociation and Reconstitution on Solids
1960|14.0|1.0|Journal of Chemical Physics|Some Considerations of Unimolecular Rate Theory
1961|12.0|5.0|Journal of Fluid Mechanics|EXPERIMENTS ON POWER GENERATION FROM A MOVING PLASMA
1962|25.0|4.0|Geochimica et Cosmochimica Acta|On the chemical evolution of the carbonaceous chondrites
1963|21.0|2.0|Journal of Geophysical Research|The association of planewave electrondensity irregularities with the equatorial electrojet
1964|88.0|1.0|Journal of Geophysical Research|Deformation of the geomagnetic field by the solar wind
1965|27.0|1.0|Journal of Geophysical Research|Some new measurements of linear compressibility of rocks
