----  Field Name Financial Management: 
----  Field Level 2.0: 
----  Field Papers Number 2452:
----  All time max citation paper: Corporate Financing and Investment Decisions When Firms Have Informationthat Investors Do Not Have, 1984, (2098.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1952|0|0.0|Review of Educational Research|Chapter IV: Financial Management
1976|7.0|7.0|Communications of The ACM|Computer-aided analysis and design of information systems
1978|1.0|1.0|Financial Management|The Use of Multicurrency Financing by the Financial Manager
1980|1.0|0.5|American Journal of Agricultural Economics|Inflation effects on farm financial management.
1982|4.0|2.5|Management Science|Theory, Models and Implementation in Financial Management
1983|5.0|2.5|Journal of Consumer Research|Determinants of Role Structure in Family Financial Management
1984|30.0|4.0|Journal of Financial Economics|Corporate Financing and Investment Decisions When Firms Have Informationthat Investors Do Not Have
1985|0|0.0|New Directions for Community Colleges|Sources and information: Financial management at the community college
1986|5.0|2.5|Applied Mathematics and Optimization|On the Pricing of American Options.
1987|4.0|0.0|American Journal of Emergency Medicine|Stabilization of patients prior to interhospital transfer
1988|11.0|1.0|Public Administration|THE THATCHER GOVERNMENT, THE FINANCIAL MANAGEMENT INITIATIVE, AND THE NEW CML SERVICE
1989|6.0|2.0|IEEE Intelligent Systems|Assisting managers in project definition: foundations for intelligent decision support
1990|16.0|1.0|international conference on software engineering|Prism = methodology + process-oriented environment
1991|10.0|0.0|IEEE Transactions on Software Engineering|Prism-methodology and process-oriented environment
1992|17.0|2.0|hawaii international conference on system sciences|Building the business case for group support technology
1993|11.0|1.0|Journal of Financial Economics|Private benefits from block ownership and discounts on closed-end funds
1994|15.0|2.0|statistical and scientific database management|An object-oriented data model for a time series management system
1995|17.0|1.5|IEEE Computer|Scaling up visual programming languages
1996|17.0|1.0|Journal of Health Economics|Health insurance: The tradeoff between risk pooling and moral hazard
1997|27.0|1.0|Journal of Finance|Quotes, Order Flow, and Price Discovery
1998|34.0|1.0|Journal of Financial Economics|Another look at the role of the industrial structure of markets for international diversification strategies
1999|28.0|3.0|Economica|Fiscal Management in Federal Democracies: Argentina and Brazil
2000|20.0|2.0||Foreign Direct Investments in Services and the Domestic Market for Expertise
2001|20.0|3.0|Journal of Financial Economics|Predictable changes in yields and forward rates
2002|268.0|3.0|Genome Biology|Is 'big biology' a commercial enterprise?
2003|44.0|3.0|World Bank Research Observer|Foreign Bank Entry: Experience, Implications for Developing Economies, and Agenda for Further Research
2004|395.0|2.0|IEEE Transactions on Software Engineering|QoS-aware middleware for Web services composition
2005|58.0|3.0|Journal of Finance|Does Idiosyncratic Risk Really Matter?
2006|49.0|3.0|BMC Health Services Research|Getting by on credit: how district health managers in Ghana cope with the untimely release of funds.
2007|35.0|1.0|World Bank Research Observer|The Growing Relationship Between China and Sub-Saharan Africa: Macroeconomic, Trade, Investment, and Aid Links
2008|93.0|1.0|Review of Financial Studies|Jumps in Financial Markets: A New Nonparametric Test and Jump Dynamics
2009|267.0|1.0|Financial Management|Capital Structure Decisions: Which Factors Are Reliably Important ?
2010|204.0|2.0|European Journal of Operational Research|PROMETHEE: A comprehensive literature review on methodologies and applications
