----  Field Name Psychophysics: 
----  Field Level 2.0: 
----  Field Papers Number 9463:
----  All time max citation paper: Normalized cuts and image segmentation, 2000, (3708.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1951|0|0.0|Transactions of The American Institute of Electrical Engineers|An Engineering Approach to Control Room Lighting
1960|0|0.0|Ire Transactions on Broadcasting|Transmission of Colour Television Signals
1963|1.0|1.0|Journal of Experimental Psychology|Classical eyelid conditioning as a function of sustained and shifted interstimulus intervals
1965|17.0|13.0|Icarus|The microwave phase effect of Venus
1966|17.0|1.0|Journal of Geophysical Research|Rocketborne measurements of particle fluxes and auroral light
1967|10.0|3.5|Icarus|Rayleigh scattering in an optically thin atmosphere and its application to Martian topography
1968|5.0|3.0|Acta Psychologica|The effect of set on perceived egocentric distance
1969|2.0|1.0|Planetary and Space Science|Radio-frequency synchrotron radiation from trapped electrons above the auroral zones
1970|5.0|3.0|Radio Science|Mercury: Epilith Physical Parameters and a Hermocentric Longitude Dependence of its 3.3mm Radiation
1971|10.0|1.0|Nature|Adsorption on the Martian Regolith
1972|4.0|3.0|Journal of Geophysical Research|INVESTIGATION OF A POSSIBLE SOLAR-WIND DARKENING OF THE LUNAR SURFACE BY PHOTOELECTRON SPECTROSCOPY.
1973|9.0|2.0|Journal of Geophysical Research|Differences in auroral intensity at conjugate points
1974|36.0|5.0|Journal of Geophysical Research|Solar coronal holes as sources of recurrent geomagnetic disturbances
1975|10.0|3.0|Icarus|UBV photometry of the Galilean satellites
1976|39.0|2.0|Vision Research|Visual adaptation: Retinal transduction, brightness and sensitivity
1977|28.0|12.0|Journal of Geophysical Research|Martian dynamical phenomena during JuneNovember 1976: Viking Orbiter imaging results
1978|10.0|4.0|Icarus|On the azimuthal brightness variations of Saturn's rings
1979|21.0|3.0|Geophysical Research Letters|Sulfur dioxide in the Venus atmosphere: Distribution and implications
1980|96.0|4.0|Behavioral and Brain Sciences|The functional organization of posterior parietal association cortex
1981|17.0|6.0|Icarus|Voyager photometry of surface features on Ganymede and Callisto
1982|16.0|5.0|Peptides|Intrathecal substance P and somatostatin in rats: Behaviors indicative of sensation
1983|30.0|4.0|Geophysical Research Letters|Visible glow induced by spacecraftenvironment interaction
1984|35.0|5.0|IEEE Transactions on Pattern Analysis and Machine Intelligence|Digital Step Edges from Zero Crossing of Second Directional Derivatives
1985|80.0|6.0|Journal of The Optical Society of America A-optics Image Science and Vision|Model of human visual-motion sensing.
1986|25.0|3.0|Advances in Experimental Social Psychology|Between Hope and Fear: The Psychology of Risk.
1987|215.0|4.0|Behavioral and Brain Sciences|How brains make chaos in order to make sense of the world
1988|56.0|3.0|Behavioral and Brain Sciences|Prcis of Sensory Analysis
1989|84.0|6.0|Behavioral and Brain Sciences|Reconciling Fechner and Stevens: Toward a unified psychophysical law
1990|32.0|5.0|IEEE Transactions on Pattern Analysis and Machine Intelligence|Integrating region growing and edge detection
1991|21.0|3.0|IEEE Journal of Solid-state Circuits|An object position and orientation IC with embedded imager
1992|61.0|3.0|IEEE Transactions on Pattern Analysis and Machine Intelligence|Constrained restoration and the recovery of discontinuities
1993|74.0|4.0|Vision Research|Contour integration by the human visual system: evidence for a local "association field".
1994|30.0|3.0|IEEE Transactions on Circuits and Systems for Video Technology|Analysis and synthesis of facial image sequences in model-based image coding
1995|207.0|4.0|Proceedings of the IEEE|Human and machine recognition of faces: a survey
1996|27.0|5.0|Pain|Inflammatory mediators potentiate pain induced by experimental tissue acidosis
1997|61.0|4.0|IEEE Transactions on Signal Processing|Blind multiuser channel estimation in asynchronous CDMA systems
1998|120.0|4.0|IEEE Transactions on Communications|Blind equalization and multiuser detection in dispersive CDMA channels
1999|69.0|4.0|Nature Neuroscience|G-protein-coupled receptors act via protein kinase C and Src to regulateNMDA receptors
2000|374.0|6.0|IEEE Transactions on Pattern Analysis and Machine Intelligence|Normalized cuts and image segmentation
2001|194.0|6.0|Behavioral and Brain Sciences|A sensorimotor account of vision and visual consciousness.
2002|91.0|6.0|Neuron|Connexin36 Is Essential for Transmission of Rod-Mediated Visual Signals in the Mammalian Retina
2003|223.0|6.0|Brain|Theories of developmental dyslexia: Insights from a multiple case study of dyslexic adults
2004|386.0|8.0|Nature Neuroscience|Neural systems supporting interoceptive awareness.
2005|558.0|14.0|Nature Neuroscience|Neural systems of reinforcement for drug addiction: from actions to habits to compulsion
2006|420.0|11.0|Nature Neuroscience|Understanding emotions in others: mirror neuron dysfunction in children with autism spectrum disorders
2007|671.0|11.0|Nature Neuroscience|Microglia: active sensor and versatile effector cells in the normal and pathologic brain.
2008|680.0|11.0|Journal of Vision|Influence of adaptive-optics ocular aberration correction on visual acuity at different luminances and contrast polarities
2009|1000.0|9.0|Nature Neuroscience|Epigenetic regulation of the glucocorticoid receptor in human brain associates with childhood abuse
2010|727.0|7.5|Nature Neuroscience|A robust and high-throughput Cre reporting and characterization system for the whole mouse brain
