----  Field Name Professional ethics: 
----  Field Level 2.0: 
----  Field Papers Number 1307:
----  All time max citation paper: Academic Dishonesty: Honor Codes and Other Contextual Influences., 1993, (309.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1964|0|0.0|Anthropological Forum|Toward a code of ethics for applied anthropology
1968|3.0|3.0|Communications of The ACM|Rules of ethics in information processing
1975|4.0|4.0|Journal of School Psychology|Professional Ethics and Legal Responsibilities: On the Horns of a Dilemma.
1978|16.0|11.0|Evaluation and Program Planning|Ethical problems in program evaluation: Advice for trapped evaluators
1979|6.0|6.0|American Psychologist|Being ethical in organizational research.
1980|1.0|1.0|Psychology in the Schools|Current trends in college cheating
1982|0|0.0|Toxicological Sciences|A code of ethics for scientists reporting and reviewing information on chemicals
1983|1.0|1.0||Wanted: A Comprehensive Approach to Ethics Research and Education.
1984|3.0|3.0|Journal of Health Economics|Considering the effects of financial incentives and professional ethics on 'appropriate' medical care.
1985|1.0|0.5|Journal of Medical Ethics|Medical ethics and medical practice: a social science view.
1986|43.0|3.0|conference on computer supported cooperative work|Supporting collaboration in notecards
1987|5.0|2.0|Journal of Business Ethics|The influence of stated organizational concern upon ethical decision making
1988|2.0|1.0|International Journal of Nursing Studies|Law, professional ethics and the problem of conflict with personal values
1989|2.0|1.0|Occupational and Environmental Medicine|Ethical conflict in the practice of occupational medicine.
1990|6.0|1.0|Child Abuse & Neglect|Professionals' Adherence to Mandatory Child Abuse Reporting Laws: Effects of Responsibility Attribution, Confidence Ratings, and Situational Factors.
1991|15.0|0.5|Journal of the Academy of Marketing Science|Research Note: Selected Factors Influencing Marketers' Deontological Norms
1992|8.0|1.0|Journal of Business Ethics|Cultural and socioeconomic constraints on international codes of ethics: Lessons from accounting
1993|18.0|2.0|Communications of The ACM|Using the new ACM code of ethics in decision making
1994|1.0|0.0||Computer ethics: a capstone course
1995|6.0|1.5|Social Science & Medicine|Euthanasia: American attitudes toward the physician's role
1996|13.0|1.0|Management Information Systems Quarterly|The effect of codes of ethics and personal denial of responsibility on computer abuse judgements and intentions
1997|9.0|2.0|Social Work|Should Social Work Clients Have the Right to Effective Treatment?.
1998|4.0|1.0|Social Work|The Evolution of Social Work Ethics.
1999|15.0|2.0|The Counseling Psychologist|Psychotherapy Supervisor Ethical Practices Adherence to Guidelines, the Supervisory Working Alliance, and Supervisee Satisfaction
2000|15.0|2.0|Journal of Business Research|Market Orientation and Organizational Performance in Not-for-Profit Hospitals
2001|43.0|2.0|Schizophrenia Research|Ethics and early intervention in psychosis: keeping up the pace and staying in step
2002|18.0|2.0|Childhood|Working with Ethical Symmetry in Social Research with Children
2003|22.0|3.0|BMJ|How to dance with porcupines: rules and guidelines on doctors' relations with drug companies
2004|22.0|1.0|Journal of Business Ethics|Effective Corporate Codes of Ethics: Perceptions of Code Users
2005|41.0|3.0|Academic Medicine|Informal Mentoring Between Faculty and Medical Students
2006|71.0|4.0|BMC Public Health|Influenza pandemic and professional duty: family or patients first? A survey of hospital employees
2007|39.0|3.0|Journal of Business Ethics|Cultural Values and International Differences in Business Ethics
2008|56.0|3.0|Journal of Business Ethics|Corporate Ethical Codes: Effective Instruments For Influencing Behavior
2009|57.0|4.0|Journal of Environmental Management|The ethics of Google Earth: crossing thresholds from spatial data to landscape visualisation.
2010|37.0|3.0|European Journal of Human Genetics|What is a meaningful result? Disclosing the results of genomic research in autism to research participants
