----  Field Name Biogeochemistry: 
----  Field Level 2.0: 
----  Field Papers Number 17260:
----  All time max citation paper: TOWARD A METABOLIC THEORY OF ECOLOGY, 2008, (1650.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1996|73.0|4.0|Biogeochemistry|Regional nitrogen budgets and riverine N & P fluxes for the drainages to the North Atlantic Ocean: Natural and human influences
1997|143.0|5.0|Ecological Applications|HUMAN ALTERATION OF THE GLOBAL NITROGEN CYCLE: SOURCES AND CONSEQUENCES
1998|119.0|5.0|Nature|Boreal forest plants take up organic nitrogen
1999|116.0|6.0|Nature|Nitrogen deposition makes a minor contribution to carbon sequestration in temperate forests
2000|143.0|7.0|Nature|Stable-isotope probing as a tool in microbial ecology
2001|121.0|8.0|Applied and Environmental Microbiology|Development and Evaluation of Functional Gene Arrays for Detection of Selected Genes in the Environment
2002|128.0|9.0|Functional Ecology|Predicting changes in community composition and ecosystem functioning from plant traits: revisiting the Holy Grail
2003|271.0|9.0|Annual Review of Ecology, Evolution, and Systematics|THE ECOLOGY OF INTERFACES:Riparian Zones
2004|377.0|9.0|Journal of Geophysical Research|Biogeochemical impact of summertime coastal upwelling on the New Jersey Shelf
2005|457.0|10.0|Nature|Isolation of an autotrophic ammonia-oxidizing marine archaeon
2006|495.0|10.0|Nature|Archaea predominate among ammonia-oxidizing prokaryotes in soils
2007|294.0|10.0|Nature Reviews Microbiology|Marine viruses  major players in the global ecosystem
2008|1227.0|11.0|Ecology|TOWARD A METABOLIC THEORY OF ECOLOGY
2009|396.0|11.0|Ecology Letters|Towards a worldwide wood economics spectrum
2010|724.0|9.0|Journal of Geophysical Research|Modeling brine and nutrient dynamics in Antarctic sea ice: The case of dissolved silica
