----  Field Name Heuristic: 
----  Field Level 2.0: 
----  Field Papers Number 8077:
----  All time max citation paper: Tabu SearchPart II, 1990, (2144.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1954|1.0|1.0|American Journal of Botany|Morphological Analysis of the Maize Ear
1967|15.0|15.0|American Journal of Anatomy|A MORPHOLOGICAL ANALYSIS OF THE EARLY IMPLANTATION STAGES IN THE RAT
1968|0|0.0|Journal of Special Education|Improving the Abstract Quality In Creative Problem Solving
1969|5.0|3.0|international conference on computational linguistics|Towards a computational formalization of natural language semantics
1970|7.0|5.0|Artificial Intelligence|Heuristic search viewed as path finding in a graph
1971|1.0|1.0|Communications of The ACM|Experiments in automatic learning for a multipurpose hueristic program
1972|13.0|8.0|IEEE Transactions on Computers|On the Execution of Fuzzy Programs Using Finite-State Machines
1973|2.0|2.0|international joint conference on artificial intelligence|The avoidance of (relative) catastrophe, heuristic competence, genuine dynamic weighting and computational issues in heuristic problem solving
1974|8.0|1.0|Artificial Intelligence|The heuristic search under conditions of error
1975|2.0|1.0|mathematical foundations of computer science|Decision algorithms for Havel's branching automata
1976|17.0|1.0|Communications of The ACM|An application of heuristic search methods to edge and contour detection
1977|7.0|1.0|Journal of the ACM|The Power of Dominance Relations in Branch-and-Bound Algorithms
1978|19.0|5.0|The Journal of Pediatrics|Morphologic analysis of the pulmonary vascular bed in infants exposed in utero to prostaglandin synthetase inhibitors
1979|15.0|3.0|international conference on management of data|A heuristic approach to attribute partitioning
1980|22.0|6.0|ACM Transactions on Programming Languages and Systems|Automatic Derivation of Code Generators from Machine Descriptions
1981|15.0|4.0|The Journal of Comparative Neurology|Experimental studies on cerebellar foliation. I. A qualitative morphological analysis of cerebellar fissuration defects after neonatal treatment with 6OHDA in the rat
1982|13.0|3.0|Journal of Experimental Zoology|Morphological analysis of the development of the primary organizer in avian embryos
1983|15.0|2.0|The Journal of Comparative Neurology|A morphological analysis of vasoactive intestinal polypeptide (VIP)like immunoreactive neurons in the area dentata of the rat brain
1984|31.0|2.0|international symposium on computer architecture|Architecture of SOAR: Smalltalk on a RISC
1985|22.0|4.0|Neuroscience|Injections of picrotoxin and bicuculline into the amygdaloid complex of the rat: An electroencephalographic, behavioural and morphological analysis
1986|24.0|3.0|Journal of Cellular Physiology|Thrombininduced increase in albumin permeability across the endothelium
1987|41.0|3.0|The Journal of Comparative Neurology|Morphological analysis of the tuberomammmillary nucleus in the rat brain: Delineation of subgroups with antibody again Lhistidine decarboxylase as a marker
1988|20.0|3.5|Optics Communications|Optical cross-over analysis of granular gold films at percolation
1989|33.0|3.0|international joint conference on artificial intelligence|Constrained heuristic search
1990|151.0|3.0|Informs Journal on Computing|Tabu SearchPart II
1991|19.0|3.0|IEEE Transactions on Systems, Man, and Cybernetics|Distributed constrained heuristic search
1992|18.0|2.0|Science Education|The Social Construction of Scientific Concepts or the Concept Map as Device and Tool Thinking in High Conscription for Social School Science
1993|39.0|2.0|Machine Learning|Prioritized Sweeping: Reinforcement Learning with Less Data and Less Time
1994|27.0|3.0|Journal of Controlled Release|Characterization and morphological analysis of protein-loaded poly(lactide-co-glycolide) microparticles prepared by water-in-oil-in-water emulsion technique
1995|44.0|2.0|Machine Learning|Learning Bayesian Networks: The Combination of Knowledge and Statistical Data
1996|54.0|2.0|Journal of Computer Assisted Tomography|A computerized approach for morphological analysis of the corpus callosum
1997|143.0|3.0|adaptive agents and multi-agents systems|A scalable comparison-shopping agent for the World-Wide Web
1998|67.0|2.0|Journal of The American Society for Information Science|Internet browsing and searching: user evaluations of category map and concept space techniques
1999|88.0|4.0|Psychological Review|A neuropsychological theory of positive affect and its influence on cognition.
2000|58.0|4.0|Molecular Phylogenetics and Evolution|Ancestral Lineages of Arbuscular Mycorrhizal Fungi (Glomales)
2001|121.0|5.0|Journal of Cell Biology|Lack of Pericytes Leads to Endothelial Hyperplasia and Abnormal Vascular Morphogenesis
2002|145.0|5.5|Circulation|Intravascular Ultrasound Findings in the Multicenter, Randomized, Double-Blind RAVEL (RAndomized study with the sirolimus-eluting VElocity balloon-expandable stent in the treatment of patients with de novo native coronary artery Lesions) Trial
2003|128.0|5.0|Circulation|Pathological Mechanisms of Fatal Late Coronary Stent Thrombosis in Humans
2004|291.0|5.0|Management Science|The Lagrangian Relaxation Method for Solving Integer Programming Problems
2005|148.0|4.0|Artificial Intelligence|Adopt: asynchronous distributed constraint optimization with quality guarantees
2006|175.0|4.0|Nature Biotechnology|Comprehensive metabolic profiling and phenotyping of interspecific introgression lines for tomato improvement
2007|271.0|5.0|BMC Medical Research Methodology|Development of AMSTAR: a measurement tool to assess the methodological quality of systematic reviews
2008|523.0|5.0|Proceedings of the National Academy of Sciences of the United States of America|Neurons derived from reprogrammed fibroblasts functionally integrate into the fetal brain and improve symptoms of rats with Parkinson's disease
2009|367.0|5.0|Information Sciences|GSA: A Gravitational Search Algorithm
2010|197.0|5.0|Annual Review of Phytopathology|The Strigolactone Story
