----  Field Name Business intelligence: 
----  Field Level 2.0: 
----  Field Papers Number 4777:
----  All time max citation paper: Perceived usefulness, perceived ease of use, and user acceptance of information technology, 1989, (10379.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1963|1.0|1.0||Selective dissemination of information (SDI): state of the art in May, 1963
1968|90.0|45.0|Psychology of Learning and Motivation|Human memory ; A proposed system and its control processes
1969|3.0|3.0|Psychological Bulletin|COMMENT ON "AN ANALYSIS-OF-VARIANCE MODEL FOR THE ASSESSMENT OF CONFIGURAL CUE UTILIZATION IN CLINICAL JUDGMENT"
1970|8.0|8.0|Attention Perception & Psychophysics|Averaging model applied to the size-weight illusion
1971|8.0|4.0|Journal of Physics and Chemistry of Solids|Low temperature heat capacities of PrBi, PrSb, LaBi and LaSb, crystal field effects in PrBi and PrSb
1972|1.0|0.5|Journal of Ultrastructure Research|Cytochemical localization of tyrosinase activity in pigmented epithelial cells of Rana pipiens and Xenopus laevis larvae
1973|16.0|8.5|Science|Recombinant Inbred Lines: Value in the Genetic Analysis of Biochemical Variants
1974|8.0|4.5|Attention Perception & Psychophysics|Scale convergence as a criterion for rescaling: Information integration with difference, ratio, and averaging tasks
1975|1.0|0.5|Journal of Cellular Physiology|Activation and inactivation of genes determining hemoglobin types.
1976|8.0|1.5|Organizational Behavior and Human Performance|Information integration and subjective weights in multiple-cue judgments
1977|1.0|0.5|Intelligence|Modes of information integration and Piagetian measures of concrete operational thought
1978|15.0|3.0|Journal of Experimental Psychology: General|The Height + Width Rule in Children's Judgments of Quantity.
1979|16.0|3.5|Journal of Atmospheric and Solar-Terrestrial Physics|Atmospheric temperature structure during the Western European Winter Anomaly Campaign 1975/76
1980|5.0|3.0|Journal of Catalysis|A Fourier transform infrared spectroscopic study of the oxidation of propylene over supported silver catalysts
1981|35.0|5.0|Journal of Applied Psychology|Beyond attribution theory: Cognitive processes in performance appraisal
1982|4.0|2.0|Journal of Geophysical Research|Groundbased infrared spectroscopic measurements of atmospheric hydrogen cyanide
1983|12.0|10.5|Organizational Behavior and Human Performance|External validity tests of laboratory studies of information integration
1984|62.0|8.0|Journal of Chemical Physics|Study of an F center in molten KCl
1985|23.0|6.0|American Political Science Review|Human Nature in Politics: The Dialogue of Psychology with Political Science
1986|5.0|2.0|Journal of Plant Growth Regulation|The acquisition of gravisensitivity during the development of nodes of Avena fatua
1987|6.0|3.0|Social Forces|The effects of minority size on womens position in academia
1988|3.0|1.5|Developmental Review|An exegesis of two theories of compensation development: Sequential decision theory and information integration theory
1989|107.0|2.0|Psychological Review|Visual search and stimulus similarity.
1990|41.0|5.0|Psychological Review|Models of Integration Given Multiple Sources of Information
1991|46.0|4.0|Cognitive Psychology|Information Integration across Saccadic Eye Movements.
1992|12.0|3.0|International Journal of Approximate Reasoning|Evidence, knowledge, and belief functions
1993|21.0|3.0|IEEE Transactions on Pattern Analysis and Machine Intelligence|The integration of image segmentation maps using region and edge information
1994|23.0|2.0|Management Science|Impact of electronic data interchange technology on JIT shipments
1995|131.0|4.0|Brain Research Reviews|Functional anatomy of the basal ganglia. II. The place of subthalamic nucleus and external pallidium in basal ganglia circuitry
1996|93.0|2.0|Journal of Intelligent Information Systems|Query reformulation for dynamic information integration
1997|223.0|7.0|IEEE Transactions on Image Processing|Secure spread spectrum watermarking for multimedia
1998|146.0|6.5|ACM Transactions on Information and System Security|Crowds: anonymity for Web transactions
1999|661.0|4.0|Fuzzy Sets and Systems|Fuzzy sets as a basis for a theory of possibility
2000|179.0|3.5|Theoretical Computer Science|Information integration using logical views
2001|174.0|6.0|international joint conference on artificial intelligence|Ontology-Based Integration of Information - A Survey of Existing Approaches
2002|135.0|8.0|international world wide web conferences|SWORD: A Developer Toolkit for Web Service Composition
2003|212.0|5.0|IEEE Transactions on Knowledge and Data Engineering|Determining semantic similarity among entity classes from different ontologies
2004|840.0|6.0|International Journal of Computer Vision|Robust Real-Time Face Detection
2005|145.0|4.0|Earth and Planetary Science Letters|A high-resolution, absolute-dated Holocene and deglacial Asian monsoon record from Dongge Cave, China
2006|167.0|4.0|international conference on management of data|High-performance complex event processing over streams
2007|187.0|4.0|Information Systems|Business process mining: An industrial application
2008|232.0|3.0|Information Systems|Conformance checking of processes based on monitoring real behavior
2009|289.0|3.0|The Lancet|The public health effect of economic crises and alternative policy responses in Europe: an empirical analysis
2010|163.0|3.0|international conference on data mining|S4: Distributed Stream Computing Platform
