----  Field Name Applied mechanics: 
----  Field Level 2.0: 
----  Field Papers Number 1169:
----  All time max citation paper: Focal Contacts as Mechanosensors: Externally Applied Local Mechanical Force Induces Growth of Focal Contacts by an Mdia1-Dependent and Rock-Independent Mechanism, 2001, (735.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1965|2.0|2.0|Journal of Applied Physics|Mass Transfer Problems in Ionic Crystals with Charge Neutrality
1972|1.0|1.0|Nuclear Engineering and Design|The significance of applied mechanics in designing the fast test reactor
1973|0|0.0|Bulletin of Mathematical Biology|Piezoelectricity and pyroelectricity as a basis for force and temperature detection by nerve receptors
1976|1.0|1.0|International Journal of Solids and Structures|A note on critical reflections of waves in an isotropic elastic plate
1977|2.0|0.0|Philosophical Magazine|The nature of dislocations in high-angle grain boundaries
1978|1.0|0.5|Protoplasma|The Ultrastructural Development of Mechanically Impeded Barley Roots. Effects on the Endodermis and Pericycle
1979|2.0|1.0||Photoplastic studies of upset forging of rings and of strip rolling
1981|0|0.0|Journal of Applied Mathematics and Mechanics|The forms of energy and their transformations: Plenary report of the 5-th All-Union Congress on theoretical and applied mechanics. Alma-Ata, May 27, 1981
1983|1.0|0.5|Journal of Structural Engineering-asce|Post-Buckling Behavior
1984|33.0|18.0|Human Movement Science|Stiffness control after fast goal-directed arm movements
1985|10.0|5.0|Clinical Physiology|Quantification of heart valve regurgitation: a critical analysis from a theoretical and experimental point of view
1986|2.0|1.5|Journal of Structural Engineering-asce|MULTIFUNCTIONAL MATERIAL SYSTEM DESIGN
1987|3.0|0.0|Composite Structures|On buckling of orthotropic compressed plates with circular holes
1988|14.0|9.0|Journal of Applied Physics|Coercivity in ThMn12 type magnets
1989|5.0|0.0|Neurourology and Urodynamics|QUANTIFICATION OF URETHRAL FUNCTION BASED ON GRIFFITHS MODEL OF FLOW THROUGH ELASTIC TUBES
1990|3.0|1.0|Engineering Structures|A yield surface equation for doubly symmetrical sections
1991|10.0|5.0|Composites|Microstructural characterization of injection moulded composites using image analysis
1992|9.0|4.0|International Journal of Solids and Structures|Localization due to damage in fiber-reinforced composites
1993|3.0|0.0|International Journal of Solids and Structures|The interpretation of optical caustics in the presence of dynamic non-uniform crack-tip motion histories: A study based on a higher order transient crack-tip expansion
1994|29.0|3.0|International Journal of Solids and Structures|Analysis of Vickers indentation
1995|13.0|1.0|Ocean Engineering|Optimization of variational methods
1996|14.0|1.5|formal methods in computer-aided design|Mechanically Checking a Lemma Used in an Automatic Verification Tool
1997|16.0|1.0|Mechanics of Materials|Analysis of pyramid indentation of pressure-sensitive hard metals and ceramics
1998|22.0|2.0|Journal of Applied Physics|The simulation of switching in polycrystalline ferroelectric ceramics
1999|18.0|3.0|International Journal of Engineering Science|A general solution for the plane problem in piezoelectric media with collinear cracks
2000|38.0|3.0|Journal of Fluid Mechanics|An explicit algebraic Reynolds stress model for incompressible and compressible turbulent flows
2001|183.0|4.5|Journal of Cell Biology|Focal Contacts as Mechanosensors: Externally Applied Local Mechanical Force Induces Growth of Focal Contacts by an Mdia1-Dependent and Rock-Independent Mechanism
2002|89.0|1.0|Applied Mechanics Reviews|Meshfree and particle methods and their applications
2003|83.0|5.0|Matrix Biology|How do fibroblasts translate mechanical signals into changes in extracellular matrix production?
2004|58.0|4.0|Mechanics Research Communications|Fracture of piezoelectromagnetic materials
2005|45.0|3.5|Mechanics of Materials|New directions in mechanics
2006|60.0|3.0|Journal of Industrial Ecology|Sustainability Constraints as System Boundaries: An Approach to Making LifeCycle Management Strategic
2007|89.0|4.0|Nature|Probing the chemistry of thioredoxin catalysis with force
2008|38.0|4.0|Soil Dynamics and Earthquake Engineering|Parameterization of the porous-material model for sand with different levels of water saturation
2009|277.0|4.0|Science|Organic Nonvolatile Memory Transistors for Flexible Sensor Arrays
2010|100.0|4.0|Proceedings of The Royal Society A: Mathematical, Physical and Engineering Sciences|Constitutive modelling of arteries
