----  Field Name Empirical modelling: 
----  Field Level 2.0: 
----  Field Papers Number 7743:
----  All time max citation paper: Reinforcement learning: a survey, 1996, (2158.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1956|0|0.0|Journal of Modern Optics|The Determination of the Absorption Coefficient of Luminescent Microcrystals
1957|0|0.0|Acta Physica Academiae Scientiarum Hungaricae|Some optical properties of single microcrystals
1969|0|0.0|Proceedings of The Indian Academy of Sciences-mathematical Sciences|Formation and quenching of ortho-positronium in molecular materials
1970|0|0.0|Molecular Physics|Reactive scattering with activation energy: An empirical model
1971|23.0|3.0|Journal of Geophysical Research|STRUCTURED VARIATIONS OF THE PLASMAPAUSE: EVIDENCE OF A COROTATING PLASMA TAIL.
1972|3.0|1.5|Metallurgical and Materials Transactions B-process Metallurgy and Materials Processing Science|Metallurgical considerations for optimizing the superconducting properties of Nb/sub 3/Al
1973|25.0|4.0|Journal of Geophysical Research|A semiempirical model of largescale magnetospheric electric fields
1974|107.0|13.0|Journal of Geophysical Research|Empirical model of global thermospheric temperature and composition based on data from the Ogo 6 quadrupole mass spectrometer
1975|17.0|3.0|Journal of Atmospheric and Solar-Terrestrial Physics|A global model of thermospheric dynamicsII. Wind, density, and temperature fields generated by EUV heating
1976|36.0|6.0|Journal of Geophysical Research|Direct measurements of nighttime thermospheric winds and temperatures 1. Seasonal variations during geomagnetic quiet periods
1977|86.0|12.0|Journal of Geophysical Research|Empirical models of highlatitude electric fields
1978|7.0|4.0|Journal of Geophysical Research|Excess bottom radon 222 distribution in deep ocean passages
1979|10.0|5.0|Oecologia|Ingestion rate: an empirical model for aquatic deposit feeders and detritivores
1980|33.0|3.0|Journal of Geophysical Research|Mass spectrometric measurements of the neutral gas composition of the thermosphere and exosphere of Venus
1981|54.0|5.0|Contributions to Mineralogy and Petrology|The fluid dynamics of a basaltic magma chamber replenished by influx of hot, dense ultrabasic magma
1982|45.0|3.5|Journal of Geophysical Research|Precipitating electron energy flux and auroral zone conductancesAn empirical model
1983|31.0|4.0|Journal of Geophysical Research|Global empirical model of the Venus thermosphere
1984|24.0|2.0|Computers in Biology and Medicine|Regression analysis of nonlinear Arrhenius plots: An empirical model and a computer program
1985|37.0|3.0|Journal of Geophysical Research|Interplanetary magnetic field control of highlatitude electric fields and currents determined from Greenland Magnetometer Data
1986|41.0|1.0|Journal of Chemical Physics|Hydrogen bond energies of the HF and HCl dimers from absolute infrared intensities
1987|159.0|2.0|Journal of Geophysical Research|MSIS86 Thermospheric Model
1988|61.0|4.0|Geophysical Research Letters|A coupled thermosphere/ionosphere general circulation model
1989|30.0|3.0|Journal of Chemical Physics|Collisioninduced dissociation of Fe+n (n=210) with Xe: Ionic and neutral iron binding energies
1990|24.0|3.0|Continental Shelf Research|Enhanced primary production at the plume/oceanic interface of the Mississippi River
1991|81.0|3.0|Journal of Geophysical Research|Revised global model of thermosphere winds using satellite and groundbased observations
1992|43.0|3.0|The RAND Journal of Economics|Agency Theory and Franchising: Some Empirical Results
1993|25.0|2.0|Planetary and Space Science|A two-dimensional model of the plasmasphere: refilling time constants
1994|46.0|4.0|IEEE\/ACM Transactions on Networking|Empirically derived analytic models of wide-area TCP connections
1995|70.0|3.0|Journal of Magnetism and Magnetic Materials|Existence range, structural and magnetic properties of Nd 3 Fe 27.5 Ti 1.5y Mo y and Nd 3 Fe 27.5 Ti 1.5y Mo y N x (0.0  y  1.5)
1996|262.0|3.0|Journal of Artificial Intelligence Research|Reinforcement learning: a survey
1997|70.0|3.0|international conference on computer communications|An empirical model of HTTP network traffic
1998|55.0|3.0|Econometrica|Estimating labor supply responses using tax reforms
1999|79.0|3.0|IEEE Transactions on Software Engineering|A unified framework for coupling measurement in object-oriented systems
2000|105.0|4.0|Water Research|The kinetics of sorption of divalent metal ions onto sphagnum moss peat
2001|235.0|4.0|Journal of the American Statistical Association|Empirical Bayes Analysis of a Microarray Experiment
2002|68.0|3.0|Journal of Geophysical Research|NRLMSISE-00 Empirical Model of the Atmosphere: Statistical Comparisons and Scientific Issues
2003|128.0|5.0|International Regional Science Review|Strategic Interaction Among Governments: An Overview of Empirical Studies
2004|87.0|5.0|Global Biogeochemical Cycles|Response of ocean ecosystems to climate warming
2005|70.0|5.0|Renewable Energy|A new dynamic model for predicting transient phenomena in a PEM fuel cell system
2006|285.0|4.0|BMC Evolutionary Biology|Assessment of methods for amino acid matrix selection and their use on empirical data shows that ad hoc assumptions for choice of matrix are not justified
2007|79.0|5.0|Drying Technology|Moisture Diffusivity Data Compilation in Foodstuffs
2008|1154.0|6.0|Genome Research|Mapping short DNA sequencing reads and calling variants using mapping quality scores
2009|175.0|5.0|Building and Environment|Ventilation performance prediction for buildings: A method overview and recent applications
2010|165.0|6.0|BMC Evolutionary Biology|Evolution of Rhizaria: new insights from phylogenomic analysis of uncultivated protists.
