----  Field Name Morphology: 
----  Field Level 2.0: 
----  Field Papers Number 30750:
----  All time max citation paper: A review on polymer nanofibers by electrospinning and their applications in nanocomposites, 2003, (2306.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1932|2.0|2.0|Journal of Helminthology|The genus Anguillulina Gerv. & v. Ben., 1859 vel Tylenchus Bastian, 1865.
1933|1.0|1.0||A Comparison of Aonidiella aurantii and Aonidiella citrina, including a Study of the Internal Anatomy of the Latter.
1938|0|0.0|Transactions of The Royal Society of Tropical Medicine and Hygiene|A Morphological Study of the Virus of Lymphogranuloma Inguinale Climatic Bubo.
1940|2.0|1.0|Journal of Genetics|Studies in the cytology of cereals.
1947|0|0.0||The soya bean.
1949|1.0|1.0|JAMA Pediatrics|MORPHOLOGIC CHARACTERISTICS AND ANTIBIOTIC RESISTANCE OF HEMOPHILUS INFLUENZAE
1950|4.0|1.0|European Journal of Soil Science|Comparative morphology and genetic relationships of certain Australian, North American and European soils.
1952|0|0.0|Transactions of The British Mycological Society|Brown core root rot of Primula caused by Phytophthora primulae n. sp.
1957|8.0|8.0|The American Naturalist|Self fertilization and population variability in the higher plants.
1958|0|0.0|Ecological Entomology|THE EXTERNAL MORPHOLOGY OF SOME OF THE DIPTEROUS LARVAE LIVING IN THE GRAMINEAE OF BRITAIN1
1960|39.0|1.0|Virology|The fine structure of polyoma virus
1961|14.0|1.0|Journal of Investigative Dermatology|The Melanosome: A Distinctive Subcellular Particle of Mammalian Melanocytes and the Site of Melanogenesis1
1962|25.0|2.0|Annals of the New York Academy of Sciences|ROLE OF THE THYMUS IN TRANSPLANTATION IMMUNITY*
1963|21.0|1.0|Annals of the New York Academy of Sciences|GENETIC EFFECTS ON MELANOSOME FINE STRUCTURE AND ONTOGENY IN NORMAL AND MALIGNANT CELLS*
1964|69.0|2.0|Journal of Geophysical Research|The morphology of the electron distribution in the outer radiation zone and near the magnetospheric boundary as observed by explorer 12
1965|25.0|3.0|Journal of Geophysical Research|Morphology of the outer zone electron distribution at low altitudes from January through July and September 1963 from Injun 3
1966|7.0|1.0|Development|The molars of the tabby mouse, and a test of the 'single-active X-chromosome' hypothesis.
1967|16.0|2.0|Developmental Biology|Early pancreas organogenesis. Morphogenesis, tissue interactions, and mass effects.
1968|17.0|4.0|Developmental Biology|Ultrastructural studies of early morphogenesis and cytodifferentiation in the embryonic mammalian pancreas.
1969|26.0|3.0|Annals of the New York Academy of Sciences|PATHOLOGY OF EXPERIMENTAL NEUROGENIC TUMORS CHEMICALLY INDUCED DURING PRENATAL AND POSTNATAL LIFE
1970|29.0|3.0|Brain Research|The structural organization of layer IV in the somatosensory region (S I) of mouse cerebral cortex: The description of a cortical field composed of discrete cytoarchitectonic units
1971|41.0|3.5|Developmental Biology|Induced differentiation of a neuroblastoma
1972|91.0|3.0|European Journal of Immunology|The dynamic state of the lymphocyte membrane. Factors affecting the distribution and turnover of surface immunoglobulins
1973|30.0|5.0|Journal of Geophysical Research|Electron precipitation patterns and substorm morphology
1974|59.0|3.0|Journal of Cellular Physiology|Neoplastic differentiation: Characteristics of cell lines derived from a murine teratocarcinoma
1975|49.0|4.0|Cell|Formation of a keratinizing epithelium in culture by a cloned cell line derived from a teratoma.
1976|40.0|3.0|Journal of Cellular Physiology|Substrateattached serum and cell proteins in adhesion of mouse fibroblasts
1977|69.0|4.0|Journal of Neurophysiology|Mouse spinal cord in cell culture. I. Morphology and intrinsic neuronal electrophysiologic properties.
1978|56.0|5.0|Cancer Research|Heterogeneity of Tumor Cells from a Single Mouse Mammary Tumor
1979|51.0|5.0|Experimental Cell Research|Characterization of the action of retinoids on mouse fibroblast cell lines
1980|43.0|3.0|Neuroscience|The thalamic projection to cortical area 17 in a congenitally anophthalmic mouse strain.
1981|42.0|5.0|The Journal of Comparative Neurology|An autoradiographic study of the efferent connections of the entorhinal cortex in the rat
1982|70.0|5.0|The Journal of Comparative Neurology|Axonal guidance during development of the great cerebral commissures: Descriptive and experimental studies, in vivo, on the role of preformed glial pathways
1983|31.0|3.0|The Journal of Comparative Neurology|Anatomy of the gustatory system in the hamster: Central projections of the chorda tympani and the lingual neirve
1984|38.0|3.0|Developmental Biology|Development of cerebellar astroglia: transitions in form and cytoskeletal content.
1985|101.0|3.0|The Journal of Comparative Neurology|Immunocytochemical localization of choline acetyltransferase in rat cerebral cortex: A study of cholinergic neurons and synapses
1986|38.0|4.0|Developmental Brain Research|Opioid antagonist-induced modulation of cerebral and hippocampal development: Histological and morphometric studies
1987|48.0|3.0|Journal of Materials Research|Ni, Pd, and Pt on GaAs: A comparative study of interfacial structures, compositions, and reacted film morphologies
1988|70.0|3.0|Journal of Applied Physics|Asymmetries in dislocation densities, surface morphology, and strain of GaInAs/GaAs single heterolayers
1989|35.0|3.0|IEEE Transactions on Pattern Analysis and Machine Intelligence|Pattern spectrum and multiscale shape representation
1990|53.0|3.0|Brain Research|Exposure to excess glucocorticoids alters dendritic morphology of adult hippocampal pyramidal neurons.
1991|51.0|2.0|IEEE Transactions on Signal Processing|Analysis of the properties of median and weighted median filters using threshold logic and stack filter representation
1992|40.0|3.0|Marine Geophysical Researches|The East Pacific rise and its flanks 818N : history of segmentation, propagation and spreading direction based on SeaMARC II and sea beam studies
1993|97.0|3.0|Neurobiology of Aging|New stereological methods for counting neurons
1994|36.0|3.0|Glia|Plasticity of astrocytes
1995|67.0|3.0|Proceedings of the IEEE|Region-based video coding using mathematical morphology
1996|90.0|2.5|FEBS Journal|Regulation of Phosphorylation Pathways by p21 GTPases
1997|68.0|3.0|Journal of Bone and Mineral Research|Correlation of trabecular bone structure with age, bone mineral density, and osteoporotic status: in vivo studies in the distal radius using high resolution magnetic resonance imaging.
1998|161.0|3.0|Surface Science Reports|Surface studies of supported model catalysts
1999|251.0|3.0|Clinical Microbiology Reviews|Aspergillus fumigatus and Aspergillosis
2000|306.0|4.0|Nature|Shape control of CdSe nanocrystals
2001|184.0|4.0|Nature|Structural basis of water-specific transport through the AQP1 water channel.
2002|202.0|5.0|Nature|Questioning the evidence for Earth's oldest fossils.
2003|421.0|5.0|Composites Science and Technology|A review on polymer nanofibers by electrospinning and their applications in nanocomposites
2004|177.0|5.0|Plant Journal|Realtime RTPCR profiling of over 1400 Arabidopsis transcription factors: unprecedented sensitivity reveals novel root and shootspecific genes
2005|222.0|6.0|Annual Review of Genetics|Mitochondrial Morphology and Dynamics in Yeast and Multicellular Eukaryotes
2006|195.0|5.0|Polymer|Evaluation and identification of electrical and thermal conduction mechanisms in carbon nanotube/epoxy composites
2007|140.0|6.0|The New England Journal of Medicine|A lethal defect of mitochondrial and peroxisomal fission
2008|239.0|5.0|Advanced Functional Materials|Effects of Solvent Mixtures on the Nanoscale Phase Separation in Polymer Solar Cells
2009|955.0|6.0|Science|Pd-Pt Bimetallic Nanodendrites with High Activity for Oxygen Reduction
2010|268.0|5.0|Nature|Whole-genome resequencing reveals loci under selection during chicken domestication
