----  Field Name Food chemistry: 
----  Field Level 2.0: 
----  Field Papers Number 2518:
----  All time max citation paper: Modeling brine and nutrient dynamics in Antarctic sea ice: The case of dissolved silica, 2010, (724.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1976|5.0|5.0|Journal of Fish Biology|Effects of feeding on the swimming activity and growth of Ophiocephalus striatus
1977|1.0|1.0|Hydrobiologia|Effects of the Po2 on swimming activity and food utilization in ophiocephalus striatus
1982|2.0|1.5|Lipids|Nonspecific lipid transfer proteins as probes of membrane structure and function
1983|60.0|30.5|Journal of Clinical Investigation|Ketoconazole blocks adrenal steroidogenesis by inhibiting cytochrome P450-dependent enzymes.
1984|6.0|3.0|Biochimica et Biophysica Acta|Detection of lipid transfer protein activity in rabbit liver perfusate
1985|20.0|10.0|Biochemical and Biophysical Research Communications|The primary structure of the nonspecific lipid transfer protein (sterol carrier protein 2) from bovine liver
1986|5.0|2.0|Biochimica et Biophysica Acta|The amino-acid sequence of the nonspecific lipid transfer protein from germinated castor bean endosperms
1987|10.0|2.5|Clinical Chemistry|Cholesteryl ester transfer activity in plasma measured by using solid-phase-bound high-density lipoprotein.
1988|15.0|8.5|FEBS Journal|Amino acid sequences of two nonspecific lipidtransfer proteins from germinated castor bean
1989|8.0|4.5|Biochimica et Biophysica Acta|Effects of blocking plasma lipid transfer protein activity in the rabbit
1990|24.0|3.5|Cellular and Molecular Life Sciences|Properties and modes of action of specific and non-specific phospholipid transfer proteins
1991|54.0|4.0|The Plant Cell|Cell-specific expression of the carrot EP2 lipid transfer protein gene.
1992|14.0|2.0|Plant Journal|Expression pattern of a tobacco lipid transfer protein gene within the shoot apex
1993|51.0|6.5|FEBS Letters|Lipid transfer proteins (nsLTPs) from barley and maize leaves are potent inhibitors of bacterial and fungal plant pathogens
1994|17.0|2.5|Journal of Pharmaceutical Sciences|Decreased toxicity of liposomal amphotericin B due to association of amphotericin B with highdensity lipoproteins: Role of lipid transfer protein
1995|36.0|3.0|Structure|High-resolution crystal structure of the non-specific lipid-transfer protein from maize seedlings.
1996|45.0|4.0|Biochimica et Biophysica Acta|Recent advances in the biosynthesis of plant fatty acids.
1997|32.0|4.0|Trends in Plant Science|Lipid-transfer proteins: a puzzling family of plant proteins
1998|61.0|8.0|Biopolymers|Plant defense peptides.
1999|87.0|3.0|Biochimica et Biophysica Acta|Lipid translocation across the plasma membrane of mammalian cells.
2000|89.0|7.0|The Journal of Allergy and Clinical Immunology|Molecular and biochemical classification of plant-derived food allergens.
2001|54.0|10.5|The Journal of Allergy and Clinical Immunology|Clinical implications of cross-reactive food allergens.
2002|130.0|8.0|Nature|A putative lipid transfer protein involved in systemic resistance signalling in Arabidopsis
2003|143.0|9.5|Annual Review of Plant Biology|LIPID-TRANSFER PROTEINS IN PLANTS
2004|134.0|9.0|Science|Editing of CD1d-Bound Lipid Antigens by Endosomal Lipid Transfer Proteins
2005|59.0|9.0|The Journal of Allergy and Clinical Immunology|Structural relatedness of plant food allergens with specific reference to cross-reactive allergens: an in silico analysis.
2006|56.0|9.0|Plant Physiology|Increased Accumulation of Cuticular Wax and Expression of Lipid Transfer Protein in Response to Periodic Drying Events in Leaves of Tree Tobacco
2007|101.0|7.0|BMC Evolutionary Biology|Apolipocrustacein, formerly vitellogenin, is the major egg yolk precursor protein in decapod crustaceans and is homologous to insect apolipophorin II/I and vertebrate apolipoprotein B.
2008|138.0|8.0|Desalination|Environmental impact and impact assessment of seawater desalination
2009|375.0|9.0|Water Research|Reverse osmosis desalination: water sources, technology, and today's challenges.
2010|724.0|7.0|Journal of Geophysical Research|Modeling brine and nutrient dynamics in Antarctic sea ice: The case of dissolved silica
