----  Field Name Cultural studies: 
----  Field Level 2.0: 
----  Field Papers Number 4066:
----  All time max citation paper: PCR primers to amplify 16S rRNA genes from cyanobacteria., 1997, (669.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1938|0|0.0|American Journal of Potato Research|Soil fertilizer and nutrition studies with the potato in 1937
1951|0|0.0|Transactions of The British Mycological Society|Cultural studies on Ascochyta rabiei with special reference to zonation
1960|0|0.0|Nature|Ubiquinone (50) and Ubichromenol in Aspergillus fumigatus, Fresenius
1961|2.0|1.5|American Journal of Botany|Cultural Studies of the Pollen Population Effect and the Self-Incompatibility Inhibition
1963|0|0.0|Transactions of The British Mycological Society|Culture studies on Portuguese species of Leptosphaeria . II
1965|2.0|2.0|Plant and Soil|DISTRIBUTION OF FUNGI ON LIVING ROOTS OF CERTAIN GRAMINEAE AND THE EFFECT OF ROOT DECOMPOSITION ON SOIL STRUCTURE
1966|1.0|1.0|Transactions of The British Mycological Society|Culture studies on Hypocrea and Trichoderma: III. H. lactea (=H. citrina) and H. pulvinata
1967|0|0.0|Development|The correlation of the processes of proliferation and determination in themorphogenesis of iris and ciliary body in rats
1968|3.0|1.0|International Journal of Psychology|CROSSCULTURAL STUDIES IN PSYCHOLOGY
1969|2.0|2.0|Transactions of The British Mycological Society|Pure culture studies on the aquatic phycomycete, Lagenidium giganteum
1970|6.0|1.5|Journal of Psychosomatic Research|The social readjustment rating scale: A cross-cultural study of Western Europeans and Americans
1971|2.0|1.0|Journal of Cross-Cultural Psychology|A Theoretical Analysis of Cross-Cultural Research in Cognitive Development: Piaget's Conservation Task
1972|3.0|0.5|Journal of Phycology|ECOLOGICAL IMPLICATIONS OF CULTURE STUDIES ON NEREOCYSTIS LUETKEANA1
1973|2.0|0.0|Journal of Cross-Cultural Psychology|A Cross-Cultural Study of the Affective Meanings of Color
1974|10.0|4.0|Child Development|The Development of Short-Term and Incidental Memory: A Cross-cultural Study.
1975|9.0|1.0|Journal of Food Science|PRODUCTION OF YEAST PROTEIN FROM CRUDE LACTOSE BY Saccharomyces fragilis. Batch Culture Studies
1976|27.0|1.0|International Journal of Psychology|Comparative research methodology: Crosscultural studies
1977|9.0|3.0|Culture, Medicine and Psychiatry|The cross-cultural study of emotions.
1978|8.0|3.0|Limnology and Oceanography|An in situ study of the productivity and population dynamics of five freshwater planktonic diatom species
1979|8.0|2.0|Marine Biology|Growth Patterns of Codium fragile ssp. tomentosoides in Response to Temperature, Irradiance, Salinity, .and Nitrogen Source
1980|12.0|1.0|Annals of Hematology|Culture studies of human pluripotent hemopoietic progenitors
1981|10.0|1.0|Journal of Investigative Dermatology|Collagen Synthesis by Human Skin Fibroblasts in Culture: Studies of Fibroblasts Explanted from Papillary and Reticular Dermis
1982|1.0|0.0|Social Science & Medicine|Work, aging and dependency in a Sherpa population in Nepal
1983|14.0|3.0|Australian Journal of Psychology|One approach to cross-cultural studies of personality
1984|8.0|2.0|American Journal of Hematology|Successful treatment of chronic refractory pure red cell aplasia with antithymocyte globulin: Correlation with in vitro erythroid culture studies
1985|17.0|4.0|Planta|Abscisic acid and the regulation of synthesis of specific seed proteins and their messenger RNAs during culture of soybean embryos
1986|7.0|1.0|Current Microbiology|Cyclic Appearance of Aerobic Nitrogenase Activity during Synchronous Growth of Unicellular Cyanobacteria
