----  Field Name Montane ecology
----  Field Level 2.0
----  Field Papers Number 82284
----  All time max citation paper Inference of Population Structure Using Multilocus Genotype Data, 2000, (11352.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1930|6.0|1.0|Genetica|Ontogeny, genetics and cytology of Nicotiana hybrids.
1932|0|0.0|American Journal of Anatomy|Development of the human ovary from birth to sexual maturity
1933|1.0|1.0||A Comparison of Aonidiella aurantii and Aonidiella citrina, including a Study of the Internal Anatomy of the Latter.
1938|0|0.0||A pollen profile of Otterbein bog, Warren county, Indiana
1939|0|0.0||Defects which reduce quality and yield of Oak-Hickory stands in southeastern Iowa.
1940|4.0|0.0|Journal of Genetics|Cytogenetics of Brassica hybrids and species.
1943|2.0|0.0|JAMA Pediatrics|EFFECTS OF DISEASE ON NUTRITION: I. ABSORPTION, STORAGE AND UTILIZATION OF VITAMIN A IN THE PRESENCE OF DISEASE
1944|0|0.0||Bionomics and Control of the Nigra Scale, Saissetia nigra.
1946|2.0|2.0|Archives of Dermatology|CHROMOBLASTOMYCOSIS: Report of Two New Cases Observed in the Isthmus of Panama
1947|3.0|1.5|Transactions of The Royal Society of Tropical Medicine and Hygiene|Monkeys in relation to Yellow Fever in Bwamba County, Uganda.
1948|0|0.0|Bulletin of Entomological Research|The common House-fly, Musca domestica , L., and its Behaviour to Temperature and Humidity
1949|3.0|3.0|Parasitology|The Ecology of the Sheep Tick, Ixodes ricinus L. Host Relation-ships of the Tick. Part 2. Observations on Hill and Moorland Grazings in northern England.
1950|5.0|1.0|Genetics|The genetic basis of heterosis in maize.
1952|0|0.0||Mosquitoes of the Northwestern States.
1954|0|0.0|Bulletin of Entomological Research|Studies of the Biting-habits of African Mosquitos. An Appraisal of Methods employed, with special Reference to the twenty-four-hour Catch
1955|0|0.0|Arctic|Some Observations on the Shore Fauna of Baffin Island
1956|8.0|0.5|Journal of Dairy Science|The Experimental Induction of Growth of the Cow's Udder and the Initiation of Milk Secretion1,2
1957|8.0|0.0|The American Naturalist|Self fertilization and population variability in the higher plants.
1958|0|0.0|Eos, Transactions American Geophysical Union|Water gravity waves generated by a moving low pressure area
1959|8.0|1.0|Annals of Applied Biology|STUDIES ON THE PROPERTIES OF SOILBORNE VIRUSES OF THE TOBACCORATTLE TYPE OCCURRING IN SCOTLAND
1960|6.0|1.0|Arctic|Type E Botulism: A Hazard of the North
1961|4.0|1.0|Chesapeake Science|Movements, Reproduction, and Mortality of the White Perch, Roccus americanus, in the Patuxent Estuary, Maryland
1962|7.0|3.0|Radiation Botany|Effects of ionizing radiation on a natural plant community
1963|13.0|1.5|Cell and Tissue Research|Fine structure of the interstitial cells of the rabbit testes
1964|19.0|0.0|Planetary and Space Science|On the asymmetric development of magnetic storm fields in low and middle latitudes
1965|9.0|1.5|Journal of Geophysical Research|Hydromagnetic emissions (Pc 1) observed simultaneously in the auroral zone and at low latitudes
1966|13.0|2.5|Journal of Insect Physiology|The fine structure of the corpus allatum of the sexually mature male of the desert locust
1967|14.0|3.0|Brain Research|Ascending axon degeneration following hemisection of the spinal cord in the tegu lizard ( Tupinambis nigropunctatus )
1968|23.0|3.0|The Journal of General Physiology|Interaction of DDT with the components of lobster nerve membrane conductance.
1969|11.0|2.0|Journal of Geophysical Research|Composition and temperature of the neutral tropic lower thermosphere
1970|38.0|2.0|The American Journal of Medicine|Australia antigen as a hepatitis virus. Variation in host response.
1971|30.0|2.0|Journal of Geophysical Research|MOTION AND STRUCTURE OF THE MAGNETOPAUSE.
1972|19.0|2.0|Journal of Geophysical Research|Equatorial current sheet in the magnetosphere
1973|31.0|3.5|Journal of Geophysical Research|Electron pitch angle distributions throughout the magnetosphere as observed on Ogo 5
1974|28.0|2.0|Journal of Geophysical Research|Initial ion composition results from the Isis 2 satellite
1975|39.0|2.0|Journal of Geophysical Research|Linear theory of equatorial spread F
1976|93.0|1.0|Journal of Geophysical Research|Radar observations of F region equatorial irregularities
1977|94.0|3.0|Journal of Geophysical Research|Plasma bubbles and irregularities in the equatorial ionosphere
1978|11.0|2.0|Plant Ecology|Forest vegetation of the Colorado Front Range: Patterns of species diversity
1979|13.0|3.0|Biological Journal of The Linnean Society|Patterns of ecological diversity in fossil and modern mammalian faunas
1980|33.0|2.0|The Lancet|FALTERING IN INFANT GROWTH IN LESS-DEVELOPED COUNTRIES
1981|63.0|2.0|Geochimica et Cosmochimica Acta|Influence of diet on the distribution of nitrogen isotopes in animals
1982|27.0|2.0|Neuroscience|Neurotoxic effects of colchicine: Differential susceptibility of CNS neuronal populations
1983|30.0|2.0|Aquatic Botany|Impact of acidification and eutrophication on macrophyte communities in soft waters in The Netherlands I. Field observations
1984|33.0|1.0|Planta|Changes in photosynthetic capacity, carboxylation efficiency, and CO 2 compensation point associated with midday stomatal closure and midday depression of net CO 2 exchange of leaves of Quercus suber
1985|39.0|2.0|European Heart Journal|Elective PTCA of totally occluded coronary arteries not associated with acute myocardial infarction; short-term and long-term results
1986|46.0|2.0|Advances in Ecological Research|Ecology of Coarse Woody Debris in Temperate Ecosystems
1987|39.0|2.0|American Anthropologist|On Cultural and Reproductive Success: Kipsigis Evidence
1988|82.0|3.0|Journal of Geophysical Research|Photochemistry of biogenic emissions over the Amazon forest
1989|56.0|2.0|Limnology and Oceanography|Seasonal patterns of bacterivory by flagellates, ciliates, rotifers, and cladocerans in a freshwater planktonic community
1990|49.0|3.0||The Potential effects of global climate change on the United States
1991|27.0|3.0|Journal of Atmospheric and Solar-Terrestrial Physics|Low latitude electrodynamic plasma drifts : a review
1992|47.0|3.0|Conservation Biology|Disturbance, Diversity, and Invasion: Implications for Conservation
1993|84.0|4.0|Oikos|Ecological mechanisms and landscape ecology
1994|122.0|3.0|Nature|Biodiversity and stability in grasslands
1995|187.0|3.0|Journal of Geophysical Research|A global model of natural volatile organic compound emissions
1996|74.0|3.0|Ecology|An experimental study of plant community invasibility.
1997|104.0|4.0|Environmental Pollution|Critical levels for ozone effects on vegetation in Europe.
1998|229.0|4.0|Proceedings of the National Academy of Sciences of the United States of America|Generation and reproductive phenotypes of mice lacking estrogen receptor 
1999|152.0|5.0|Plant Cell and Environment|Tree responses to rising CO2 in field experiments: implications for the future forest
2000|884.0|6.0|Nature|Biodiversity hotspots for conservation priorities
2001|238.0|6.0|Nature|Recent patterns and mechanisms of carbon exchange by terrestrial ecosystems
2002|304.0|7.0|Genome Biology|Identification of Schistosoma mansoni gender-associated gene transcripts by cDNA microarray profiling
2003|496.0|7.0|Annual Review of Ecology, Evolution, and Systematics|The Population Biology of Invasive Species
2004|414.0|7.0|Nature|Genome Evolution in Yeasts
2005|289.0|8.0|Proceedings of the National Academy of Sciences of the United States of America|Climate change threats to plant diversity in Europe
2006|320.0|8.0|Biological Reviews|Confounding Factors in the Detection of Species Responses to Habitat Fragmentation
2007|384.0|8.0|Journal of Statistical Software|The ecodist Package for Dissimilarity-based Analysis of Ecological Data
2008|1271.0|9.0|Science|Land Clearing and the Biofuel Carbon Debt
2009|1392.0|9.0|Journal of Geophysical Research|Remote sensing of vegetation 3D structure for biodiversity and habitat: Review and implications for lidar and radar spaceborne missions
2010|1339.0|8.0|PLOS ONE|A climatic stability approach to prioritizing global conservation investments
