----  Field Name Neuroimaging: 
----  Field Level 2.0: 
----  Field Papers Number 30290:
----  All time max citation paper: A default mode of brain function, 2001, (4332.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1940|1.0|0.5|Journal of Chemical Physics|The Further Concentration of S34
1941|1.0|1.0|Journal of Chemical Physics|Raman Spectra of Acetylenes IV. Carbon Isotope Effect in Acetylenes
1948|22.0|22.0|The American Journal of Medicine|The hemodynamic response of man to nor-epinephrine and epinephrine and its relation to the problem of hypertension
1950|0|0.0|Nature|Preparation of Methanol Labelled with Isotopic Carbon
1951|6.0|6.0|Cancer|Effect of roentgenray radiation on the biosynthesis of nucleic acids and nucleic acid purines
1952|10.0|6.5|Electroencephalography and Clinical Neurophysiology|Some psychiatric implications of physiological studies on frontotemporal portion of limbic system (Visceral brain)
1953|13.0|2.0|Electroencephalography and Clinical Neurophysiology|Electrical and chemical stimulation of frontotemporal portion of limbic system in the waking animal
1954|4.0|3.5|Journal of Neurosurgery|The Limbic System and Its Hippocampal Formation: Studies in Animals and Their Possible Application to Man*
1956|2.0|2.0|Archives of Biochemistry and Biophysics|Carbon isotope effects in enzyme systems. I. Biochemical studies with urease
1957|9.0|1.0|Journal of Neurochemistry|5HYDROXYTRYPTAMINE (SEROTONIN, ENTERAMINE) CONTENT OF STRUCTURES OF THE LIMBIC SYSTEM*
1959|2.0|2.0|Chromosoma|Nuclear behaviour in the cultivated mushroom
1960|9.0|3.0|Journal of Geophysical Research|Natural radiocarbon in the Atlantic Ocean
1961|2.0|2.0|American Heart Journal|Hemodynamic responses to administration of mephentermine in normotensive and hypotensive dogs
1962|1.0|0.0|Neuropharmacology|The effects of blockade of monoamine storage processes upon limbic system excitability and behaviour in the cat
1963|0|0.0|Proceedings of The Indian Academy of Sciences-mathematical Sciences|RADIOCARBON DATING: TECHNIQUES
1964|15.0|11.0|Geochimica et Cosmochimica Acta|OXYGEN AND CARBON ISOTOPE RATIOS IN COEXISTING CALCITES AND DOLOMITES FROM RECENT AND ANCIENT SEDIMENTS
1965|78.0|5.5|Journal of Molecular Biology|A two-dimensional fractionation procedure for radioactive nucleotides.
1966|22.0|3.0|Journal of Clinical Investigation|Demonstration of a deficiency of glucocerebroside-cleaving enzyme in Gaucher's disease.
1967|14.0|4.0|Physiology & Behavior|Reciprocal relationship of the lateral and ventromedial hypothalamus in the regulation of food intake
1968|121.0|2.0||Ribonucleic acids from animal cells.
1969|22.0|4.0|Journal of Clinical Investigation|Influence of hemoglobin precipitation on erythrocyte metabolism in alpha and beta thalassemia
1970|43.0|4.0|Nature|Evidence for Extraterrestrial Amino-acids and Hydrocarbons in the Murchison Meteorite
1971|64.0|3.0|British Journal of Pharmacology|Role of Transmitter Uptake Mechanisms in Synaptic Neurotransmission
1972|82.0|2.0|The Journal of Comparative Neurology|Origin and termination of the hippocampal perforant path in the rat studied by silver impregnation
1973|26.0|4.5|Geochimica et Cosmochimica Acta|Distribution and diagenesis of organic compounds in JOIDES sediment from Gulf of Mexico and western Atlantic
1974|60.0|3.0|Brain Research|Norepinephrine and dopamine in the limbic system of the rat.
1975|21.0|4.0|Journal of Chemical Physics|Protondecoupled carbon13 relaxation in 13CH2 and 13CH3 spin systems
1976|59.0|6.0|European Journal of Pharmacology|Effects of chemical stimulation of the mesolimbic dopamine system upon locomotor activity.
1977|35.0|3.0|Journal of Chemical Physics|Isotope separation of oxygen17, oxygen18, carbon13, and deuterium by ion laser induced formaldehyde photopredissociation
1978|108.0|4.0|Brain Research|Neuronal plasticity in the limbic system during classical conditioning of the rabbit nictitating membrane response. I. The hippocampus
1979|53.0|4.0|Journal of Catalysis|Incorporation of surface carbon into hydrocarbons during Fischer--Tropsch synthesis: mechanistic implications
1980|78.0|3.0|Progress in Neurobiology|From motivation to action: functional interface between the limbic system and the motor system.
1981|88.0|5.0|The Journal of Comparative Neurology|The ontogeny of the distribution of callosal projection neurons in the rat parietal cortex
1982|88.0|4.0|Neuroscience|Distribution of neuropeptides in the limbic system of the rat: The amygdaloid complex
1983|47.0|4.0|Neuroscience|Distribution of neuropeptides in the limbic system of the rat: The bed nucleus of the stria terminalis, septum and preoptic area
1984|97.0|5.5|Brain Research Reviews|Distribution of  2 agonist binding sites in the rat and human central nervous system: Analysis of some functional, anatomic correlates of the pharmacologic effects of clonidine and related adrenergic agents
1985|35.0|2.0|Nature|Microhabitats of benthic foraminifera within deep-sea sediments
