----  Field Name Theory of computation: 
----  Field Level 2.0: 
----  Field Papers Number 7378:
----  All time max citation paper: Content-based image retrieval at the end of the early years, 2000, (2809.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1966|0|0.0|IEEE Transactions on Information Theory|The distribution of the sequential decoding computation time
1969|1.0|1.0|IEEE Transactions on Computers|Bounds for Maxium Parallelism in a Bilogic Graph Model of Computations
1970|6.0|5.0|IEEE Transactions on Information Theory|On the difficulty of computations
1972|3.0|0.0||Hierarchical modeling of operating system structure and behavior
1973|1.0|0.5|symposium on operating systems principles|On the probability of deadlock in computer systems
1974|3.0|1.0|symposium on the theory of computing|Linear time algorithm for isomorphism of planar graphs (Preliminary Report)
1975|16.0|8.0|Journal of the ACM|Fast Approximation Algorithms for the Knapsack and Sum of Subset Problems
1976|48.0|3.0|Communications of The ACM|The denotational semantics of programming languages
1977|9.0|3.0|Journal of Computer and System Sciences|Techniques for separating space complexity classes
1978|21.0|1.0|Communications of The ACM|Fast parallel sorting algorithms
1979|55.0|4.0|symposium on the theory of computing|Area-time complexity for VLSI
1980|30.0|1.5|symposium on the theory of computing|The chip complexity of binary arithmetic
1981|40.0|2.0|Journal of the ACM|The Area-Time Complexity of Binary Multiplication
1982|57.0|1.0|ACM Computing Surveys|Data-Driven and Demand-Driven Computer Architecture
1983|95.0|3.5|IEEE Transactions on Computers|The NYU Ultracomputer&#8212;Designing an MIMD Shared Memory Parallel Computer
1984|18.0|3.0|Communications of The ACM|Evolution and organizational information systems: an assessment of Nolan's stage model
1985|24.0|6.0|Journal of the ACM|A model of computation for VLSI with related complexity results
1986|31.0|4.0|IEEE Computer|An Architectural Comparison of Dataflow Systems
1987|28.0|2.0|Journal of the ACM|Intersection of convex objects in two and three dimensions
1988|14.0|2.0||The power of counting
1989|110.0|3.0|ACM Computing Surveys|The family of concurrent logic programming languages
1990|119.0|2.0|IEEE Computer|Real-time scheduling theory and Ada
1991|116.0|2.0|international joint conference on artificial intelligence|Intelligence Without Reason
1992|22.0|2.0||How hard are sparse sets?
1993|67.0|3.0|IEEE Transactions on Computers|Parallel computations on reconfigurable meshes
1994|55.0|3.0|international conference on computer graphics and interactive techniques|A clustering algorithm for radiosity in complex environments
1995|56.0|1.0|international conference on computer graphics and interactive techniques|A signal processing approach to fair surface design
1996|51.0|2.0|IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems|Combinational test generation using satisfiability
1997|66.0|2.0|IEEE Transactions on Communications|Context-based, adaptive, lossless image coding
1998|82.0|2.0|IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems|A framework for comparing models of computation
1999|140.0|4.0|IEEE Transactions on Computers|GRASP: a search algorithm for propositional satisfiability
2000|560.0|3.0|IEEE Transactions on Pattern Analysis and Machine Intelligence|Content-based image retrieval at the end of the early years
2001|137.0|3.0|international conference on computer aided design|Efficient conflict driven learning in a boolean satisfiability solver
2002|163.0|4.0|IEEE Transactions on Wireless Communications|Simplified channel estimation for OFDM systems with multiple transmit antennas
2003|120.0|4.0|Proceedings of the IEEE|Taming heterogeneity - the Ptolemy approach
2004|490.0|3.0|BMC Bioinformatics|MUSCLE: A MULTIPLE SEQUENCE ALIGNMENT METHOD WITH REDUCED TIME AND SPACE COMPLEXITY
2005|86.0|3.0|symposium on operating systems principles|Detecting past and present intrusions through vulnerability-specific predicates
2006|235.0|3.0|symposium on geometry processing|Poisson surface reconstruction
2007|230.0|2.0|Pattern Recognition|A survey of content-based image retrieval with high-level semantics
2008|102.0|2.0|international cryptology conference|A Framework for Efficient and Composable Oblivious Transfer
2009|670.0|2.0|symposium on the theory of computing|Fully homomorphic encryption using ideal lattices
2010|142.0|3.0|BMC Genomics|SNP discovery by high-throughput sequencing in soybean
