----  Field Name Literary theory: 
----  Field Level 2.0: 
----  Field Papers Number 6978:
----  All time max citation paper: From Vulnerable Plaque to Vulnerable Patient A Call for New Definitions and Risk Assessment Strategies: Part I, 2003, (1214.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1930|3.0|0.5|JAMA|SERUM DISEASE AND SERUM ACCIDENTS
1932|0|0.0|JAMA Internal Medicine|CHOREA GRAVIDARUM: A STATISTICAL STUDY OF 951 COLLECTED CASES, 846 FROM THE LITERATURE AND 105 PREVIOUSLY UNREPORTED
1935|7.0|7.0|Parasitology|A Description of a Necrotic Virus Disease affecting Tobacco and Other Plants.
1940|1.0|0.5|American Heart Journal|Trichinosis of the myocardium: Report of a case, with autopsy findings
1943|2.0|2.0|JAMA|HUMAN INFECTION WITH VENEZUELAN EQUINE ENCEPHALOMYELITIS VIRUS: A REPORT ON EIGHT CASES OF INFECTION ACQUIRED IN THE LABORATORY
1944|1.0|1.0|JAMA Internal Medicine|PRIMARY ATYPICAL PNEUMONIA: REPORT OF ONE HUNDRED AND TWENTY-FIVE CASES, WITH AUTOPSY OBSERVATIONS IN ONE FATAL CASE
1950|6.0|3.0|The New England Journal of Medicine|An Unusual Sensitivity Reaction to Penicillin. Report of a Case with Autopsy Findings.
1951|3.0|3.0|American Journal of Public Health|Survey of Laboratory-Acquired Infections
1954|2.0|2.0|Archives of Ophthalmology|VISUAL EFFECTS OF PINK GLASSES, GREEN WINDSHIELDS, AND GLARE UNDER NIGHT-DRIVING CONDITIONS
1955|0|0.0|The Journal of Pediatrics|Pseudomonas infections in infants associated with high-humidity environments
1957|0|0.0|Journal of Hygiene|Observations pointing to the conjunctiva as the portal of entry in salmonella infection of guinea-pigs
1958|3.0|1.5|JAMA Pediatrics|Isolation of ECHO Virus Type Two from the Cerebrospinal Fluid in Aseptic Meningitis
1959|14.0|14.0|The New England Journal of Medicine|Isolation of measles virus at autopsy in cases of giant-cell pneumonia without rash.
1960|12.0|2.0|The New England Journal of Medicine|Infections due to Coxsackie Virus Group A, Type 9, in Boston, 1959, with special reference to Exanthems and Pneumonia.
1963|17.0|10.0|Journal of Geophysical Research|The recombination coefficient of the nighttime F layer
1964|13.0|3.0|Planetary and Space Science|THE MAINTENANCE OF THE NIGHT-TIME F-LAYER
1965|42.0|27.5|Journal of Geophysical Research|Diurnal and latitudinal effects observed for 10kev electrons at low satellite altitudes
1966|23.0|4.5|Journal of Geophysical Research|Lowenergy electrons in the dark magnetosphere
1967|17.0|10.0|Journal of Geophysical Research|Behavior of the nighttime ionosphere.
1968|18.0|9.0|Journal of Geophysical Research|Nighttime cooling of the protonosphere
1969|11.0|4.0|Journal of Geophysical Research|Composition and temperature of the neutral tropic lower thermosphere
1970|4.0|2.0|JAMA|Hong Kong Influenza: Clinical, Microbiologic, and Pathologic Features in 127 Cases
1971|5.0|5.0|Journal of Geophysical Research|Nonperiodic irregularities in the ionosphere
1972|0|0.0|Human Organization|The Costs of Cultural Change: Accidental Injury and Modernization among the Papago Indians.
1973|8.0|1.0|Journal of Geophysical Research|Night side electromagnetic response of the Moon
1974|8.0|5.5|The Journal of Pediatrics|Intracranial hemorrhage in the prematurely born infant
