----  Field Name Biometeorology: 
----  Field Level 2.0: 
----  Field Papers Number 1466:
----  All time max citation paper: Formation and growth rates of ultrafine atmospheric particles: a review of observations, 2004, (869.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1953|0|0.0|Journal of Atmospheric and Solar-Terrestrial Physics|Ions and condensation nuclei in the atmosphere, balance of ions and value of cosmic radiation at sea level
1959|0|0.0|Studia Geophysica Et Geodaetica|Measurement of the concentration of large and giant chloride condensation nuclei during flight
1963|0|0.0|International Journal of Biometeorology|Periodicity analysis- a potential tool for biometeorologists
1972|4.0|1.5|Journal of Geophysical Research|Contribution of scavenged sulfur dioxide to the sulfate content of rain water
1973|2.0|2.0|Atmospheric Environment|Remarks about the smallest particle size detectable in condensation nuclei counters
1974|23.0|3.0|Journal of Colloid and Interface Science|A submicron aerosol standard and the primary, absolute calibration of the condensation nuclei counter
1975|10.0|4.0|Journal of Colloid and Interface Science|Measurements of aerosols produced by the photochemical oxidation of SO2 in air
1976|24.0|24.0|Geochimica et Cosmochimica Acta|Allende inclusions: volatile-element distribution and evidence for incomplete volatilization of presolar solids
1977|23.0|11.5|Atmospheric Environment|On the counting efficiency of condensation nuclei counters
1978|10.0|5.0|Journal of Geophysical Research|A filtration model for aerosol dry deposition: Application to trace metal deposition from the atmosphere
1979|3.0|1.0|Journal of Geophysical Research|Circumpolar measurements of ozone, particles, and carbon monoxide from a commercial airliner
1980|14.0|5.0|Journal of Aerosol Science|Calibration of an automatic condensation nuclei counter at the South Pole
1981|20.0|8.0|Journal of Geophysical Research|Bubble and aerosol spectra produced by a laboratory breaking wave
1982|6.0|3.0|Journal of Aerosol Science|Supersaturation and expansion ratios in condensation nuclei counters: an historical perspective
1983|14.0|3.0|Journal of Geophysical Research|Aerosol measurements at four background sites
1984|11.0|1.0|Geophysical Research Letters|El Chichon volcanic debris in an Arctic tropopause fold
1985|18.0|4.0|Geophysical Research Letters|Antarctic observations of stratospheric aerosol and high altitude condensation nuclei following the El Chichon eruption
1986|8.0|2.5|Tellus B|Aerosol measurements at the South Pole
1987|26.0|7.0|Reviews of Geophysics|Perturbations to the global atmosphere associated with the El Chichon volcanic eruption of 1982
1988|14.0|4.0|Agricultural and Forest Meteorology|The bare bones of leaf-angle distribution in radiation models for canopy photosynthesis and energy exchange
1989|20.0|6.5|Tellus B|Measurements of the sizedependence of solute concentrations in cloud droplets
1990|24.0|12.0|Geophysical Research Letters|Balloon observations of nitric acid aerosol formation in the Arctic stratosphere: II. Aerosol
1991|19.0|4.5|Journal of Geophysical Research|Measurements of Aitken nuclei and cloud condensation nuclei in the marine atmosphere and their relation to the DMSCloudclimate hypothesis
1992|41.0|9.0|Journal of Geophysical Research|Particle size distributions in Arctic polar stratospheric clouds, growth and freezing of sulfuric acid droplets, and implications for cloud formation
1993|82.0|10.0|Geophysical Research Letters|Balloonborne measurements of Pinatubo aerosol during 1991 and 1992 at 41N: Vertical profiles, size distribution, and volatility
1994|62.0|5.0|Geophysical Research Letters|A study of type I polar stratospheric cloud formation
1995|40.0|7.0|Journal of Geophysical Research|Entrainment of free tropospheric aerosols as a regulating mechanism for cloud condensation nuclei in the remote marine boundary layer
1996|41.0|5.0|Journal of Geophysical Research|In Situ Observations of Particles in Jet Aircraft Exhausts and Contrails for Different Sulfur-Containing Fuels
1997|45.0|7.0|Atmospheric Research|Aircraft measurements of sub micrometer aerosol particles ( > 7 nm) in the midlatitude free troposphere and tropopause region
1998|67.0|6.0|Nature|Formation of atmospheric particles from organic acids produced by forests
1999|30.0|6.0|Proceedings of the National Academy of Sciences of the United States of America|Airborne minerals and related aerosol particles: Effects on climate and the environment
2000|103.0|6.0|Nature|Stable sulphate clusters as a source of new atmospheric particles
2001|44.0|8.0|Planetary and Space Science|Physical properties of the organic aerosols and clouds on Titan
2002|263.0|6.0|Nature|A satellite view of aerosols in the climate system
2003|47.0|9.0|Atmospheric Chemistry and Physics|Organic acids as cloud condensation nuclei: Laboratory studies of highly soluble and insoluble species
2004|383.0|9.0|Journal of Aerosol Science|Formation and growth rates of ultrafine atmospheric particles: a review of observations
2005|77.0|11.0|Atmospheric Environment|Radiative effects of natural aerosols: A review
2006|161.0|10.0|Science|Size Matters More Than Chemistry for Cloud-Nucleating Ability of Aerosol Particles
2007|256.0|12.0|Atmospheric Chemistry and Physics|A single parameter representation of hygroscopic growth and cloud condensation nucleus activity
2008|291.0|13.5|Science|Flood or Drought: How Do Aerosols Affect Precipitation?
2009|153.0|15.0|Atmospheric Chemistry and Physics|Impact of nucleation on global CCN
2010|638.0|12.5|Journal of the Atmospheric Sciences|The MODIS Aerosol Algorithm, Products, and Validation
