----  Field Name Viticulture: 
----  Field Level 2.0: 
----  Field Papers Number 22288:
----  All time max citation paper: An improved method of constructing a database of monthly climate observations and associated high-resolution grids, 2005, (2065.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1936|0|0.0|Digestive Diseases and Sciences|Nocturnal and diurnal variations in the acidity of the spontaneous secretion of gastric juice
1943|1.0|0.5||Onion downy mildew.
1945|0|0.0|Proceedings of The Indian Academy of Sciences-mathematical Sciences|The semidiurnal variation of meson intensity
1949|0|0.0|New Phytologist|PHYSIOLOGICAL STUDIES ON ACID METABOLISM IN GREEN PLANTS. II. EVIDENCE OF CO2 FIXATION IN BRYOPHYLLUM AND THE STUDY OF DIURNAL VARIATION OF ACIDITY IN THIS GENUS
1950|2.0|2.0|The Biological Bulletin|Adaptation to cold in arctic and tropical mammals and birds in relation to body temperature, insulation, and basal metabolic rate.
1951|0|0.0|Journal of Dairy Science|Diurnal Variations in Calcium, Magnesium and Citric Acid Levels of the Blood Serum1,2
1952|0|0.0|Nature|Cosmic Rays and the Sun's Magnetic Field: Diurnal Variation of Cosmic Rays and the Sun's Magnetic Field
1953|0|0.0|Proceedings of The Indian Academy of Sciences-mathematical Sciences|Meteorological and extra-terrestrial causes of the daily variation of cosmic ray intensity
1954|4.0|4.0|Journal of Allergy|The diurnal variation of air-borne ragweed pollen as determined by a continuous recording particle sampler and implications of the study
1956|0|0.0|Journal of Laryngology and Otology|Olfactory Acuity in Normal and Obese Human Subjects: Diurnal Variations and the Effect of D-Amphetamine Sulphate
1957|4.0|2.0|British Journal of Nutrition|Diurnal variations in the composition of the faeces of pigs on diets containing chromium oxide
1958|0|0.0|Philosophical Magazine|TIME VARIATIONS OF THE COSMIC RAY INTENSITY IN JAMAICA
1960|8.0|2.0|British Journal of Nutrition|The rate of flow of digesta and their removal along the digestive tract of the sheep.
1961|9.0|1.0|Journal of Dairy Science|An Improved Nonselective Culture Medium for Ruminal Bacteria and Its Use in Determining Diurnal Variation in Numbers of Bacteria in the Rumen
1962|8.0|3.5|Planetary and Space Science|Diurnal variation of cosmic radiation intensity produced by a solar wind
1963|48.0|12.5|Journal of Geophysical Research|A Large Diurnal Variation of the Geomagnetically-trapped Radiation
1964|88.0|5.5|Journal of Geophysical Research|Deformation of the geomagnetic field by the solar wind
