----  Field Name Superconductivity: 
----  Field Level 2.0: 
----  Field Papers Number 300225:
----  All time max citation paper: Synthesis of graphene-based nanosheets via chemical reduction of exfoliated graphite oxide, 2007, (4432.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1914|0|0.0|New Phytologist|THE MEASUREMENT OF ELECTRICAL CONDUCTIVITY AS A METHOD OF INVESTIGATION IN PLANT PHYSIOLOGY.
1924|0|0.0|Journal of the American Ceramic Society|THE ELECTRICAL CONDUCTIVITY OF SODIUM CHLORIDE IN MOLTEN GLASS
1932|0|0.0|Philosophical Magazine Series 1|LXXXVI. A preliminary report on the anomalous variation of the electrical conductivity of quartz with temperature
1933|0|0.0|Philosophical Magazine Series 1|XXVII. The thermal conductivity of air
1934|1.0|0.0|Journal of the American Ceramic Society|VISCOSITY AND ELECTRICAL CONDUCTIVITY OF MOLTEN GLASSES*
1935|1.0|0.5|Philosophical Magazine Series 1|LXXIV. The thermal conductivity and the accommodation coefflcient of carbon dioxide
1936|2.0|1.0|Journal of Dairy Science|The Age Thickening of Sweetened Condensed Milk III. Effect of Reaction and Changes in the Electrical Conductivity during Manufacture and Aging*
1937|3.0|2.0|Journal of Chemical Physics|OneElectron Rotatory Power
1938|4.0|4.0|Journal of Chemical Physics|Free Volumes and Free Angle Ratios of Molecules in Liquids
1939|5.0|2.5|Journal of Chemical Physics|The Low Temperature Gaseous Heat Capacities of C2H6
1940|2.0|1.0|Journal of Dairy Science|Oxidized Flavor in Milk: II. The Relation of Oxidation-Reduction Potentials to its Development
1941|0|0.0||The problem of cooling an air-cooled cylinder on an aircraft engine
1943|6.0|6.0|American Heart Journal|The electrical conductivity of the tissues near the heart and its bearing on the distribution of the cardiac action currents
1945|0|0.0||Stray losses in synchronous electrical machinery
1947|2.0|0.5|Journal of Food Science|Nutritive value of canned foods. 21. Retention of nutrients during commercial production of various canned fruits and vegetables.
1948|2.0|0.5|Journal of the American Ceramic Society|ELECTRICALLY CONDUCTING GLASSES
1949|17.0|3.0|Journal of Chemical Physics|Structural Investigations by Means of Nuclear Magnetism. I. Rigid Crystal Lattices
1950|1.0|0.0|Australian Veterinary Journal|DISEASES OF CALVES
1951|7.0|0.0|Journal of Applied Physics|Phase Equilibria in an Ordering Alloy System
1952|10.0|1.0|Journal of Chemical Physics|The Microwave Spectra, Structure, Dipole Moment, and Chlorine Nuclear Quadrupole Coupling Constants of Methylene Chloride
1953|37.0|1.0|Journal of Chemical Physics|NUCLEAR MAGNETIC RESONANCE MULTIPLETS IN LIQUIDS
1954|4.0|1.0|Journal of Chemical Physics|The Infrared Spectrum of Crystalline Nitrogen Pentoxide
1955|5.0|1.0|Journal of Chemical Physics|Cl35 Pure Quadrupole Resonances in Acid Chlorides and Chlorates
1956|32.0|2.0|Journal of Chemical Physics|Indirect Hyperfine Interactions in the Paramagnetic Resonance Spectra of Aromatic Free Radicals
1957|23.0|2.0|Journal of Applied Physics|Electrical Conductivity of Thermally Ionized Air Produced in a Shock Tube
1958|58.0|2.0|Nuclear Physics|Rotational states in even atomic nuclei
1959|119.0|1.5|Journal of Chemical Physics|Contact ElectronSpin Coupling of Nuclear Magnetic Moments
1960|51.0|2.0|Journal of Applied Physics|Determination of Magnetization Distribution in Thin Films Using Electron Microscopy
1961|53.0|3.0|Journal of Chemical Physics|THEORETICAL INTERPRETATION OF CARBON-13 HYPERFINE INTERACTIONS IN ELECTRON SPIN RESONANCE SPECTRA
1962|37.0|2.0|Journal of Chemical Physics|HEAT CONDUCTIVITY OF POLYATOMIC AND POLAR GASES
1963|21.0|2.0|Journal of Geophysical Research|The association of planewave electrondensity irregularities with the equatorial electrojet
1964|112.0|2.0|Nuclear Physics|Particle-hole description of carbon 12 and oxygen 16
1965|52.0|2.0|Nuclear Physics|Gamma-ray energies determined with a lithium-drifted germanium detector
1966|64.0|1.0|Nuclear Physics|Effective nucleon-nucleon interactions in the Y, Zr, Nb, Mo and Tc isotopes
1967|94.0|1.0|Journal of Geophysical Research|OGOA magnetic field observations
1968|53.0|1.0|Journal of Geophysical Research|Magnetospheric substorms observed at the synchronous orbit
1969|30.0|1.0|Radio Science|Dynamo Currents, Winds, and Electric Fields
1970|59.0|1.0|Journal of Geophysical Research|Inward motion of the magnetopause before a substorm
1971|54.0|1.0|Journal of Geophysical Research|Origin and effects of electric fields during isolated magnetospheric substorms.
1972|41.0|1.0|Geochimica et Cosmochimica Acta|Oxygen isotope cosmothermometer
1973|41.0|1.0|Journal of Geophysical Research|Selfconsistent calculation of the motion of a sheet of ions in the magnetosphere
1974|75.0|1.0|Journal of Geophysical Research|The planetary magnetic field and magnetosphere of Jupiter: Pioneer 10
1975|53.0|2.0|Journal of Geophysical Research|A quantitative magnetospheric model derived from spacecraft magnetometer data
1976|37.0|1.0|Journal of Geophysical Research|An illustration of modification of geomagnetic pulsation structure by the ionosphere
1977|47.0|2.0|Journal of Geophysical Research|Auroral vector electric field and particle comparisons, 2, Electrodynamics of an arc
1978|85.0|2.0|Archives of Biochemistry and Biophysics|Involvement of the light-harvesting complex in cation regulation of excitation energy distribution in chloroplasts
1979|94.0|2.0|Journal of Applied Physics|A melting model for pulsinglaser annealing of implanted semiconductors
1980|78.0|2.0|Journal of Applied Physics|Optically induced conductivity changes in dischargeproduced hydrogenated amorphous silicon
1981|108.0|1.0|Journal of Geophysical Research|Gradients in silicic magma chambers: Implications for lithospheric magmatism
1982|61.0|1.0|Journal of Geophysical Research|The structure of perpendicular bow shocks
1983|52.0|2.0|Reviews of Geophysics|Phase transitions and mantle discontinuities
1984|164.0|2.0|Journal of Applied Physics|PrFe and NdFebased materials: A new class of highperformance permanent magnets (invited)
1985|182.0|2.0|Journal of Applied Physics|GaAs, AlAs, and AlxGa1xAs: Material parameters for use in research and device applications
1986|76.0|2.0|Applied Physics Letters|Formation of amorphous alloys by the mechanical alloying of crystalline powders of pure metals and powders of intermetallics
1987|284.0|2.0|Applied Physics Letters|Preparation of YBaCu oxide superconductor thin films using pulsed laser evaporation from high Tc bulk material
1988|177.0|2.0|Applied Physics Letters|Epitaxial growth of YBa2Cu3O7x thin films by a laser evaporation process
1989|93.0|2.0|Applied Physics Letters|Hightemperature superconductivity in ultrathin films of Y1Ba2Cu3O7x
1990|114.0|2.0|IEEE Transactions on Pattern Analysis and Machine Intelligence|Scale-space and edge detection using anisotropic diffusion
1991|110.0|2.0|Applied Physics Letters|Biepitaxial grain boundary junctions in YBa2Cu3O7
1992|87.0|2.0|Journal of Applied Physics|Phase control of cubic boron nitride thin films
1993|152.0|2.0|Journal of the American Ceramic Society|Ceramic Fuel Cells
1994|167.0|2.0|Applied Physics Letters|Melt processing for obtaining NdBa2Cu3Oy superconductors with high Tc and large Jc
1995|142.0|2.0|Cell|Crystal structure of the A domain from the a subunit of integrin CR3 (CD11 b/CD18)
1996|317.0|2.0|Journal of Experimental Medicine|Mitochondrial control of nuclear apoptosis.
1997|410.0|2.0|Nature|Cloning and characterization of a mammalian proton-coupled metal-ion transporter
1998|435.0|2.0|Proceedings of the National Academy of Sciences of the United States of America|Bax directly induces release of cytochrome c from isolated mitochondria
1999|440.0|2.0|Journal of Applied Physics|GaN: Processing, defects, and devices
2000|381.0|3.0|Nature Cell Biology|Matrix metalloproteinase-9 triggers the angiogenic switch during carcinogenesis
