----  Field Name Ecophysiology: 
----  Field Level 2.0: 
----  Field Papers Number 4563:
----  All time max citation paper: Understanding plant responses to drought  from genes to the whole plant, 2003, (972.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1956|1.0|1.0|Nature|Malate Synthesis in a Cell-free Extract from a Crassulacean Plant
1959|0|0.0|Plant and Soil|Fixation of carbon dioxide by plant roots through phosphoenolpyruvate carboxylase
1962|0|0.0|Apmis|PHOSPHOENOLPYRUVIC CARBOXYLASE ACTIVITY IN EXTRACTS FROM NEISSERIA MENINGITIDIS
1965|19.0|19.0|Comparative Biochemistry and Physiology|Phosphoenolpyruvate carboxylase activity and glycogenesis in the flatworm, hymenolepis diminuta
1968|5.0|5.0|Archives of Biochemistry and Biophysics|Partial purification and characteristics of potato phosphoenolpyruvate carboxylase
1970|14.0|2.5|Phytochemistry|Light-induced formation of enzymes of the C4-dicarboxylic acid pathway of photosynthesis in detached leaves.
1971|7.0|2.0|Archives of Biochemistry and Biophysics|Phosphoenolpyruvate carboxylase isoenzymes: Separation and properties of three forms from cotton leaf tissue
1972|4.0|1.0|Archives of Biochemistry and Biophysics|Phosphoenolpyruvate carboxylase of Escherichia coli : Alteration of allosteric properties by photooxidation
1973|6.0|1.0|Archives of Oral Biology|Phosphoenolpyruvate carboxylase and ammonium metabolism in oral streptococci
1974|7.0|2.0|Archives of Biochemistry and Biophysics|Spinach leaf phosphoenolpyruvate carboxylase: Purification, properties, and kinetic studies
1975|14.0|2.0|Biochemical and Biophysical Research Communications|Malonate-inhibition of allosteric phosphoenolpyruvate carboxylase from Setaria italica
1976|8.0|0.0|Planta|Relationship between Leaf Development, Carboxylase Enzyme Activities and Photorespiration in the C4-Plant Portulaca oleracea L.*
1977|10.0|3.5|Planta|Carboxylating Enzymes and Pathway of Photosynthetic Carbon Assimilation in Different Marine Algae--Evidence for the C4-Pathway?*
1978|9.0|3.0|Plant Science Letters|Changes in phosphoenolpyruvate carboxylase and ribulose-biphosphate carboxylase activities during the photoheterotrophic growth of Nicotiana tabacum (CV xanthi) cell suspensions
1979|10.0|2.0|Planta|Pathways of carbohydrate fermentation in the roots of marsh plants
1980|19.0|4.0|FEBS Letters|Recovery of active, highly purified phosphoenolpyruvate carboxylase from specific immunoadsorbent column
1981|15.0|4.0|Planta|The compartmentation of carboxylating and decarboxylating enzymes in guard cell protoplasts
1982|9.0|3.0|Planta|A comparative immunocytochemical localization study of phosphoenolpyruvate carboxylase in leaves of higher plants
1983|8.0|3.0|Plant Cell and Environment|C4 photosynthesis at low temperatures
1984|22.0|4.0|Plant Cell and Environment|Comparative ecophysiology of C3 and C4 plants
1985|21.0|5.5|Plant Physiology|Diurnal Regulation of Phosphoenolpyruvate Carboxylase from Crassula
1986|14.0|3.0|Plant Physiology|Light Modulation of Maize Leaf Phosphoenolpyruvate Carboxylase
1987|45.0|3.0|Atmospheric Environment|A canopy stomatal resistance model for gaseous deposition to vegetated surfaces
1988|30.0|4.0|Archives of Biochemistry and Biophysics|Light/dark regulation of maize leaf phospho enol pyruvate carboxylase by in vivo phosphorylation
1989|28.0|2.0|Archives of Biochemistry and Biophysics|Regulatory seryl-phosphorylation of C4 phosphoenolpyruvate carboxylase by a soluble protein kinase from maize leaves
1990|27.0|3.0|FEBS Letters|Bryophyllum fedtschenkoi protein phosphatase type 2A can dephosphorylate phosphoenolpyruvate carboxylase
1991|17.0|1.0|Gene|The phosphoenolpyruvate carboxylase gene family of Sorghum : promoter structures, amino acid sequences and expression of genes
1992|12.0|4.0|Plant Cell and Environment|Ecophysiology of phloem loading in source leaves
1993|14.0|3.0|New Phytologist|The role of crassulacean acid metabolism (CAM) in the adaptation of plants to salinity
1994|21.0|3.0|Plant Science|Phosphoenolpyruvate carboxylase: structure, regulation and evolution
1995|41.0|3.0|Oecologia|Leaf and canopy responses to elevated CO2 in a pine forest under free-air CO2 enrichment
1996|65.0|3.0|Journal of Plant Physiology|Vegetation Stress: an Introduction to the Stress Concept in Plants
1997|27.0|3.5|Atmospheric Environment|An overview of the Castelporziano experiments
1998|48.0|3.0|Trends in Ecology and Evolution|Costly sexual signals: are carotenoids rare, risky or required?
1999|60.0|9.0|Planta|Physiological adaptations to phosphorus deficiency during proteoid root development in white lupin
2000|55.0|6.0|Trends in Plant Science|The regulation of phosphoenolpyruvate carboxylase in CAM plants
2001|28.0|5.0|Journal of Molecular Microbiology and Biotechnology|Pyruvate carboxylase is a major bottleneck for glutamate and lysine production by Corynebacterium glutamicum
2002|71.0|6.0|Journal of Bacteriology|Metabolic flux responses to pyruvate kinase knockout in Escherichia coli.
2003|187.0|8.0|Functional Plant Biology|Understanding plant responses to drought  from genes to the whole plant
2004|56.0|9.0|Journal of Molecular Microbiology and Biotechnology|Metabolic Analysis of Corynebacterium glutamicum during Lactate and Succinate Productions under Oxygen Deprivation Conditions
2005|145.0|8.0|Functional Plant Biology|Making the life of heavy metal-stressed plants a little easier
2006|104.0|8.0|Functional Plant Biology|Cell wall disassembly in ripening fruit
2007|339.0|11.0|The ISME Journal|Pyrosequencing enumerates and contrasts soil microbial diversity.
2008|137.0|15.0|Ecological Monographs|FUNCTIONAL STRATEGIES OF CHAPARRAL SHRUBS IN RELATION TO SEASONAL WATER DEFICIT AND DISTURBANCE
2009|408.0|16.0|Ecology Letters|Mechanistic niche modelling: combining physiological and spatial data to predict species\' ranges.
2010|415.0|18.0|The ISME Journal|Soil bacterial and fungal communities across a pH gradient in an arable soil.
