----  Field Name Chemometrics: 
----  Field Level 2.0: 
----  Field Papers Number 3456:
----  All time max citation paper: Singular-spectrum analysis: a toolkit for short, noisy chaotic signals, 1992, (481.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1985|10.0|10.0|Water Research|Trace metal adsorption/coprecipitation on hydrous ferric oxide under realistic conditions: The role of humic substances
1986|4.0|3.0|Water Research|Factors affecting the coprecipitation of inorganic phosphate with calcite in hardwatersII Recirculating experimental stream system
1988|17.0|17.0|Organic Geochemistry|Characterization of seawater samples using chemometric methods applied to biomarker fatty acids
1989|16.0|6.5|international symposium on physical design|Singular spectrum analysis in nonlinear dynamics, with applications to paleoclimatic time series
1990|12.0|3.0|Applied Catalysis|Characterization of silica-supported copper catalysts by means of temperature-programmed reduction
1991|8.0|2.0|Journal of Geophysical Research|Adaptive filtering and maximum entropy spectra with application to changes in atmospheric angular momentum
1992|46.0|10.0|Physica D: Nonlinear Phenomena|Singular-spectrum analysis: a toolkit for short, noisy chaotic signals
1993|25.0|3.0|Geochimica et Cosmochimica Acta|A chemical model of the buoyant and neutrally buoyant plume above the TAG vent field, 26 degrees N, Mid-Atlantic Ridge
1994|21.0|2.0|Biotechnology and Bioengineering|Rapid screening for metabolite overproduction in fermentor broths, using pyrolysis mass spectrometry with multivariate calibration and artificial neural networks
1995|19.0|4.0|Analytica Chimica Acta|Rapid and quantitative analysis of metabolites in fermentor broths using pyrolysis mass spectrometry with supervised learning: application to the screening of Penicillium chrysogenum fermentations for the overproduction of penicillins
1996|26.0|3.5|Fems Microbiology Letters|Rapid identification of Streptococcus and Enterococcus species using diffuse reflectance-absorbance Fourier transform infrared spectroscopy and artificial neural networks.
1997|22.0|5.0|Analytica Chimica Acta|Discrimination of the variety and region of origin of extra virgin olive oils using 13 C NMR and multivariate calibration with variable reduction
1998|29.0|4.0|Journal of Chromatography A|Relationships between the chromatographic hydrophobicity indices and solute descriptors obtained by using several reversed-phase, diol, nitrile, cyclodextrin and immobilised artificial membrane-bonded high-performance liquid chromatography columns
1999|59.0|4.0|Journal of Chromatography A|Classification of stationary phases and other materials by gas chromatography
2000|68.0|5.0|The Plant Cell|Multiple cellulose synthase catalytic subunits are required for cellulose synthesis in Arabidopsis.
2001|31.0|6.0|Journal of Solid State Chemistry|Direct Intercalation of Amino Acids into Layered Double Hydroxides by Coprecipitation
2002|48.0|5.0|IEEE Sensors Journal|Pattern analysis for machine olfaction: a review
2003|82.0|7.0|Toxicology and Applied Pharmacology|Contemporary issues in toxicology - The role of metabonomics in toxicology and its evaluation by the COMET project
2004|99.0|6.0|Electrochimica Acta|Synthetic optimization of Li[Ni 1/3 Co 1/3 Mn 1/3 ]O 2 via co-precipitation
2005|80.0|8.0|Pharmacogenomics|The Consortium for Metabonomic Toxicology (COMET): aims, activities and achievements.
2006|147.0|7.0|Siam Journal on Scientific and Statistical Computing|The Collinearity Problem in Linear Regression. The Partial Least Squares (PLS) Approach to Generalized Inverses
2007|120.0|8.0|Postharvest Biology and Technology|Nondestructive measurement of fruit and vegetable quality by means of NIR spectroscopy: A review
2008|109.0|7.5|Meat Science|Meat spoilage during distribution
2009|111.0|8.0|Water Resources Research|Predicting monthly streamflow using datadriven models coupled with datapreprocessing techniques
2010|180.0|9.0|Analytica Chimica Acta|Variables selection methods in near-infrared spectroscopy
