----  Field Name Patent medicine: 
----  Field Level 2.0: 
----  Field Papers Number 1301:
----  All time max citation paper: Role of impaired gastric accommodation to a meal in functional dyspepsia, 1998, (581.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1963|21.0|16.0|Journal of Molecular Biology|The alkaline transition of BU-containing DNA and its bearing on the replication of DNA
1964|34.0|29.0|Journal of Molecular Biology|Fractionation of complementary RNA
1965|32.0|23.5|Journal of Molecular Biology|Transducing fragments in generalized transduction by phage P1: I. Molecular origin of the fragments
1968|8.0|4.0|Journal of Molecular Biology|Different mutagenic specificities in phages S13 and T4: in vivo treatment with N -methyl- N -nitro- N -nitrosoguanidine
1969|4.0|4.0|Mutation Research|The progressive approximation, with storage of the spectrum of the tem-induced chromosomal changes in Drosphila sperm to that found after irradiation
1971|7.0|0.0|Solid-state Electronics|Electromagnetic theory of heterostructure injection lasers
1973|7.0|6.0|Journal of Experimental Medicine|Regulation of the immune response. II. Qualitative and quantitative differences between thymus- and bone marrow-derived lymphocytes in the recognition of antigen.
1974|1.0|1.0|Journal of Electroanalytical Chemistry|The electrochemical formation and removal of thin oxide films on noble metals: Survey of some recent workEvidence for a model involving high-field ion transport
1975|6.0|6.0|The Journal of Allergy and Clinical Immunology|Is the macrophage the stimulating cell?
1977|7.0|2.5|Scandinavian Journal of Haematology|Distribution of B, T, and O Lymphocytes in Blood and Tissues of Normal Humans Reflecting a Kinetic Model
1978|0|0.0||Ultrastrukturanalyse der endoplasmatischen Algen von Amphistegina lessonii d'Orbigny, Foraminifera (Protozoa) und ihre systematische Stellung)
1980|0|0.0|Acta Histochemica|Gefrier-Ultramikrotomie: Entwicklungsstand und Anwendungsmglichkeiten (mit Beispielen aus der Hefecytologie)
1981|2.0|2.0|Journal of Steroid Biochemistry|Serum levels of dihydrotestosterone in male rhesus monkeys estimated by a non-chromatographic radioimmunoassay method
1982|1.0|1.0|The Journal of Allergy and Clinical Immunology|Comparison of Rinkel injection therapy with standard immunotherapy
1983|3.0|1.0|European Journal of Cancer and Clinical Oncology|Glycosyltransferase activities in leukemic cells from patients and human leukemic cell lines
1985|4.0|2.0|Atmospheric Environment|Preliminary assessment of 10 m particulate sampling at eight locations in the United States
1986|1.0|1.0|IEEE Transactions on Computers|On Fault Isolation and Identification in t 1 /t 1 -Diagnosable Systems
1987|22.0|1.5|Neuroscience|Brainstem projections to lumbar motoneurons in ratI. An ultrastructural study using autoradiography and the combination of autoradiography and horseradish peroxidase histochemistry
1988|12.0|2.5|The Journal of Allergy and Clinical Immunology|An update on mast cell heterogeneity
1989|12.0|5.0|Neuroscience|Somatic and vagal afferent convergence on solitary tract neurons in cat: Electrophysiological characteristics
1990|32.0|14.0|Gastroenterology|Effects of ursodeoxycholic acid and taurine on serum liver enzymes and bile acids in chronic hepatitis
1991|17.0|1.0|The Journal of Allergy and Clinical Immunology|Airborne dust mite allergens: Comparison of group II allergens with group I mite allergen and cat-allergen Fel d I
1992|16.0|1.0|Operations Research Letters|Large-step markov chains for the TSP incorporating local search heuristics
1993|57.0|4.5|IEEE Transactions on Software Engineering|The infeasibility of quantifying the reliability of life-critical real-time software
1994|31.0|4.5|Atmospheric Environment|An absorption model of gas/particle partitioning of organic compounds in the atmosphere
1995|38.0|5.0|Neural Networks|Chaotic simulated annealing by a neural network model with transient chaos
1996|10.0|3.0|Biochimica et Biophysica Acta|Hydrogen-exchange kinetics in the cold denatured state of ribonuclease A
1997|42.0|2.0|Journal of Dairy Science|Genetic Evaluation of Dairy Cattle Using Test Day Yields and Random Regression Model
1998|132.0|4.5|Gastroenterology|Role of impaired gastric accommodation to a meal in functional dyspepsia
1999|41.0|5.5|Current Opinion in Structural Biology|Progress in protein structure prediction: Assessment of CASP3
2000|39.0|3.5|IEEE Transactions on Systems, Man, and Cybernetics|A novel genetic algorithm based on immunity
2001|90.0|9.5|Gastroenterology|Symptoms associated with hypersensitivity to gastric distention in functional dyspepsia
2002|83.0|6.5|Atmospheric Environment|Metal emissions from road traffic and the influence of resuspensionresults from two tunnel studies
2003|49.0|8.0|Atmospheric Environment|Distribution of particulate- and vapor-phase n -alkanes and polycyclic aromatic hydrocarbons in urban atmosphere of Guangzhou, China
2004|70.0|7.5|Gastroenterology|Visceral hyperalgesia and intestinal dysmotility in a mouse model of postinfective gut dysfunction
2005|73.0|7.0|Journal of Molecular Biology|Amyloid-like Properties of Bacterial Inclusion Bodies
2006|38.0|7.0|The Journal of Urology|Identification and Validation of Suitable Endogenous Reference Genes for Gene Expression Studies of Human Bladder Cancer
2007|185.0|5.0|Atmospheric Environment|An absorption model of the gas/aerosol partitioning involved in the formation of secondary organic aerosol
2008|104.0|5.0|Journal of Molecular and Cellular Cardiology|Endothelial progenitor cells in neovascularization of infarcted myocardium.
2009|185.0|3.0|Journal of Hepatology|Non-invasive assessment and quantification of liver steatosis by ultrasound, computed tomography and magnetic resonance
2010|172.0|5.0|BMC Public Health|"I don't eat a hamburger and large chips every day!" A qualitative study of the impact of public health messages about obesity on obese adults
