----  Field Name Geospatial topology: 
----  Field Level 2.0: 
----  Field Papers Number 4492:
----  All time max citation paper: Distance To Nearest Neighbor As a Measure of Spatial Relationships in Populations, 1954, (1313.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1951|0|0.0|Educational and Psychological Measurement|An Investigation of the Nature of the Spatial-Relations and Visualization Factors in Two High School Samples
1954|0|0.0|Ecology|Distance To Nearest Neighbor As a Measure of Spatial Relationships in Populations
1958|0|0.0|Journal of Neural Transmission|Patterns of electrical skin resistance in man
1963|0|0.0|Nature|Inhibition Analysis and Inhibitor-resistant Enzymes
1964|1.0|1.0|Cell and Tissue Research|On the ultrastructure of the ovary of the liver fluke ( Fasciola hepatica L.)
1965|1.0|1.0||Computers in the study of learning: namerA pattern-recognition system for generating sentences about relations between line drawings
1966|3.0|3.0|Journal of Experimental Psychology|Spatial adaptation and aftereffect with optically transformed vision: Effects of active and passive responding and the relationship between test and exposure responses
1968|22.0|2.5|Journal of Geophysical Research|Alouette 1 and 2 observations of abrupt changes in whistler rate and of VLF noise variations at the plasmapauseA satelliteground study
1969|12.0|8.5|Calcified Tissue International|Mitochondrial granules in chondrocytes
1970|9.0|6.5|Protoplasma|Observations on spiny vesicles and P-protein in Nicotiana tabacum
1971|8.0|8.0|Cell and Tissue Research|Ultrastructure of sth cells of the pars distalis of hepatecto- mized mice.
1972|22.0|4.0|Attention Perception & Psychophysics|Interactions of signal and background variables in visual processing
1973|12.0|4.0|Earth and Planetary Science Letters|Relations in space and time between major Precambrian shield units: An interpretation of Western Australian data
1974|9.0|1.5|Journal of Learning Disabilities|WISC Subtest Scores of Disabled Readers: A Review With Respect to Bannatyne's Recategorization
1975|12.0|2.0|Journal of Geophysical Research|electron currents associated with an auroral band
1976|18.0|14.0|Journal of Geophysical Research|The Spatial Relationship of Auroral Electrojets and Visible Aurora in the Evening Sector
1977|30.0|4.0|Journal of Geophysical Research|The spatial relationship of fieldaligned currents and auroral electrojets to the distribution of nightside auroras
1978|16.0|2.5|Cognitive Psychology|Distortions in judged spatial relations
1979|24.0|2.0|Geophysical Research Letters|Observations of differences between regions of current flowing into and out of the ionosphere
1980|38.0|1.5|Human Genetics|Arrangement of chromosomes in the interphase nucleus of plants.
1981|16.0|8.0|Journal of Geophysical Research|Charged particle distributions and electric field measurements from S33
1982|11.0|4.0|Chromosoma|An Ordered Arrangement of Chromosomes in the Somatic Nucleus of Common Wheat Triticum aestivum L. II. Spatial Relationships Between Chromosomes of Different Genomes
1983|22.0|2.0|The Journal of Comparative Neurology|Spatial relationships between the terminations of somatic sensory motor pathways in the rostral brainstem of cats and monkeys. II. Cerebellar projections compared with those of the ascending somatic sensory pathways in lateral diencephalon
1984|18.0|3.0|Journal of Geophysical Research|An association between discrete aurora and energetic particle boundaries
1985|20.0|1.0|Journal of Geophysical Research|Microearthquakes beneath the Median Valley of the MidAtlantic Ridge near 23N: Hypocenters and focal mechanisms
1986|34.0|4.0|Cognition|Early map use as an unlearned ability
1987|21.0|3.0|Remote Sensing of Environment|The factor of scale in remote sensing
1988|48.0|2.5|Psychological Review|Is Visual Imagery Really Visual? Overlooked Evidence from Neuropsychology.
1989|14.0|3.5|Pattern Recognition|Similarity retrieval of iconic image database
1990|43.0|3.0|IEEE Transactions on Pattern Analysis and Machine Intelligence|A system for interpretation of line drawings
1991|46.0|4.0|Behavioral Ecology and Sociobiology|Self-organizing pattern formation on the combs of honey bee colonies
1992|45.0|4.0|Ecological Monographs|Geostatistical tools for modeling and interpreting ecological spatial dependence
1993|38.0|3.0|Attention Perception & Psychophysics|The spatial distribution of attention following an exogenous cue.
1994|62.0|5.5|IEEE Transactions on Knowledge and Data Engineering|Spatial SQL: a query and presentation language
1995|69.0|3.0|ACM Transactions on Information Systems|Design and evaluation of algorithms for image retrieval by spatial similarity
1996|90.0|4.5|Brain|Changes in cortical activity during mental rotation A mapping study using functional MRI
1997|96.0|5.5|IEEE Transactions on Pattern Analysis and Machine Intelligence|Visual image retrieval by elastic matching of user sketches
1998|63.0|4.0|computer vision and pattern recognition|Probabilistic modeling of local appearance and spatial relationships for object recognition
1999|101.0|4.0|Hepatology|The canals of hering and hepatic stem cells in humans
2000|90.0|5.0|Psychological Science|Grasping Visual Illusions: No Evidence for a Dissociation between Perception and Action
2001|150.0|6.0|Nature|Morphogen gradient interpretation
2002|284.0|5.0|Genome Biology|Identification and utilization of arbitrary correlations in models of recombination signal sequences
2003|74.0|5.0|Annual Review of Physiology|SPATIAL RELATIONSHIPS IN EARLY SIGNALING EVENTS OF FLOW-MEDIATED ENDOTHELIAL MECHANOTRANSDUCTION
2004|179.0|5.5|IEEE Transactions on Pattern Analysis and Machine Intelligence|Learning to detect objects in images via a sparse, part-based representation
2005|73.0|6.0|Transactions of the Institute of British Geographers|Rethinking relational economic geography
2006|271.0|5.0|Nature|A simple rule for the evolution of cooperation on graphs and social networks
2007|312.0|5.0|Nature|Nuclear organization of the genome and the potential for gene regulation
2008|701.0|4.0|PLOS ONE|Insect Brains Use Image Interpolation Mechanisms to Recognise Rotated Objects
2009|882.0|4.0|PLOS ONE|Migration of whooper swans and outbreaks of highly pathogenic avian influenza H5N1 virus in Eastern Asia
2010|371.0|6.0|Nature|Pericytes are required for blood-brain barrier integrity during embryogenesis
