----  Field Name Neuropsychology: 
----  Field Level 2.0: 
----  Field Papers Number 9439:
----  All time max citation paper: Memory and the hippocampus : a synthesis from findings with rats, monkeys, and humans, 1992, (2753.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1956|0|0.0|Australian Journal of Psychology|THE ORECTIC RELATIONS OF VERBAL FLUENCY*
1957|8.0|8.0|Journal of Experimental Psychology|The relation of eye movements during sleep to dream activity: An objective method for the study of dreaming
1960|3.0|3.0|Electroencephalography and Clinical Neurophysiology|Alpha rhythms and mental imagery
1966|12.0|8.0|Behaviour Research and Therapy|Visual imagery, expected roles and extinction as possible factors in reducing fear and avoidance behavior
1968|5.0|5.0|Psychophysiology|VISUAL RECALL ABILITY AND EYE MOVEMENTS
1969|1.0|1.0|Nature|Rapid Eye Movements and Dream Imagery: Are they Related?
1970|6.0|1.0|Journal of Experimental Psychology|Influence of imaged pictures and sounds on detection of visual and auditory signals
1971|1.0|0.5|international joint conference on artificial intelligence|Program and protocol analysis on a mental imagery task
1972|59.0|59.0|Cognitive Psychology|On the process of comparing sentences against pictures
1973|35.0|3.5|Communications of The ACM|A model and stack implementation of multiple environments
1974|7.0|5.0|Memory & Cognition|Structural descriptions and the limitations of visual images*
1975|5.0|2.5|Epilepsia|Effects of Sulthiame Upon Intellectual, Neuropsychological, and Social Functioning Abilities Among Adult Epileptics: Comparison with Diphenylhydantoin
1976|10.0|6.0|Journal of Educational Psychology|Mental Imagery Helps Eight-Year-Olds Remember What They Read.
1977|85.0|7.0|Cognitive Science|A Simulation of Visual Imagery*
1978|23.0|1.0|Epilepsia|A Neuropsychological Battery for Epilepsy
1979|57.0|39.0|Behavioral and Brain Sciences|On the demystification of mental imagery
1980|9.0|3.5|Attention Perception & Psychophysics|Spatial frequency content of visual imagery
1981|79.0|1.0|Behavioral and Brain Sciences|The nature of hemispheric specialization in man
1982|28.0|2.0|Journal of Geophysical Research|DMSP optical and electron measurements in the vicinity of polar cap arcs
1983|12.0|2.0|IEEE Transactions on Computers|Analytic Queueing Models for Programs with Internal Concurrency
1984|61.0|3.0|Cognition|The neurological basis of mental imagery: A componential analysis
1985|30.0|3.0|Behavioral and Brain Sciences|Are there independent lexical and nonlexical routes in word processing? An evaluation of the dual-route theory of reading
1986|60.0|2.5|Journal of Personality and Social Psychology|The fantasy-prone person: Hypnosis, imagination, and creativity.
1987|23.0|2.0|Acta Neurologica Scandinavica|CT in the differential diagnosis between Alzheimer's disease and vascular dementia
1988|121.0|4.0|Behavioral and Brain Sciences|Prcis of The Modularity of Mind
1989|85.0|5.0|Trends in Neurosciences|The neural basis of mental imagery
1990|81.0|3.0|Psychological Review|Prospects for a Cognitive Neuropsychology of Autism: Hobson's Choice.
1991|57.0|5.0|Behavioral and Brain Sciences|PRECIS OF - FROM NEUROPSYCHOLOGY TO MENTAL STRUCTURE
1992|419.0|4.0|Psychological Review|Memory and the hippocampus : a synthesis from findings with rats, monkeys, and humans
1993|83.0|5.0|Behavioral and Brain Sciences|Prcis of Origins of the modern mind: Three stages in the evolution of culture and cognition
1994|121.0|3.0|Behavioral and Brain Sciences|Neuropsychological inference with an interactive brain: A critique of the locality assumption
1995|49.0|5.0|British Journal of Psychiatry|REGIONAL BRAIN ACTIVITY IN CHRONIC-SCHIZOPHRENIC PATIENTS DURING THE PERFORMANCE OF A VERBAL FLUENCY TASK
1996|90.0|4.0|Brain|Changes in cortical activity during mental rotation A mapping study using functional MRI
1997|81.0|5.0|Neuropsychologia|A functional MRI study of mental image generation
1998|220.0|5.0|Brain|From sensation to cognition.
1999|84.0|6.0|Behavioral and Brain Sciences|Verbal working memory and sentence comprehension.
2000|116.0|8.0|Cognitive Brain Research|Prefrontal cortex activation in task switching: an event-related fMRI study.
2001|148.0|10.0|Journal of Experimental Psychology: Human Perception and Performance|Executive control of cognitive processes in task switching.
2002|134.0|13.0|Behavioural Brain Research|How specific is a deficit of executive functioning for Attention-Deficit/Hyperactivity Disorder?
2003|223.0|12.0|Brain|Theories of developmental dyslexia: Insights from a multiple case study of dyslexic adults
2004|242.0|12.5|Cognition|Dorsal and ventral streams: a framework for understanding aspects of the functional anatomy of language
2005|318.0|12.0|Biological Psychiatry|Validity of the Executive Function Theory of Attention-Deficit/Hyperactivity Disorder: A Meta-Analytic Review
2006|495.0|11.0|Brain|The precuneus: a review of its functional anatomy and behavioural correlates
2007|724.0|11.0|Clinical Neurophysiology|Updating P300: An integrative theory of P3a and P3b
2008|221.0|10.5|Neuroscience & Biobehavioral Reviews|Integrating evidence from neuroimaging and neuropsychological studies of obsessive-compulsive disorder: The orbitofronto-striatal model revisited
2009|306.0|11.0|Developmental Neuropsychology|A normativedevelopmental study of executive function: A window on prefrontal function in children
2010|281.0|9.0|Psychological Bulletin|Control and interference in task switching  A review
