----  Field Name Quantum field theory
----  Field Level 2.0
----  Field Papers Number 111240
----  All time max citation paper Densityfunctional thermochemistry. III. The role of exact exchange, 1993, (36896.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1933|0|0.0|Philosophical Magazine Series 1|XVII. Thermodynamic principle governing stationary states
1936|2.0|2.0|Journal of Chemical Physics|On the ZeroPoint Energy of an Activated Complex and the Reaction 2NO+O22NO2
1939|0|0.0|Proceedings of The Indian Academy of Sciences-mathematical Sciences|Raman spectra of fused nitrates
1940|0|0.0|Plant Physiology|AN ESTIMATION OF THE VOLUME OF WATER MADE AVAILABLE BY ROOT EXTENSION
1944|0|0.0|Proceedings of The Indian Academy of Sciences-mathematical Sciences|The evaluation of the specific heat of rock-salt by the new crystal dynamics
1945|0|0.0|Mathematical Proceedings of the Cambridge Philosophical Society|An extension of a theorem of Mehler's on Hermite polynomials
1948|10.0|5.0|Journal of Dairy Science|The Reducing Capacity of Milk and Milk Products as Measured by a Modified Ferricyanide Method1,2
1949|14.0|3.0|Journal of Chemical Physics|The Relative Reaction Velocities of Isotopic Molecules
1950|14.0|2.0|Biological Reviews|Ecology of the root-inhabiting fungi.
1951|9.0|1.0|Journal of Chemical Physics|The Exchange of Water Between Hydrated Cations and Solvent
1952|9.0|3.0|Journal of Chemical Physics|Gaseous Detonations. III. Dissociation Energies of Nitrogen and Carbon Monoxide
1953|37.0|3.0|Journal of Chemical Physics|NUCLEAR MAGNETIC RESONANCE MULTIPLETS IN LIQUIDS
1954|5.0|2.0|Physica D: Nonlinear Phenomena|Quantum corrections to the transport coefficients of gases at high temperatures
1955|11.0|1.0|Journal of Chemical Physics|Intermolecular Potentials of Argon, Krypton, and Xenon
1956|11.0|1.5|Journal of Chemical Physics|DETERMINATION OF THE SIGNS OF NUCLEAR SPIN-SPIN INDIRECT COUPLING CONSTANTS
1957|23.0|1.0|Journal of Chemical Physics|Coupling Strength for Resonance Force Transfer of Electronic Energy in Van der Waals Solids
1958|98.0|4.0|Journal of Chemical Physics|Theory of Isotropic Hyperfine Interactions in Electron Radicals
1959|27.0|3.5|Physics of Fluids|Interferometric Measurement in the Shock Tube of the Dissociation Rate of Oxygen
1960|51.0|3.0|Nuclear Physics|Rotation-vibration interaction in non-axial even nuclei
1961|53.0|4.0|Journal of Chemical Physics|THEORETICAL INTERPRETATION OF CARBON-13 HYPERFINE INTERACTIONS IN ELECTRON SPIN RESONANCE SPECTRA
1962|57.0|1.0|Nuclear Physics|A POTENTIAL MODEL REPRESENTATION OF TWO-NUCLEON DATA BELOW 315 Mev
1963|38.0|3.0|Journal of Geophysical Research|Chargedparticle observations in the Earth's outer magnetosphere
1964|112.0|3.0|Nuclear Physics|Particle-hole description of carbon 12 and oxygen 16
1965|75.0|3.0|Journal of Geophysical Research|Nightside magnetosphere configuration as obtained from trapped electrons at 1100 kilometers
1966|121.0|2.0|Journal of Geophysical Research|Limit on stably trapped particle fluxes
1967|45.0|1.0|Journal of Geophysical Research|Several observations of lowenergy protons and electrons in the Earth's magnetosphere with OGO 3
1968|36.0|1.0|Journal of Geophysical Research|Fieldaligned electron bursts at high latitudes observed by OGO 4
1969|26.0|1.0|Planetary and Space Science|F-REGION IONIZATION AND HEATING DURING MAGNETIC STORMS.
1970|72.0|1.0|Journal of Geophysical Research|Turbulent loss of ring current protons
1971|31.0|1.0|Planetary and Space Science|Photoelectron energy losses to thermal electrons
1972|59.0|1.0|Journal of Geophysical Research|PITCH-ANGLE DIFFUSION OF RADIATION-BELT ELECTRONS WITHIN THE PLASMASPHERE.
1973|32.0|1.0|Journal of Geophysical Research|Instabilities in the equatorial electrojet
1974|63.0|1.0|Journal of Geophysical Research|A new model for the interaction of auroral electrons with the atmosphere: Spectral degradation, backscatter, optical emission, and ionization
1975|58.0|2.0|Journal of Geophysical Research|On the interaction of two scales of convection in the mantle
1976|36.0|1.0|Journal of Geophysical Research|coherent generation of VLF hiss
1977|65.0|2.0|Geophysical Research Letters|Signatures of electric fields from high and low altitude farticles distributions
1978|92.0|2.0|Journal of Chemical Physics|Rotationally and vibrationally inelastic scattering in the rotational IOS approximation. Ultrasimple calculation of total (differential, integral, and transport) cross sections for nonspherical molecules
1979|63.0|2.0|Journal of Chemical Physics|The graphical unitary group approach to the electron correlation problem. Methods and preliminary applications
1980|78.0|2.0|Journal of Applied Physics|Optically induced conductivity changes in dischargeproduced hydrogenated amorphous silicon
1981|62.0|2.0|international joint conference on artificial intelligence|REASONING ABOUT KNOWLEDGE AND ACTION
1982|38.0|1.0|Science|Entropy in an Expanding Universe
1983|158.0|2.0|Communications in Mathematical Physics|Nonabelian Bosonization in Two-Dimensions
1984|151.0|2.0|Journal of Chemical Physics|Self-consistent molecular orbital methods 25. Supplementary functions for Gaussian basis sets
1985|77.0|2.0|Journal of Chemical Physics|Ab initio effective core potentials for molecular calculations. Potentials for main group elements Na to Bi
1986|117.0|2.0|Communications in Mathematical Physics|Evaluation of the one loop string path integral
1987|157.0|2.0||Some philosophical problems from the standpoint of artificial intelligence
1988|79.0|2.0|Journal of Chemical Physics|The intermolecular potential of ArHCl: Determination from highresolution spectroscopy
1989|415.0|2.0|Communications in Mathematical Physics|Quantum field theory and the Jones polynomial
1990|84.0|2.0|Physics Letters B|Radiative corrections to the masses of supersymmetric Higgs bosons
1991|146.0|2.0|Physics Letters B|Comparison of grand unified theories with electroweak and strong coupling constants measured at LEP
1992|145.0|2.0|Journal of Chemical Physics|Densityfunctional thermochemistry. I. The effect of the exchangeonly gradient correction
1993|986.0|2.0|Journal of Chemical Physics|Densityfunctional thermochemistry. III. The role of exact exchange
1994|454.0|2.0|Nuclear Physics|Electric - magnetic duality, monopole condensation, and confinement in N=2 supersymmetric Yang-Mills theory
1995|329.0|2.0|Nuclear Physics|Bound states of strings and p-branes
1996|188.0|2.0|Physics Letters B|Microscopic origin of the Bekenstein-Hawking entropy
1997|170.0|2.0|Nuclear Physics|Solutions Of Four-Dimensional Field Theories Via M Theory
1998|189.0|2.0|Journal of Chemical Physics|Molecular excitation energies to high-lying bound states from time-dependent density-functional response theory: Characterization and correction of the time-dependent local density approximation ionization threshold
1999|173.0|2.0|Nature|Energy landscapes of receptor-ligand bonds explored with dynamic force spectroscopy
2000|455.0|3.0|Nature|Molecular classification of cutaneous malignant melanoma by gene expressionprofiling
2001|834.0|3.0|Science|Spintronics: A Spin-Based Electronics Vision for the Future
2002|352.0|3.0|Journal of High Energy Physics|Strings in flat space and pp waves from Script N = 4 Super Yang Mills
2003|705.0|4.0|Nature|Surface plasmon subwavelength optics
2004|543.0|4.0|Nature Biotechnology|The use of nanocrystals in biological detection
2005|381.0|3.0|Nature|Microstructure of a spatial map in the entorhinal cortex
2006|434.0|3.0|Journal of High Energy Physics|PYTHIA 6.4 Physics and Manual
2007|487.0|3.0|Journal of Molecular Modeling|Optimization of parameters for semiempirical methods V: Modification of NDDO approximations and application to 70 elements
2008|2448.0|4.0|Theoretical Chemistry Accounts|The M06 suite of density functionals for main group thermochemistry, thermochemical kinetics, noncovalent interactions, excited states, and transition elements: two new functionals and systematic testing of four M06-class functionals and 12 other functionals
2009|916.0|4.0|Journal of Physics: Condensed Matter|Quantum ESPRESSO: a modular and open-source software project for quantum simulations of materials
2010|1229.0|4.0|NeuroImage|Complex network measures of brain connectivity: Uses and interpretations
