----  Field Name Fluid dynamics
----  Field Level 2.0
----  Field Papers Number 202617
----  All time max citation paper Fronts propagating with curvature-dependent speed: algorithms based on Hamilton-Jacobi formulations, 1988, (4297.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1934|2.0|2.0|Journal of The Franklin Institute-engineering and Applied Mathematics|The coefficient of resistance as a function of Reynolds number for solids of various shapes
1940|1.0|1.0|Journal of Chemical Physics|The Low Temperature Gaseous Heat Capacities of Certain C3 Hydrocarbons
1941|3.0|0.0|Review of Educational Research|Projective Methods in the Study of Personality
1945|2.0|2.0|Physica D: Nonlinear Phenomena|On the theory of the reflection of sound by porous media
1948|4.0|2.0|Physica D: Nonlinear Phenomena|The viscosity and heat conductivity of gases with central intermolecular forces
1949|4.0|4.0|Physica D: Nonlinear Phenomena|The equation of state in quantized kinetic theory and quantum statistical mechanics
1950|1.0|1.0|Eos, Transactions American Geophysical Union|The sources of heat and water supply of thermal springs, with particular reference to Steamboat Springs, Nevada
1951|13.0|0.0|American Heart Journal|Factors regulating pulmonary capillary pressure in mitral stenosis. IV
1952|5.0|2.0|Physica D: Nonlinear Phenomena|Heat conduction in helium ii containing some 3helium
1953|3.0|0.5|Journal of the Physical Society of Japan|Numerical Solution of the Navier-Stokes Equations for the Flow around a Circular Cylinder at Reynolds Number 40
1954|2.0|0.0|Physica D: Nonlinear Phenomena|On the heat conduction in liquid helium II
1955|3.0|3.0|Journal of Chemical Physics|Concentration of Nitrogen15 by Chemical Exchange in a Thermal Diffusion Column
1956|11.0|1.0|Journal of Chemical Physics|Flame Zone Studies. II. Applicability of OneDimensional Models to ThreeDimensional Laminar Bunsen Flame Fronts
1957|5.0|0.5|Physica D: Nonlinear Phenomena|The flow properties of pure 4 He and of 3 He- 4 He mixtures at temperatures below the lambda-point
1958|20.0|2.0|Journal of Chemical Physics|Calculation of Reaction Profiles behind SteadyState Shock Waves. I. Application to Detonation Waves
1959|10.0|1.0|Journal of Fluid Mechanics|One-dimensional flow of an ionized gas through a magnetic field
1960|16.0|2.0|Journal of Fluid Mechanics|On the dynamics of unsteady gravity waves of finite amplitude Part 1. The elementary interactions
1961|39.0|2.0|Geochimica et Cosmochimica Acta|Chemical and genetic relationships among meteorites
1962|37.0|2.0|Journal of Chemical Physics|HEAT CONDUCTIVITY OF POLYATOMIC AND POLAR GASES
1963|40.0|2.0|Journal of Geophysical Research|On the effect of a weak interplanetary magnetic field on the interaction between the solar wind and the geomagnetic field
1964|145.0|2.0|Journal of Geophysical Research|Initial results of the imp 1 magnetic field experiment
1965|49.0|2.0|Journal of Geophysical Research|Cyclotron instabilities and electromagnetic emission in the ultra low frequency and very low frequency ranges
1966|33.0|1.0|Planetary and Space Science|HYDROMAGNETIC FLOW AROUND THE MAGNETOSPHERE
1967|67.0|2.0|Journal of Geophysical Research|The neutral sheet in the geomagnetic tail: Its motion, equivalent currents, and field line connection through it
1968|44.0|2.0|Pflgers Archiv: European Journal of Physiology|Micropuncture studies on the filtration rate of single superficial and juxtamedullary glomeruli in the rat kidney
1969|66.0|2.0|Journal of Geophysical Research|A study of polar magnetic substorms
1970|54.0|2.0|Journal of Geophysical Research|Instabilities associated with heat conduction in the solar wind and their consequences
1971|58.0|2.0|Planetary and Space Science|Electrodynamic heating and movement of the thermosphere
1972|48.0|2.0|Journal of Geophysical Research|Convection electric fields and polar thermospheric winds.
1973|49.0|3.0|Icarus|Numerical models of the primitive solar nebula.
1974|107.0|2.0|Journal of Geophysical Research|Empirical model of global thermospheric temperature and composition based on data from the Ogo 6 quadrupole mass spectrometer
1975|65.0|2.0|Communications in Mathematical Physics|Particle creation by black holes
1976|63.0|2.0|Geophysical Research Letters|The magnetospheric boundary layer: Site of plasma, momentum and energy transfer from the magnetosheath into the magnetosphere
1977|128.0|2.0|Journal of Geophysical Research|A global thermospheric model based on mass spectrometer and incoherent scatter data MSIS, 2. Composition
1978|88.0|2.0|Earth and Planetary Science Letters|Some remarks on the development of sedimentary basins
1979|50.0|2.0|Journal of Fluid Mechanics|Dynamical instabilities and the transition to chaotic Taylor vortex flow
1980|51.0|2.0|Earth and Planetary Science Letters|Density variation amongst mid-ocean ridge basalts: Implications for magma mixing and the scarcity of primitive lavas
1981|129.0|2.0|Journal of Geophysical Research|Tropospheric chemistry - A global perspective
1982|63.0|3.0|Journal of Geophysical Research|The free radical chemistry of cloud droplets and its impact upon the composition of rain
1983|107.0|2.0|Journal of Geophysical Research|A Revised thermospheric model based on mass spectrometer and incoherent scatter data: MSIS83
1984|88.0|3.0|Journal of Chemical Physics|Production and characterization of supersonic carbon cluster beams
1985|72.0|2.0|Geophysical Research Letters|A theory of magnetic flux transfer at the Earth's magnetopause
1986|86.0|3.0|Journal of Fluid Mechanics|Coherent structures and turbulence
1987|159.0|2.0|Journal of Geophysical Research|MSIS86 Thermospheric Model
1988|76.0|3.0|IEEE Transactions on Communications|Performance models of statistical multiplexing in packet video communications
1989|103.0|2.0|Journal of Neurochemistry|Determination of Brain Interstitial Concentrations by Microdialysis
1990|109.0|2.0|Computer Methods in Applied Mechanics and Engineering|Streamline upwind/Petrov-Galerkin formulations for convection dominated flows with particular emphasis on the incompressible Navier-Stokes equations
1991|332.0|2.0|American Journal of Physics|Solar engineering of thermal processes
1992|106.0|2.0|international symposium on physical design|Testing for nonlinearity in time series: the method of surrogate data
1993|75.0|2.0|Journal of Geophysical Research|The genesis of oceanic crust: Magma injection, hydrothermal circulation, and crustal flow
1994|103.0|3.0|Advances in Protein Chemistry|Structure of Serum Albumin
1995|193.0|2.0|Reviews of Geophysics|Stratospheretroposphere exchange
1996|129.0|2.0|The New England Journal of Medicine|A polymorphism of a platelet glycoprotein receptor as an inherited risk factor for coronary thrombosis.
1997|336.0|2.0|Journal of Computational Physics|High resolution schemes for hyperbolic conservation laws
1998|130.0|3.0|Journal of Geophysical Research|Closing the gap between regional and global travel time tomography
1999|179.0|3.0|IEEE\/ACM Transactions on Networking|Optimization flow controlI: basic algorithm and convergence
2000|179.0|3.0|Reports on Progress in Physics|Phase separation in confined systems
2001|186.0|3.0|Current Opinion in Genetics & Development|ATM and ATR: networking cellular responses to DNA damage.
2002|302.0|4.0|Circulation|Prognostic Value of Coronary Vascular Endothelial Dysfunction
2003|611.0|4.0|Annual Review of Fluid Mechanics|LATTICE BOLTZMANN METHOD FOR FLUID FLOWS
2004|388.0|4.0|Journal of Geophysical Research|Eulerian flow velocities in the swash zone: Field data and model predictions
2005|334.0|5.0|Surface Science Reports|Force measurements with the atomic force microscope : Technique, interpretation and applications
2006|357.0|4.0|Nature Nanotechnology|Sorting carbon nanotubes by electronic structure using density differentiation.
2007|633.0|5.0|Numerical Heat Transfer Part A-applications|Enhancements of the SIMPLE method for predicting incompressible fluid flows.
2008|1906.0|5.0|Nature Nanotechnology|Processable aqueous dispersions of graphene nanosheets
2009|1995.0|5.0|Nature Nanotechnology|Chemical methods for the production of graphenes
2010|1341.0|6.0|PLOS ONE|Field Assessment of a Novel Household-Based Water Filtration Device: A Randomised, Placebo-Controlled Trial in the Democratic Republic of Congo
