----  Field Name Quantum optics: 
----  Field Level 2.0: 
----  Field Papers Number 6721:
----  All time max citation paper: Bulk heterojunction solar cells with internal quantum efficiency approaching 100|[percnt]|, 2009, (1709.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1962|0|0.0|Proceedings of The Institute of Radio Engineers|Solid-State Devices Other than Semiconductors
1963|0|0.0|Proceedings of The Institution of Electrical Engineers|Analysis of four-port circulators using non-reciprocal phase shifters and directional couplers
1966|3.0|1.5|IEEE Transactions on Microwave Theory and Techniques|Synthesis and Design of Wide-Band Equal-Ripple TEM Directional Couplers and Fixed Phase Shifters
1968|1.0|1.0|Proceedings of the IEEE|Microwave components for wide-band phased arrays
1971|1.0|1.0|Proceedings of the IEEE|Microwave plasma devices&#8212;Promise and progress
1972|1.0|0.5|IEEE Transactions on Magnetics|Temperature and stress sensitivities of microwave ferrites
1973|3.0|1.5|Electronics Letters|Experimental verification of the Shockley--Read--Hall recombination theory in silicon
1974|4.0|0.0|IEEE Transactions on Microwave Theory and Techniques|Diode Phase Shifters for Array Antennas
1975|1.0|0.5|Molecular Physics|Generalized semiclassical optical model and velocity-dependent potentials
1976|1.0|1.0|IEEE Transactions on Antennas and Propagation|Adaptive sidelobe nulling using digitally controlled phase-shifters
1977|1.0|0.5|IEEE Transactions on Microwave Theory and Techniques|Theory of an Efficient Electronic Phase Shifter Employing a Multilayer Dielectric-Waveguide Structure
1978|1.0|0.0|Optics Communications|Long pulse ultraviolet laser emissions in an aerodynamically cooled electron-beam excited Ne-NF 3 mixture
1979|7.0|1.0|IEEE Transactions on Electron Devices|Heavily doped transparent-emitter regions in junction solar cells, diodes, and transistors
1980|7.0|1.0|Electronics Letters|Rotation detection by optical fibre laser gyro with easily introduced phase-difference bias
1981|3.0|0.5|Physics Reports|Classical and quantum mechanics of the damped harmonic oscillator
1982|11.0|2.0|Journal of Magnetic Resonance|Design of a digital phase shifter for multiple-quantum NMR
1983|8.0|0.5|Journal of Applied Physics|Photovoltage decay in pn junction solar cells including the effects of recombinations in the emitter
1984|21.0|3.0|Physics Reports|Distribution functions in physics: Fundamentals
1985|11.0|1.0|Applied Optics|Phase shifter calibration in phase-shifting interferometry
1986|3.0|0.0|Optics Communications|Photothermal interferometry for nondestructive subsurface defect detection
1987|35.0|2.0|Journal of Chemical Physics|Oscillatory femtosecond relaxation of photoexcited organic molecules
1988|8.0|1.0|Journal of Chemical Physics|Coherent propagation of intense ultrashort laser pulses in a molecular multilevel medium
1989|15.0|2.5|Applied Physics Letters|Ultralong minority-carrier lifetime epitaxial GaAs by photon recycling
1990|15.0|1.0|Applied Physics Letters|Excitonic optical nonlinearity in quantumconfined CuCldoped borosilicate glass
1991|58.0|1.0|Applied Physics Letters|Evidence for quantum confinement in the photoluminescence of porous Si and SiGe
1992|28.0|1.0|Applied Physics Letters|Visible photoluminescence of siliconbased nanostructures: Porous silicon and small siliconbased clusters
1993|43.0|1.0|Applied Physics Letters|Optical absorption evidence of a quantum size effect in porous silicon
1994|31.0|1.0|Journal of Chemical Physics|NonMarkovian optical dephasing dynamics in room temperature liquids investigated by femtosecond transient absorption spectroscopy: Theory and experiment
1995|37.0|1.0|Journal of Chemical Physics|Optical dephasing on femtosecond time scales: Direct measurement and calculation from solvent spectral densities
1996|29.0|2.0|Journal of Chemical Physics|Laser cooling of molecules: A sequential scheme for rotation, translation, and vibration
1997|29.0|2.5|IEEE Transactions on Microwave Theory and Techniques|Planar microwave integrated phase-shifter design with high purity ferroelectric material
1998|57.0|2.0|Nature|A three-dimensional photonic crystal operating at infrared wavelengths
1999|60.0|3.0|Nature|Josephson-junction qubits with controlled couplings
2000|116.0|2.5|Nature|Quantum superposition of distinct macroscopic states
2001|41.0|2.0|Applied Physics Letters|Photonic crystal waveguides: Out-of-plane losses and adiabatic modal conversion
2002|110.0|3.0|Physics Reports|Chaos, fractional kinetics, and anomalous transport
2003|88.0|2.0|IEEE Antennas and Wireless Propagation Letters|Compact linear lead/lag metamaterial phase shifters for broadband applications
2004|268.0|2.0|Nature|Vacuum Rabi Splitting with a Single Quantum Dot in a Photonic Crystal Nanocavity
2005|305.0|2.0|Nature|Active control of slow light on a chip with photonic crystal waveguides
2006|154.0|2.0|Nature|Observation of strong coupling between one atom and a monolithic microresonator
2007|568.0|3.0|Nature Photonics|Cutting-edge terahertz technology
2008|226.0|3.0|Nature Photonics|Carbon-nanotube photonics and optoelectronics
2009|1583.0|2.0|Nature Photonics|Bulk heterojunction solar cells with internal quantum efficiency approaching 100|[percnt]|
2010|1210.0|4.0|Nature Photonics|Graphene photonics and optoelectronics
