----  Field Name Mass spectrometry
----  Field Level 2.0
----  Field Papers Number 182641
----  All time max citation paper Very high resolution interpolated climate surfaces for global land areas, 2005, (4687.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1929|0|0.0||The prevention of ionization in impregnated paper dielectrics
1931|0|0.0|Philosophical Magazine Series 1|XCIII. A precise experimental determination of energy of excitation by electron impact in helium
1935|1.0|0.5|Journal of Chemical Physics|Electronic Structures of Molecules XIV. Linear Triatomic Molecules, Especially Carbon Dioxide
1937|5.0|3.0|Journal of Chemical Physics|Concentration of N15 by Chemical Methods
1940|0|0.0|Journal of Hygiene|The Bactericidal Action of Ultra-Violet Light.
1941|0|0.0|American Journal of Potato Research|The influence of a 3 -year rotation and fertilizer treatments on the organic carbon of soil
1943|0|0.0|Vitamins and Hormones Series|Physical methods for the identification and assay of vitamins and hormones.
1944|0|0.0|American Journal of Public Health|Vitamin B complex. Status of assay methods and need of these substances by man.
1945|3.0|3.0|JAMA|A SIMPLE CLINICAL METHOD FOR THE ASSAY OF PENICILLIN IN BODY FLUIDS: AND FOR THE TESTING OF PENICILLIN SENSITIVITY OF BACTERIA
1947|4.0|2.5|Journal of Chemical Physics|The Study of Reaction Intermediates by Means of a Mass Spectrometer Part I. Apparatus and Method
1949|11.0|8.0|Journal of Chemical Physics|Thermodynamics of Crystallization in High Polymers. IV. A Theory of Crystalline States and Fusion in Polymers, Copolymers, and Their Mixtures with Diluents
1950|7.0|2.0|Journal of Applied Physics|Mechanical and Electrical Properties of Plasticized Vinyl Chloride Compositions
1951|6.0|3.0|Journal of Chemical Physics|The Ionization Potentials of the Deuterated Methanes
1952|19.0|6.0|Journal of Chemical Physics|Studies of Ionization Efficiency. Part II. The Ionization Potentials of Some Organic Molecules
1953|9.0|3.5|Geochimica et Cosmochimica Acta|THE GEOCHEMISTRY OF THE STABLE CARBON ISOTOPES
1954|13.0|8.0|Archives of Biochemistry and Biophysics|The effect of ionizing radiation on deoxyribonuclease activities of body fluids. I. The effect of total body exposure on the urinary excretion of deoxyribonucleases
1955|13.0|2.0|Journal of Chemical Physics|Mass Spectrometric Investigation of Active Nitrogen
1956|12.0|2.5|Journal of Chemical Physics|Free Radicals by Mass Spectrometry. IX. Ionization Potentials of CF3 and CCl3 Radicals and Bond Dissociation Energies in Some Derivatives
1957|36.0|4.0|Journal of Chemical Physics|Reactions of Nitrogen Atoms. I. Oxygen and Oxides of Nitrogen
1958|42.0|6.0|Journal of Applied Physics|Application of the Ion Bombardment Cleaning Method to Titanium, Germanium, Silicon, and Nickel as Determined by LowEnergy Electron Diffraction
1959|19.0|4.0|Journal of Chemical Physics|Vaporization of Beryllium Oxide and Its Reaction with Tungsten
1960|34.0|4.0|Physics of Fluids|Irreversible Processes in Ionized Gases
1961|32.0|4.0|Journal of Chemical Physics|Photoionization of Alkanes. Dissociation of Excited Molecular Ions
1962|32.0|3.5|Nuclear Physics|Spectroscopic study of low energy vibrational states of spherical neuclei
1963|37.0|2.0|Journal of Geophysical Research|Whistler evidence of a knee in the magnetospheric ionization density profile
