----  Field Name Information visualization: 
----  Field Level 2.0: 
----  Field Papers Number 3356:
----  All time max citation paper: Optimizing search engines using clickthrough data, 2002, (1609.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1987|139.0|139.0|Psychological Review|Chapter 2 - NEURAL DYNAMICS OF FORM PERCEPTION: BOUNDARY COMPLETION, ILLUSORY FIGURES, AND NEON COLOR SPREADING
1989|27.0|17.0|international conference on computer graphics and interactive techniques|The cognitive coprocessor architecture for interactive user interfaces
1991|114.0|1.5|human factors in computing systems|The information visualizer, an information workspace
1992|71.0|7.0|human factors in computing systems|Graphical fisheye views of graphs
1993|123.0|6.0|Communications of The ACM|Information visualization using 3D interactive animation
1994|74.0|13.5|user interface software and technology|Pad++: a zooming graphical interface for exploring alternate interface physics
1995|72.0|7.5|human factors in computing systems|Virtual reality on a WIM: interactive worlds in miniature
1996|96.0|6.0|human factors in computing systems|Silk from a sow's ear: extracting usable structures from the Web
1997|27.0|5.0|intelligent user interfaces|Direct manipulation for comprehensible, predictable and controllable user interfaces
1998|85.0|6.5|user interface software and technology|Data mountain: using spatial memory for document management
1999|53.0|5.0|user interface software and technology|Time-machine computing: a time-centric approach for the information environment
2000|106.0|4.0|IEEE Transactions on Visualization and Computer Graphics|Graph visualization and navigation in information visualization: A survey
2001|106.0|6.0|Nucleic Acids Research|Radical SAM, a novel protein superfamily linking unresolved steps in familiar biosynthetic pathways with radical mechanisms: functional characterization using new analysis and information visualization methods
2002|264.0|5.0|knowledge discovery and data mining|Optimizing search engines using clickthrough data
2003|63.0|6.0|human factors in computing systems|Understanding sequence and reply relationships within email conversations: a mixed-model visualization
2004|270.0|7.0|international world wide web conferences|Analysis of interacting BPEL web services
2005|233.0|5.0|human factors in computing systems|prefuse: a toolkit for interactive information visualization
2006|113.0|5.5|IEEE Transactions on Pattern Analysis and Machine Intelligence|Diffusion maps and coarse-graining: a unified framework for dimensionality reduction, graph partitioning, and data set parameterization
2007|93.0|4.0|Ibm Systems Journal|A static compliance-checking framework for business process models
2008|130.0|3.0|Information & Software Technology|Semantics and analysis of business process models in BPMN
2009|125.0|3.0|ACM Computing Surveys|A review of overview+detail, zooming, and focus+context interfaces
2010|141.0|3.0|human factors in computing systems|Crowdsourcing graphical perception: using mechanical turk to assess visualization design
