----  Field Name Applied linguistics: 
----  Field Level 2.0: 
----  Field Papers Number 1858:
----  All time max citation paper: Motivation: Reopening the Research Agenda, 1991, (373.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1897|0|0.0|Psychological Review|The Pedagogical Seminary
1943|0|0.0|Review of Educational Research|German Language Teaching
1969|0|0.0|Reading Research Quarterly|Linguistic Support for a Method of Teaching Beginning Reading to Black Children.
1970|1.0|1.0|Language Learning|Action And Aspect In English Verb Expressions
1971|20.0|1.0|Journal of Verbal Learning and Verbal Behavior|Comprehension of negation with quantification
1972|11.0|0.5|Journal of Verbal Learning and Verbal Behavior|The Role of Reference in the Acquisition of a Miniature Artificial Language.
1973|0|0.0|ACM Sigcue Outlook|Tom Swift and his electric bilingual grandmother
1975|8.0|4.5|Communications of The ACM|Sentence paraphrasing from a conceptual base
1976|3.0|2.5|Child Development|Processes of Language Teaching and Training in the Interactions of Mother-Child Dyads.
1979|0|0.0|System|The role of redundancy in language and language teaching
1980|2.0|2.0|Applied Psycholinguistics|Accounting for Individual Differences When Comparing the Effectiveness of Remedial Language Teaching Methods.
1983|2.0|0.0|The Esp Journal|An ESP approach to EFL/ESL teacher training
1984|9.0|0.5|TESOL Quarterly|The Secret Life of Methods
1985|8.0|2.5|Language Learning|SYSTEM AND VARIABILITY IN INTERLANGUAGE SYNTAX
1986|2.0|1.0|Language Teaching|Home and community language teaching for bilingual learners: issues in planning and instruction
1987|2.0|0.0|The Modern Language Journal|A Profile of the Specialization and Expertise of Lower Division Foreign Language Program Directors in American Universities.
1988|6.0|1.0|System|Investigating language teaching: The case for an educational approach
1989|4.0|0.0|Social Forces|Other than Counting Words: A Linguistic Approach to Content Analysis.
1990|17.0|1.0|Studies in Second Language Acquisition|Focus-on-Form and Corrective Feedback in Communicative Language Teaching
1991|19.0|1.0|Language Learning|Motivation: Reopening the Research Agenda
1992|37.0|4.0|Language Acquisition|Testing between UG-Based and Problem-Solving Models of L2A: Developmental Sequence Data.
1993|22.0|3.0|Journal of the Neurological Sciences|The muscle silent period following transcranial magnetic cortical stimulation
1994|16.0|1.0|Muscle & Nerve|The cortical silent period and amyotrophic lateral sclerosis
1995|13.0|1.5|Acta Neurologica Scandinavica|Role of intracortical mechanisms in the late part of the silent period to transcranial stimulation of the human motor cortex
1996|49.0|2.0|Language|Magnitude Estimation of Linguistic Acceptability.
1997|13.0|1.0|Neuroscience Letters|Impairment of cortical inhibition in writer's cramp as revealed by changes in electromyographic silent period after transcranial magnetic stimulation
1998|24.0|5.0|Language Learning|Negotiation of Form, Recasts, and Explicit Correction in Relation to Error Types and Learner Repair in Immersion Classrooms
1999|26.0|3.0|TESOL Quarterly|Japanese Culture Constructed by Discourses: Implications for Applied Linguistics Research and ELT.
2000|56.0|2.5|Clinical Neurophysiology|Motor cortex disinhibition in acute stroke
2001|75.0|6.0|Clinical Neurophysiology|Are the after-effects of low-frequency rTMS on motor cortex excitability due to changes in the efficacy of cortical synapses?
2002|15.0|2.0|ReCALL|The web as a vehicle for constructivist approaches in language teaching
2003|34.0|3.0|System|CALL--Past, Present, and Future
2004|50.0|4.0|Clinical Neurophysiology|Improvement of motor performance and modulation of cortical excitability by repetitive transcranial magnetic stimulation of the motor cortex in Parkinson's disease
2005|44.0|3.0|Clinical Neurophysiology|Motor cortex dysfunction revealed by cortical excitability studies in Parkinson's disease: influence of antiparkinsonian treatment and cortical stimulation
2006|77.0|5.0|TESOL Quarterly|Current Perspectives on Teaching World Englishes and English as a Lingua Franca
2007|226.0|3.0|The Modern Language Journal|On Discourse, Communication, and (Some) Fundamental Concepts in SLA Research.
2008|84.0|4.0|Brain Stimulation|State of the art: Pharmacologic effects on cortical excitability measures tested by transcranial magnetic stimulation
2009|74.0|4.0|Computers in Education|The use of 'exploratory learning' for supporting immersive learning in virtual environments
2010|106.0|3.0|Language Culture and Curriculum|Potential Cultural Resistance to Pedagogical Imports: The Case of Communicative Language Teaching in China
