----  Field Name Phenomenology: 
----  Field Level 2.0: 
----  Field Papers Number 3367:
----  All time max citation paper: Rethinking the mood and anxiety disorders: A quantitative hierarchical model for DSM-V, 2005, (532.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1968|0|0.0||HIGH-ENERGY PROTON DAMAGE IN SILICON SURFACE-BARRIER DETECTORS.
1973|0|0.0||On the Phenomenology of Rubberlike Behavior
1974|19.0|19.0|Journal of Geophysical Research|Evidence for an episode of crater obliteration intermediate in Martian history
1980|3.0|3.0|international conference on computer graphics and interactive techniques|A structure from manipulation for text-graphic objects
1982|2.0|1.0|Acta Psychiatrica Scandinavica|Psychological epidemic in Hong Kong I. EPIDEMIOLOGICAL STUDY
1983|4.0|4.0|Annals of The Association of American Geographers|Analytic Research, Positivism, and Behavioral Geography
1985|1.0|1.0|Early Child Development and Care|Social Comparison and the Young Child: Current Research Issues.
1986|10.0|9.0|Journal of Social Issues|The Instrumentality of Attitudes: Toward a Neofunctional Theory
1987|7.0|7.0|Annals of Tourism Research|Psychological nature of leisure and tourism experience.
1988|17.0|1.0|Educational Researcher|Qualitative Approaches to Evaluating Education
1990|18.0|3.0|Journal of the American Academy of Child and Adolescent Psychiatry|Obsessive compulsive disorder in children and adolescents: phenomenology and family history.
1991|4.0|3.0|Annals of Tourism Research|Sociology and tourism.
1992|4.0|3.0|Journal of Affective Disorders|Are there any differences between bipolar and unipolar melancholia?
1993|15.0|0.0|Journal of Geophysical Research|Anomalous aspects of magnetosheath flow and of the shape and oscillations of the magnetopause during an interval of strongly northward interplanetary magnetic field
1994|18.0|6.0|Geophysical Research Letters|Towards an MHD Theory for the Standoff Distance of Earth's Bow Shock
1995|19.0|2.0|Physics of Fluids|A phenomenological treatment of rotating turbulence
1996|40.0|3.0|Journal of the American Academy of Child and Adolescent Psychiatry|Presentation and Course of Major Depressive Disorder during Childhood and Later Years of the Life Span
1997|27.0|3.0|Learning and Instruction|The Local Production of Order in Traditional Science Laboratories: A Phenomenological Analysis.
1998|39.0|3.0|Nuclear Physics|Aspects of Type I String Phenomenology
1999|13.0|3.0|Teaching and Teacher Education|Becoming-in-the-classroom: a case study of teacher development through coteaching
2000|17.0|3.5|Journal of Advanced Nursing|Living with stroke: a phenomenological study
2001|42.0|5.0|Journal of Advanced Nursing|Focus groups as a research method: a critique of some aspects of their use in nursing research
2002|89.0|6.0|Journal of High Energy Physics|Holography and the electroweak phase transition
2003|125.0|4.0|Psychopathology|The Roots of Empathy: The Shared Manifold Hypothesis and the Neural Basis of Intersubjectivity
2004|72.0|3.0|Psychological Review|Objectivity in the Eye of the Beholder: Divergent Perceptions of Bias in Self Versus Others.
2005|206.0|5.0|Journal of Abnormal Psychology|Rethinking the mood and anxiety disorders: A quantitative hierarchical model for DSM-V
2006|95.0|5.0|designing interactive systems|How bodies matter: five themes for interaction design
2007|203.0|6.0|Clinical Psychology Review|The functions of deliberate self-injury: A review of the evidence
2008|105.0|4.0|Cognition|What is embodiment? A psychometric approach
2009|68.0|4.0|Journal of Psychosomatic Research|The international prevalence, epidemiology, and clinical phenomenology of Tourette syndrome: A cross-cultural perspective
2010|188.0|3.0|Psychological Bulletin|Compassion: an evolutionary analysis and empirical review.
