----  Field Name Public health
----  Field Level 2.0
----  Field Papers Number 126663
----  All time max citation paper Regression Models and Life-Tables, 1992, (11495.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1921|0|0.0|Annals of The American Academy of Political and Social Science|Fundamental Factors in Infant Mortality
1922|0|0.0|Parasitology|Recent progress in our knowledge of Parasitic Worms and their relation to the public health
1927|5.0|5.0|American Heart Journal|Heart disease from the point of view of the public health
1928|0|0.0|Journal of Hygiene|The Decline in Infant Mortality
1929|0|0.0|American Journal of Public Health|Selected Public Health Bibliography
1930|0|0.0|Journal of The American Pharmaceutical Association|The teaching of public health
1932|0|0.0|Public Health|Is pasteurisation the solution of the milk problem ?
1933|0|0.0|Journal of Chemical Technology & Biotechnology|The chemist and the public health
1934|2.0|1.0|Journal of Dairy Science|Laboratory Methods for the Detection of Milk from Cows Infected with Mastitis
1935|7.0|3.5|Parasitology|A Description of a Necrotic Virus Disease affecting Tobacco and Other Plants.
1936|0|0.0|Digestive Diseases and Sciences|On the possible relation of bacillary dysentery to non-specific ulcerative colitis
1937|2.0|1.0|The Journal of Pediatrics|A shift in the infant mortality rate in Durham county, North Carolina
1938|2.0|0.5|The Lancet|THE CHEMOTHERAPY OF BACTERIAL INFECTIONS
1939|3.0|2.0|Digestive Diseases and Sciences|Gross hemorrhage as a complication of peptic ulcer
1940|2.0|0.0|JAMA Pediatrics|Relation of dental caries in rural children to sex, age and environment.
1942|4.0|2.5|Parasitology|The inactivation of plant viruses by radiations.
1943|2.0|1.0|JAMA Pediatrics|EFFECTS OF DISEASE ON NUTRITION: I. ABSORPTION, STORAGE AND UTILIZATION OF VITAMIN A IN THE PRESENCE OF DISEASE
1945|0|0.0|American Journal of Surgery|Acute cholecystitis: A comparative study of the mortality rate after immediate and delayed operations
1946|3.0|1.0|JAMA Internal Medicine|SULFADIAZINE AND PENICILLIN FOR HEMOLYTIC STREPTOCOCCUS INFECTIONS OF THE UPPER RESPIRATORY TRACT: An Evaluation in Tonsillitis, Nasopharyngitis and Scarlet Fever
1947|2.0|1.0|Journal of Genetics|Observed spontaneous mutation rates in relation to experimental technique
1948|1.0|0.0|Annals of Applied Biology|Observations on a Virus Disease of certain Crucifers in Trinidad.
1949|1.0|0.5|The New England Journal of Medicine|Public-Health Aspects of the Virus Encephalitides
1950|6.0|1.0|Microbiology|The Mechanical Transmission and some Properties of Potato Paracrinkle Virus
1951|3.0|0.0|American Heart Journal|Reduction of mortality rate in coronary atherosclerosis by a low cholesterol-low fat diet
1952|1.0|0.0|Biometrics|INVERSE, MULTIPLE AND SEQUENTIAL SAMPLE CENSUSES
1953|1.0|1.0|Digestive Diseases and Sciences|Public health aspects of the new insecticides
