----  Field Name Complex systems: 
----  Field Level 2.0: 
----  Field Papers Number 11618:
----  All time max citation paper: The Structure and Function of Complex Networks, 2006, (5325.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1957|5.0|5.0|Journal of Dairy Science|The Fat-Globule Membrane of Normal Cow's Milk. I. The Isolation and Characteristics of Two Membrane-Protein Fractions1
1959|0|0.0|Management Science|The Systems Research Laboratory's Air Defense Experiments
1961|4.0|4.0|Journal of Dairy Science|Determination of -Lactoglobulin in Complex Systems by a Simple Immunological Procedure1
1963|16.0|11.5|Biochimica et Biophysica Acta|Fatty acid synthesis by complex systems The possibility of regulation by microsomes
1965|0|0.0|Journal of Hydrology|On a systematic approach to the analysis and synthesis of complex systems involving unsteady flow of fluids
1966|1.0|1.0|Proceedings of the IEEE|Real-time digital simulation for systems control
1967|3.0|1.0|Cell and Tissue Research|Zur Feinstruktur der Arachnoidalzotten bei Mammalia
1968|6.0|1.0|Journal of Dairy Science|Comparison of Water Vapor Sorption by Milk Powder Components
1969|1.0|0.0|Nature|Bute Inlet Wax
1970|6.0|2.0|IEEE Transactions on Reliability|Optimal Reliability of a Complex System
1971|8.0|1.0|Numerische Mathematik|Solution of Real and Complex Systems of Linear Equations
1972|7.0|2.5||An experimental study of computer system performance
1973|55.0|0.0|Contributions to Mineralogy and Petrology|Garnet-orthopyroxene and orthopyroxene-clinopyroxene relationships in simple and complex systems
1974|2.0|2.0|Computers & Structures|Stress, stability and vibration of complex, branched shells of revolution
1975|12.0|2.0|Automatica|Connective stability of competitive equilibrium
1976|55.0|3.0|Solar Energy|A design procedure for solar heating systems
1977|70.0|3.0|Contributions to Mineralogy and Petrology|Pyroxene thermometry in simple and complex systems
1978|11.0|0.0|Journal of Geophysical Research|A threedimensional model of corotating streams in the solar wind, 1. Theoretical foundations
1979|27.0|2.0|Communications of The ACM|Beyond programming languages
1980|33.0|2.0|Geochimica et Cosmochimica Acta|The prediction of mineral solubilities in natural waters: the NaKMgCaClSO4H2O system from zero to high concentration at 25 C
1981|11.0|2.0|symposium on principles of programming languages|Inferring types in Smalltalk
1982|16.0|1.0|Communications of The ACM|Controlling the complexity of menu networks
1983|14.0|1.0|IEEE Transactions on Reliability|Symbolic Reliability Analysis with the Aid of Variable-Entered Karnaugh Maps
1984|7.0|2.0|Journal of the American Ceramic Society|Thermodynamic Investigations in the System UMoO
1985|36.0|3.0|Water Resources Research|A Multiphase Approach to the Modeling of Porous Media Contamination by Organic Compounds: 1. Equation Development
1986|29.0|3.0|Annals of the New York Academy of Sciences|Three Coupled Relations for Relaxations in Complex Systemsa
1987|117.0|2.0|Science of Computer Programming|Statecharts: A visual formalism for complex systems
1988|32.0|2.0|ACM Transactions on Computer Systems|A relational approach to monitoring complex systems
1989|73.0|3.0|Communications of The ACM|A simple approach to specifying concurrent systems
1990|41.0|1.0|Journal of Chemical Physics|Validity of timedependent selfconsistentfield (TDSCF) approximations for unimolecular dynamics: A test for photodissociation of the XeHI cluster
1991|40.0|1.0|human factors in computing systems|Effective sounds in complex systems: the ARKOLA simulation
1992|66.0|2.0|Acta Numerica|Iterative solution of linear systems
1993|30.0|2.0|Requirements Engineering|Analyzing software requirements errors in safety-critical, embedded systems
1994|69.0|2.0|IEEE Transactions on Software Engineering|Inconsistency handling in multiperspective specifications
1995|75.0|2.0|Computer Standards & Interfaces|Object-Z: a specification language advocated for the description of standards
1996|55.0|3.0|Artificial Intelligence|Optimal composition of real-time systems
1997|80.0|2.0|IEEE Transactions on Automatic Control|System analysis via integral quadratic constraints
1998|151.0|2.0|Nature|A lipid associated with the antiphospholipid syndrome regulates endosome structure and function
1999|189.0|3.0|Proceedings of the National Academy of Sciences of the United States of America|Horizontal gene transfer among genomes: the complexity hypothesis.
2000|150.0|3.0|Physics Reports|Statistical physics of vehicular traffic and some related systems
2001|568.0|4.0|Reviews of Modern Physics|Statistical mechanics of complex networks
2002|90.0|4.0|International Journal of Human-computer Studies \/ International Journal of Man-machine Studies|Animation: can it facilitate?
2003|179.0|4.0|Nature Reviews Cancer|The role of FLT3 in haematopoietic malignancies
2004|193.0|4.0|European Physical Journal B|Detecting community structure in networks
2005|237.0|4.0|Science|Pattern-Oriented Modeling of Agent-Based Complex Systems: Lessons from Ecology
2006|3129.0|3.0|Siam Review|The Structure and Function of Complex Networks
2007|273.0|4.0|Physics Reports|Recurrence plots for the analysis of complex systems
2008|341.0|4.0|Nature|Hierarchical structure and the prediction of missing links in networks
2009|1004.0|3.0|Physics Reports|Community detection in graphs
2010|1229.0|4.0|NeuroImage|Complex network measures of brain connectivity: Uses and interpretations
