----  Field Name Paper engineering: 
----  Field Level 2.0: 
----  Field Papers Number 2300:
----  All time max citation paper: Global potential bioethanol production from wasted crops and crop residues, 2004, (585.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1974|0|0.0|Water Air and Soil Pollution|Marine intertidal community responses to Kraft pulp mill effluent
1975|4.0|4.0|Marine Biology|Impact of kraft pulp-mill effluents on estuarine and coastal fishes in Apalachee Bay, Florida, USA
1976|1.0|1.0|Phytochemistry|Differentiating manool and 13-epimanool with NMR chiral shift reagents
1978|0|0.0|Nature|Production of methane and carbon dioxode from methane thiol and dimethyl sulphide by anaerobic lake sediments
1979|3.0|3.0|Water Research|Influence of dilution water on the toxicity of kraft pulp and paper mill effluent, including mechanisms of effect
1980|5.0|4.0|Wood Science and Technology|Chemical aspects of kraft pulping.
1981|3.0|3.0|Phytochemistry|Triterpenes from Douglas fir sapwood
1982|3.0|1.5|Holzforschung|Guaiacyl and Syringyl Lignin Composition in Hardwood Cell Components
1983|4.0|0.0|Biomass|Effect of radiation pretreatment of bagasse on enzymatic and acid hydrolysis.
1984|4.0|2.0|Holzforschung|Structural Changes in Lignin During Kraft Pulping
1985|3.0|3.0|Biotechnology and Bioengineering|A Study of the cellulases produced by three mesophilic actinomycetes grown on bagasse as substrate
1986|4.0|1.5|Biotechnology and Bioengineering|Sugar cane bagasse as a possible source of fermentable carbohydrates. II. Optimization of the xylose isomerase reaction for isomerization of xylose as well as sugar cane bagasse hydrolyzate to xylulose in laboratoryscale units
1987|1.0|0.5|Bulletin of Environmental Contamination and Toxicology|Effects of pH and temperature on the degradation of chloroacetones that are mutagenic
1988|10.0|2.0|Biomass|Biological treatments of pulps
1989|4.0|1.0|Biological Wastes|Yeast biomass from bagasse hydrolysates
1990|3.0|0.5|Enzyme and Microbial Technology|Solid-state fermentation of sugars in sweet sorghum
1991|34.0|1.0|Aquatic Toxicology|Changes in hepatic mixed-function oxygenase (MFO) activity, plasma steroid levels and age at maturity of a white sucker ( Catostomus commersoni ) population exposed to bleached kraft pulp mill effluent
1992|39.0|3.5|Environmental Toxicology and Chemistry|Response of hepatic mfo activity and plasma sex steroids to secondary treatment of bleached kraft pulp mill effluent and mill shutdown
1993|21.0|3.0|Atmospheric Environment. Part A. General Topics|Towards the development of a global inventory for black carbon emissions
1994|77.0|5.0|Fems Microbiology Reviews|Xylanases in bleaching: From an idea to the industry
1995|15.0|2.0|Aquatic Toxicology|Biomarker responses along a pollution gradient: Effects of pulp and paper mill effluents on caged whitefish
1996|11.0|3.0|Applied and Environmental Microbiology|Bleaching of Hardwood Kraft Pulp with Manganese Peroxidase from Phanerochaete sordida YK-624 without Addition of MnSO(inf4).
1997|38.0|3.0|Applied and Environmental Microbiology|Reactivities of various mediators and laccases with kraft pulp and lignin model compounds
1998|15.0|5.0|Aquatic Toxicology|Sublethal concentrations of contaminant induce the expression of hepatic heat shock protein 70 in two salmonids
1999|47.0|3.0|Plant Physiology|Structural Alterations of Lignins in Transgenic Poplars with Depressed Cinnamyl Alcohol Dehydrogenase or Caffeic AcidO-Methyltransferase Activity Have an Opposite Impact on the Efficiency of Industrial Kraft Pulping
2000|34.0|6.0|Bioresource Technology|Biotechnological potential of agro-industrial residues. I: sugarcane bagasse.
2001|35.0|4.0|Toxicological Sciences|Masculinization of female mosquitofish in Kraft mill effluent-contaminated Fenholloway River water is associated with androgen receptor agonist activity.
2002|74.0|6.0|Water Research|Single- and multi-component adsorption of cadmium and zinc using activated carbon derived from bagassean agricultural waste
2003|30.0|6.0|Applied and Environmental Microbiology|Kraft pulp biobleaching and mediated oxidation of a nonphenolic substrate by laccase from Streptomyces cyaneus CECT 3335
2004|136.0|8.0|Biomass & Bioenergy|Global potential bioethanol production from wasted crops and crop residues
2005|58.0|7.0|Bioresource Technology|Refining sweet sorghum to ethanol and sugar: economic trade-offs in the context of North China
2006|99.0|6.5|Colloids and Surfaces A: Physicochemical and Engineering Aspects|Adsorptive removal of phenol by bagasse fly ash and activated carbon : Equilibrium, kinetics and thermodynamics
2007|95.0|6.5|Journal of Hazardous Materials|Removal of hexavalent chromium from aqueous solution by agricultural waste biomass
2008|154.0|8.0|Green Chemistry|Acid in ionic liquid: An efficient system for hydrolysis of lignocellulose
2009|133.0|9.0|Renewable Energy|Cellulase production using biomass feed stock and its application in lignocellulose saccharification for bio-ethanol production
2010|164.0|9.0|Bioresource Technology|Production of bioethanol from sugarcane bagasse: status and perspectives.
