----  Field Name Clinical pharmacology: 
----  Field Level 2.0: 
----  Field Papers Number 2249:
----  All time max citation paper: Women with pregnancies had lower adherence to 1% tenofovir vaginal gel as HIV preexposure prophylaxis in CAPRISA 004, a phase IIB randomized-controlled trial., 2013, (1422.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1983|1.0|1.0|Biopharmaceutics & Drug Disposition|Aspects of the clinical pharmacology of verapamil, a calciumentry antagonist
1986|4.0|3.0|Survey of Ophthalmology|Ocular manifestations of drug abuse
1987|1.0|1.0|Leukemia Research|Pharmacokinetics of idarubicin after daily intravenous administration in leukemic patients
1988|10.0|8.0|International Journal of Andrology|Randomized clinical trial of testosterone replacement therapy in hypogonadal men
1989|1.0|1.0|Clinical Cardiology|Exercise time: A possible source of misleading results during longterm pharmacological studies by multiple stress testing in coronary artery disease
1990|2.0|0.0|Human Psychopharmacology-clinical and Experimental|Computeranalysed EEG and psychometric assessment of two new nonbenzodiazepine tranquillizers in healthy volunteers
1991|0|0.0|Human Psychopharmacology-clinical and Experimental|Study of effects of clobazam and lorazepam on memory and cognitive functions in healthy subjects
1992|0|0.0|Investigational New Drugs|Phase II clinical and pharmacological study of didemnin B in patients with metastatic breast cancer
1993|8.0|4.0|Cardiovascular Drug Reviews|AH13205, A Selective Prostanoid EP2receptor Agonist
1996|9.0|8.0|The Journal of Allergy and Clinical Immunology|A randomized, double-blind, placebo-controlled, controlled antigen delivery study of the onset of action of aerosolized triamcinolone acetonide nasal spray in subjects with ragweed-induced allergic rhinitis
1997|1.0|0.5|European Psychiatry|Pharmacotherapeutic profile of venlafaxine
1998|152.0|8.0|Pharmacotherapy|Update : Clinically significant cytochrome P-450 drug interactions
1999|6.0|4.0|Cancer Treatment Reviews|Clinical pharmacology of anticancer agents in relation to formulations and administration routes
2000|6.0|5.5|Patient Education and Counseling|Antihypertensive treatment and patient autonomy--the follow-up appointment as a resource for care.
2001|25.0|4.0|Fundamental & Clinical Pharmacology|Clinical pharmacology and therapeutic use of the new antiepileptic drugs
2002|10.0|5.0|European Journal of Cancer|Phase I and pharmacological studies of the cryptophycin analogue LY355703 administered on a single intermittent or weekly schedule
2003|29.0|10.0|Drug and Alcohol Dependence|The clinical pharmacology of buprenorphine: extrapolating from the laboratory to the clinic
2004|106.0|8.0|Clinical Pharmacokinectics|Clinical pharmacology of tramadol.
2005|80.0|3.0|Epilepsia|An Introduction to Antiepileptic Drugs
2006|49.0|4.0|Acta Pharmacologica Sinica|Progress in studies of huperzine A, a natural cholinesterase inhibitor from Chinese herbal medicine
2007|48.0|4.0|Fundamental & Clinical Pharmacology|Clinical pharmacology in the geriatric patient.
2008|75.0|4.0|Acta Pharmacologica Sinica|Botanical characteristics, pharmacological effects and medicinal components of Korean Panax ginseng C A Meyer
2009|101.0|6.0|Acta Pharmacologica Sinica|Molecular mechanisms of excitotoxicity and their relevance to pathogenesis of neurodegenerative diseases
2010|35.0|6.0|Acta Pharmacologica Sinica|The role of p53 in cell metabolism
