----  Field Name Agroecology: 
----  Field Level 2.0: 
----  Field Papers Number 3159:
----  All time max citation paper: The ecological role of biodiversity in agroecosystems, 1999, (671.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1955|1.0|1.0|The Journal of Agricultural Science|Studies on milk production of Large White pigs.
1962|2.0|2.0|American Journal of Potato Research|Seedbed preparation and cultivation studies on potatoes
1966|1.0|1.0|Ecological Monographs|Shifting cultivation, fire, and Pine forest in the Cordillera Central, Luzon, Philippines.
1973|1.0|1.0|American Journal of Potato Research|Minimum tillage for potatoes
1974|6.0|3.0|Agro-ecosystems|Effect of zero-tillage on organic carbon and total nitrogen content, and their distribution in different N-fractions in loessial soils
1975|0|0.0|Annals of The Association of American Geographers|THE MOBILESEDENTARY CONTINUUM*
1976|4.0|4.0|Human Ecology|Maintenance of agriculture and human habitats within the tropical forest ecosystem
1977|0|0.0|Journal of Agricultural Engineering Research|The effects of tillage and zero-tillage systems on soil aggregates in a silt loam
1978|3.0|1.0|Development and Change|The Development of Swidden Agriculture (Shifting Cultivation)
1979|0|0.0|Plant Foods for Human Nutrition|Decreasing variety of plant foods used in developing countries
1980|8.0|5.0|European Journal of Soil Science|A COMPARISON OF THE SUITABILITY OF TWO SOILS FOR DIRECT DRILLING OF SPRING BARLEY
1981|5.0|2.0|Soil & Tillage Research|Effects of cultivation on the distribution of nutrients in the soil and the uptake of nitrogen and phosphorus by spring barley and winter wheat on three soil types.
1982|3.0|2.0|Soil & Tillage Research|Effects of cover crops on soil structure and on yield of subsequent arable crops grown under strip tillage on an eroded alfisol
1983|2.0|1.5|Agricultural Systems|The evaluation of preliminary farming systems technologies: Zero-tillage systems in West Africa
1984|18.0|2.0|Plant and Soil|Dynamics of organic matter in soils
1985|5.0|1.5|Communications in Soil Science and Plant Analysis|Release and recovery of nitrogen from winter annual cover crops in notill corn production 1
1986|9.0|3.0|Agroforestry Systems|Agroforestry pathways for the intensification of shifting cultivation
1987|14.0|0.5|Botanical Review|Forest vegetation of the Himalaya
1988|15.0|1.0|Human Organization|The subsidy from nature: shifting cultivation, successional palm forests, and rural development.
1989|8.0|1.5|Agroforestry Systems|Agroforestry systems and soil surface management of a tropical alfisol: I: Soil moisture and crop yields
1990|17.0|3.0|Geoderma|Effect of Lumbricus terrestris L. burrows on hydrology of continuous no-till corn fields
1991|9.0|1.5|Applied Animal Behaviour Science|Consumption of solid food by suckling pigs: individual variation and relation to weight gain
1992|11.0|3.0|Soil Biology & Biochemistry|Seasonal variation of soil microbial biomassThe effects of clearfelling a tropical rainforest and establishment of pasture in the central Amazon
1993|14.0|2.0|Journal of Geophysical Research|Methane production from global biomass burning
1994|61.0|2.0|Global Biogeochemical Cycles|Spatial and temporal distribution of tropical biomass burning
1995|41.0|2.0|Journal of Geophysical Research|Contribution to the atmospheric mineral aerosol load from land surface modification
1996|29.0|4.0|Forest Ecology and Management|Amazonian deforestation and global warming: carbon stocks in vegetation replacing Brazil's Amazon forest
1997|20.0|3.0|Soil & Tillage Research|Impact of tillage practices on organic carbon and nitrogen storage in cool, humid soils of eastern Canada
1998|39.0|3.0|Agricultural Systems|APSIM's water and nitrogen modules and simulation of the dynamics of water and nitrogen in fallow systems
1999|59.0|4.0|Agriculture, Ecosystems & Environment|The ecological role of biodiversity in agroecosystems
2000|48.0|4.0|Climatic Change|Global warming and tropical land-use change: greenhouse gas emissions from biomass burning, decomposition and soils in forest conversion, shifting cultivation and secondary vegetation.
2001|60.0|4.0|Soil & Tillage Research|Soil management concepts and carbon sequestration in cropland soils
2002|63.0|7.5|Applied and Environmental Microbiology|Molecular and Culture-Based Analyses of Prokaryotic Communities from an Agricultural Soil and the Burrows and Casts of the Earthworm Lumbricus rubellus
2003|95.0|7.0|Tellus B|Revised estimates of the annual net flux of carbon to the atmosphere from changes in land use and land management 18502000
2004|118.0|5.0|Geoderma|Carbon sequestration in the agricultural soils of Europe
2005|103.0|8.0|Soil & Tillage Research|Soil compaction in cropping systems: A review of the nature, causes and possible solutions
2006|175.0|8.0|Mitigation and Adaptation Strategies for Global Change|Bio-char Sequestration in Terrestrial Ecosystems  A Review
2007|127.0|9.0|Proceedings of the National Academy of Sciences of the United States of America|Soil erosion and agricultural sustainability
2008|134.0|6.0|Philosophical Transactions of the Royal Society B|The role of conservation agriculture in sustainable agriculture
2009|227.0|8.0|Field Crops Research|Conservation agriculture and smallholder farming in Africa: The heretics view
2010|69.0|7.0|Field Crops Research|Faba bean in cropping systems
