----  Field Name Archival science: 
----  Field Level 2.0: 
----  Field Papers Number 2398:
----  All time max citation paper: Distance To Nearest Neighbor As a Measure of Spatial Relationships in Populations, 1954, (1313.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1940|2.0|2.0|Journal of Dairy Science|The vitamin A requirements of dairy cows for the production of butterfat of high vitamin A value. I. Artificially dried alfalfa hay (carotene)1
1941|3.0|3.0|JAMA Pediatrics|DEVELOPMENTAL PATTERN OF THE CHILD AS REFLECTED IN THE CALCIFICATION PATTERN OF THE TEETH
1942|0|0.0|The Journal of Pediatrics|Human milk technology.
1944|0|0.0|American Journal of Orthodontics and Oral Surgery|Dental abnormalities as found in the American Indian
1945|0|0.0|American Antiquity|Periods of Prehistoric Art in the Aleutian Islands
1949|0|0.0|American Antiquity|Excavation of Tommy Tucker Cave, Lassen County, California
1950|3.0|0.0|Economic Botany|The taxonomy, genetics, production and uses of the cultivated species of Cucrbita.
1951|2.0|2.0||Electromagnetic Radiation Fundamentals and their Applications in Food Technology
1952|1.0|0.5|Journal of Dairy Science|Sulfur Dioxide Preservation of Forage Crops1
1953|1.0|0.5|Oral Surgery, Oral Medicine, Oral Pathology|The occurrence of torus palatinus and torus mandibularis in 2,478 dental patients
1954|1.0|0.5|Arctic|Archaeological Research in the North American Arctic
1957|9.0|2.5|The New England Journal of Medicine|INTRAVENOUS INFUSION OF BONE MARROW IN PATIENTS RECEIVING RADIATION AND CHEMOTHERAPY
1958|0|0.0|American Anthropologist|ORIGIN OF THE MESCAL BEAN CULT
1959|1.0|0.0|Journal of Dairy Science|Radiation Preservation of Milk and Milk Products. V. Precursors to the Radiation-Induced Oxidation Flavor of Milk Fat1
1960|5.0|5.0|American Journal of Physical Anthropology|A functional approach to craniology
1961|1.0|1.0|American Journal of Potato Research|EFFECT OF IRRADIATION ON STORAGE QUALITY OF POTATOES.
1962|4.0|4.0|Journal of Chemical Physics|Color Centers in a CeriumContaining Silicate Glass
1963|9.0|4.5|Radiation Botany|Fruit irradiationphysical methods
1964|11.0|0.0|American Journal of Orthodontics|A study of the postnatal growth of the human mandible
1965|4.0|2.0|Arctic|Radiocarbon Dating, Barrow, Alaska
1966|12.0|2.0|JAMA|Prevalence of osteoporosis in high- and low-fluoride areas in North Dakota.
1967|1.0|0.0|Oikos|Some Ecological Statistics of a "Miniature Bog"
1968|32.0|2.0|Science|Sea Levels during the Past 35,000 Years
1969|18.0|1.0|Journal of Clinical Investigation|Hemoglobin function in stored blood
1970|23.0|1.0|Metabolism-clinical and Experimental|Physiological factors regulating secretion of neurophysin
1971|7.0|2.5|Cryobiology|Changes in red cells following rapid freezing with extracellular cryoprotective agents
1972|2.0|0.0|Archaeometry|THERMOLUMINESCENT DATING OF BAKED CLAY BALLS OF THE POVERTY POINT CULTURE
1973|18.0|2.0|Kidney International|Skeletal abnormalities in chronic renal insufficiency before and during maintenance hemodialysis
1974|9.0|2.0|Quaternary Research|Dating Climatic Episodes of the Holocene
1975|18.0|1.0|Journal of Human Evolution|Multivariate analysis in biological anthropology: Some considerations
1976|14.0|2.5|Kidney International|Bone histology in incipient and advanced renal failure.
1977|23.0|1.0|Quaternary Research|Changing patterns in the Holocene pollen record of northeastern North America: A mapped summary
1978|26.0|2.0|Quaternary Research|Global changes in postglacial sea level: A numerical calculation
1979|9.0|1.0|Quaternary Research|Late Glacial and Post Glacial Pollen and Plant Macrofossils From Lake West Okoboji, Northwestern Iowa
1980|7.0|1.0|American Journal of Physical Anthropology|Strength and robusticity of the Neandertal tibia
1981|31.0|1.5|Journal of Neurochemistry|Postmortem changes of amino compounds in human and rat brain.
1982|14.0|2.0|American Antiquity|Evolution of 'Tribal' Social Networks: Theory and Prehistoric North American Evidence
1983|29.0|4.0|Quaternary Science Reviews|Dynamic Plant Ecology: the Spectrum of Vegetational Change in Space and Time
1984|24.0|2.0|Quaternary Research|Holocene climatic change in the northern Midwest: Pollen-derived estimates
1985|26.0|4.0|The New England Journal of Medicine|Paleolithic nutrition: a consideration of its nature and current implications
1986|16.0|2.5|Journal of Archaeological Science|Effect of post-burial contamination on the concentrations of major and minor elements in human bones and teeththe implications for palaeodietary research
1987|17.0|1.0|Economic Botany|In situ conservation of crop genetic resources through maintenance of traditional farming systems.
1988|18.0|2.5|Geochimica et Cosmochimica Acta|Radiocarbon, 13 C and 15 N analysis of fossil bone: Removal of humates with XAD-2 resin
1989|10.0|1.0|Current Anthropology|Hunter-Gatherers and Their Neighbors from Prehistory To the Present
1990|18.0|1.5|Tectonics|Episodic tectonic subsidence of Late Holocene salt marshes, northern Oregon Central Cascadia Margin
1991|17.0|1.5|Journal of Archaeological Science|Aspects of the Chemistry of Modern and Fossil Biological Apatites
1992|34.0|2.0|Journal of Molecular and Cellular Cardiology|Ischaemic preconditioning and contractile function: Studies with normothermic and hypothermic global ischaemia
1993|6.0|2.0|Annals of Tourism Research|Heritage authenticity and domestic tourism in Japan.
1994|6.0|2.0|Ecological Economics|Conservation organizations and the option value to preserve: an application to debt-for-nature swaps
1995|21.0|2.0|International Journal of Food Microbiology|Bacteriocins: modes of action and potentials in food preservation and control of food poisoning
1996|12.0|2.5|Journal of Biomechanical Engineering-transactions of The Asme|Mechanical properties of tendons: changes with sterilization and preservation.
1997|68.0|4.0|Journal of the National Cancer Institute|Patient-Reported Impotence and Incontinence After Nerve-Sparing Radical Prostatectomy
1998|66.0|3.0|Journal of Cellular Biochemistry|High throughput analysis of differential gene expression
1999|66.0|3.5|The Journal of Urology|NEPHRON SPARING SURGERY FOR LOCALIZED RENAL CELL CARCINOMA: IMPACT OF TUMOR SIZE ON PATIENT SURVIVAL, TUMOR RECURRENCE AND TNM STAGING
2000|143.0|6.5|Urology|Patient-reported urinary continence and sexual function after anatomic radical prostatectomy
2001|43.0|3.5|Marine Geology|Palaeoproductivity and post-depositional aerobic organic matter decay reflected by dinoflagellate cyst assemblages of the Eastern Mediterranean S1 sapropel
2002|62.0|7.5|International Journal of Food Microbiology|Preservation and fermentation: past, present and future
2003|42.0|6.0|Current Opinion in Cell Biology|Tissue architecture: the ultimate regulator of breast epithelial function
2004|47.0|5.0|Reproductive Biomedicine Online|Fundamentals of cryobiology in reproductive medicine
2005|76.0|6.0|Nature|Two episodes of microbial change coupled with Permo/Triassic faunal mass extinction
2006|92.0|7.0|Journal of Rural Studies|Impulses towards a multifunctional transition in rural Australia: Gaps in the research agenda
2007|285.0|5.0|Proceedings of the National Academy of Sciences of the United States of America|A diagnostic approach for going beyond panaceas
2008|96.0|6.0|Trends in Neurosciences|Abnormal development of the human cerebral cortex: genetics, functional consequences and treatment options
2009|155.0|6.0|Annual Review of Nutrition|Dietary Protein, Weight Loss, and Weight Maintenance
2010|163.0|6.0|Bone|Maximizing bone mineral mass gain during growth for the prevention of fractures in the adolescents and the elderly
