----  Field Name Geographic information system
----  Field Level 2.0
----  Field Papers Number 63397
----  All time max citation paper genalex 6: genetic analysis in Excel. Population genetic software for teaching and research, 2006, (4980.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1958|2.0|2.0|Journal of Applied Physics|Viscoelastic Properties of Concentrated Solutions of Polyvinyl Alcohol
1959|0|0.0||MEASUREMENT OF ELECTRON FLUX IN IRRADIATED MEDIA BY AC METHODS (thesis)
1960|0|0.0|Ire Transactions on Broadcasting|Transmission of Colour Television Signals
1961|2.0|2.0|Journal of Modern Optics|Effect of Retinal Image Motion on Visual Acuity
1962|0|0.0|IEEE Transactions on Information Theory|On the statistical detection problem for multiple signals
1963|21.0|7.5|Journal of Geophysical Research|The association of planewave electrondensity irregularities with the equatorial electrojet
1964|31.0|6.0|Journal of Geophysical Research|HIGH-LATITUDE GEOPHYSICAL STUDIES WITH SATELLITE INJUN 3. 5. VERY-LOW- FREQUENCY ELECTROMAGNETIC RADIATION
1965|4.0|4.0|Journal of Chemical Physics|MassSpectrometric Study of the YttriumCarbon System
1966|18.0|9.0|Journal of Molecular Biology|Molecular nature of the drug-resistance factors of the enterobacteriaceae
1967|23.0|23.0|Journal of Geophysical Research|Anisotropic nonconservative scattering and the clouds of Venus
1968|8.0|4.0|Journal of Atmospheric and Solar-Terrestrial Physics|Some measurements of auroral absorption structure over distances of about 300 km and of absorption correlation between conjugate regions
1969|8.0|3.5|Icarus|High-dispersion spectroscopic observations of Venus V.: The carbon dioxide band at 8689 
1970|11.0|3.0|Planetary and Space Science|Upper-atmosphere rotational speed and its variation with height
1971|5.0|3.0|Journal of Geophysical Research|Multiply coupled oscillations of field lines in the magnetosphere: Modulation of trapped particles and ionospheric currents
1972|34.0|4.0|Icarus|The Martian atmosphere - Mariner 9 television experiment progress report.
1973|26.0|7.0|Icarus|Greenhouse models of the atmosphere of titan
1974|11.0|5.0|Icarus|Cloud base levels for Jupiter and Venus and the heteromolecular nucleation theory
1975|10.0|3.0|Journal of Geophysical Research|Plasmaspheric hiss observations in the evening and afternoon quadrants
1976|11.0|2.0|Solar Energy|Solar radiation measurement - Techniques and instrumentation
1977|31.0|3.0|Journal of Molecular Spectroscopy|A method for merging the results of separate least-squares fits and testing for systematic errors
1978|60.0|3.0|Journal of Experimental Psychology: Human Perception and Performance|Visual images preserve metric spatial information: evidence from studies of image scanning.
1979|48.0|1.0|Journal of Geophysical Research|Stare auroral radar observations of Pc 5 geomagnetic pulsations
1980|25.0|5.5|Journal of Geophysical Research|Pioneer Venus Radar results altimetry and surface properties
1981|39.0|2.0|Water Resources Research|Canopy temperature as a crop water stress indicator
1982|34.0|3.0|Journal of Comparative Physiology A-neuroethology Sensory Neural and Behavioral Physiology|Do toads plan routes? A study of the detour behaviour of Bufo viridis
1983|17.0|2.0|Nature|Aqueous-phase source of formic acid in clouds
1984|111.0|2.0|ACM Computing Surveys|The Quadtree and Related Hierarchical Data Structures
1985|24.0|3.0||Quantitative spatial analysis of soil in the field
1986|38.0|3.0|international conference on management of data|Spatial query processing in an object-oriented database system
1987|50.0|4.0|Experimental Brain Research|Spatial learning and memory following fimbria-fornix transection and grafting of fetal septal neurons to the hippocampus
1988|49.0|3.0|IEEE Transactions on Software Engineering|PROBE spatial data modeling and query processing in an image database application
1989|67.0|3.0|Cognition|The role of location indexes in spatial perception: a sketch of the FINST spatial-index model.
1990|176.0|3.0|neural information processing systems|The cascade-correlation learning architecture
1991|48.0|3.0|IEEE Transactions on Pattern Analysis and Machine Intelligence|Watersheds in digital spaces: an efficient algorithm based on immersion simulations
1992|53.0|2.0||Towards an integrated information environment with open hypermedia systems
1993|172.0|2.0|IEEE\/ACM Transactions on Networking|A generalized processor sharing approach to flow control in integrated services networks: the multiple node case
1994|96.0|3.0|very large data bases|Efficient and Effective Clustering Methods for Spatial Data Mining
1995|139.0|3.0|international conference on computer graphics and interactive techniques|Multiresolution analysis of arbitrary meshes
1996|104.0|3.0|international conference on computer graphics and interactive techniques|Real-time, continuous level of detail rendering of height fields
1997|140.0|3.0|international conference on management of data|Dynamic itemset counting and implication rules for market basket data
1998|267.0|4.0|ACM Computing Surveys|Multidimensional access methods
1999|154.0|4.0|IEEE Journal on Selected Areas in Communications|Minimum energy mobile wireless networks
2000|394.0|4.0|international conference on computer communications|RADAR: an in-building RF-based user location and tracking system
2001|442.0|5.0|IEEE Computer|Location systems for ubiquitous computing
2002|445.0|5.0|International Journal of Computer Vision|A Taxonomy and Evaluation of Dense Two-Frame Stereo Correspondence Algorithms
2003|271.0|6.0|Annual Review of Ecology, Evolution, and Systematics|THE ECOLOGY OF INTERFACES:Riparian Zones
2004|811.0|6.0|IEEE Transactions on Image Processing|Image quality assessment: from error visibility to structural similarity
2005|359.0|5.0|IEEE Signal Processing Magazine|Locating the nodes: cooperative localization in wireless sensor networks
2006|1970.0|5.0|Molecular Ecology Notes|genalex 6: genetic analysis in Excel. Population genetic software for teaching and research
2007|587.0|5.0|Annual Review of Neuroscience|The Medial Temporal Lobe and Recognition Memory
2008|1227.0|4.5|Ecology|TOWARD A METABOLIC THEORY OF ECOLOGY
2009|1471.0|4.0|Siam Review|Power-Law Distributions in Empirical Data
2010|1381.0|6.0|PLOS ONE|Accuracy of ARGOS locations of Pinnipeds at-sea estimated using Fastloc GPS.
