----  Field Name Microelectromechanical systems: 
----  Field Level 2.0: 
----  Field Papers Number 47210:
----  All time max citation paper: Ultra-Fast Analysis of Plasma and Intracellular Levels of HIV Protease Inhibitors in Children: A Clinical Application of MALDI Mass Spectrometry, 2010, (1330.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1960|34.0|17.5|Physics of Fluids|Irreversible Processes in Ionized Gases
1963|8.0|8.0|Applied Optics|The Spectra of the Doubly and Triply Ionized Rare Earths
1966|2.0|1.0|Journal of the American Ceramic Society|Dipole Relaxation in CaF2 Doped with NaF
1967|9.0|9.0|Space Science Reviews|GEOMAGNETIC MICROPULSATIONS AND DIAGNOSTICS OF THE MAGNETOSPHERE.
1968|0|0.0|Solid-state Electronics|DISTRIBUTION OF ENERGY STATES AT BAND EDGES IN GaAs LASER DIODES,
1969|2.0|0.5|Journal of Physics and Chemistry of Solids|Electrical and mechanical relaxation in CaF2 doped with NaF
1970|3.0|0.0|Solid-state Electronics|Calculated efficiencies of practical GaAs and Si solar cells including the effect of built-in electric fields
1971|0|0.0||Analysis of the thermal response of high density phenolic nylon on a spacecraft launched by the Pacemaker vehicle system
1972|3.0|0.0|Thin Solid Films|Temperature of amorphous chalcogenide films during growth by physical vapor deposition
1973|10.0|1.0|IEEE Journal of Quantum Electronics|Optical third-harmonic generation in alkali metal vapors
1974|11.0|4.0|Journal of Applied Physics|Experiments on the Origin of Process Induced Recombination Centers in Silicon.
1975|2.0|0.5|IEEE Journal of Quantum Electronics|The gain profile and time-delay effects in external-cavity-controlled GaAs lasers
1976|6.0|1.0|IEEE Transactions on Antennas and Propagation|Remote sensing of atmospheric water content from satellites using microwave radiometry
1977|34.0|1.0|Journal of Geophysical Research|Meteorological results from the surface of Mars: Viking 1 and 2
1978|10.0|1.0|Thin Solid Films|The role of plasmatron/magnetron systems in physical vapor deposition techniques
1979|18.0|1.0|Synthetic Metals|Organic Metals and Semiconductors: The Chemistry of Polyacetylene, (CH)x, and Its Derivatives.
1980|58.0|3.0|Journal of Chemical Physics|Electrical Transport in Doped Polyacetylene.
1981|12.0|1.0|Thin Solid Films|The activated reactive evaporation process: Developments and applications
1982|11.0|3.5|Attention Perception & Psychophysics|Degree of consistent training: Improvements in search performance and automatic process development
1983|28.0|2.0|Journal of Applied Physics|Damage induced in Si by ion milling or reactive ion etching
1984|59.0|2.0|Journal of Molecular and Cellular Cardiology|Calcium out of control.
1985|40.0|1.0|Journal of Applied Physics|Characterization of High Purity Si-Doped Molecular Beam Epitaxial GaAs.
1986|61.0|2.0|Journal of Applied Physics|Film formation mechanisms in the plasma deposition of hydrogenated amorphous silicon
1987|31.0|3.0|Journal of Applied Physics|Silicon etching mechanisms in a CF4/H2 glow discharge
1988|119.0|3.0|Applied Physics Letters|Lowtemperature preparation of high Tc superconducting thin films
1989|93.0|3.0|Applied Physics Letters|Hightemperature superconductivity in ultrathin films of Y1Ba2Cu3O7x
1990|107.0|2.0|Applied Physics Letters|High critical currents in strained epitaxial YBa2Cu3O7 on Si
1991|65.0|3.0|IEEE Journal of Quantum Electronics|Vertical-cavity surface-emitting lasers: Design, growth, fabrication, characterization
1992|64.0|3.0|Applied Physics Letters|Fatigue and retention in ferroelectric YBaCuO/PbZrTiO/YBaCuO heterostructures
1993|58.0|2.0|IEEE Transactions on Electron Devices|Comparison of 6H-SiC, 3C-SiC, and Si for power devices
1994|74.0|2.0|Journal of Applied Physics|Ionassisted pulsed laser deposition of cubic boron nitride films
1995|69.0|2.0|Proceedings of the IEEE|CMOS scaling for high performance and low power-the next ten years
1996|38.0|2.0|IEEE Software|Using a defined and measured Personal Software Process
1997|154.0|2.0||Randomised, placebo-controlled trial of carvedilol in patients with congestive heart failure due to ischaemic heart disease
1998|73.0|2.0|Annual Review of Fluid Mechanics|Micro-Electro-Mechanical-Systems (MEMS) and Fluid Flows
1999|145.0|3.0|Biomaterials|Patterning proteins and cells using soft lithography
2000|217.0|3.0|Electrophoresis|Fabrication of microfluidic systems in poly(dimethylsiloxane)
2001|238.0|3.0|Nature|Recent patterns and mechanisms of carbon exchange by terrestrial ecosystems
2002|178.0|4.0|Talanta|Polymer microfluidic devices
2003|278.0|4.0|Journal of Applied Physics|Wide band gap ferromagnetic semiconductors and oxides
2004|362.0|4.0|Science|Multiferroic BaTiO3-CoFe2O4 Nanostructures
2005|213.0|4.0|Nature|Recruitment of entomopathogenic nematodes by insect-damaged maize roots
2006|230.0|4.0|Nature|Patterning organic single-crystal transistor arrays
2007|600.0|4.0|Nature|Isolation of rare circulating tumour cells in cancer patients by microchip technology
2008|374.0|4.0|Proceedings of the National Academy of Sciences of the United States of America|p-Type semiconducting nickel oxide as an efficiency-enhancing anode interfacial layer in polymer bulk-heterojunction solar cells
2009|608.0|3.0|Journal of the American Ceramic Society|Perspective on the Development of Leadfree Piezoceramics
2010|1330.0|4.0|PLOS ONE|Ultra-Fast Analysis of Plasma and Intracellular Levels of HIV Protease Inhibitors in Children: A Clinical Application of MALDI Mass Spectrometry
