----  Field Name Soil mechanics
----  Field Level 2.0
----  Field Papers Number 67077
----  All time max citation paper A review of the source, behaviour and distribution of arsenic in natural waters, 2002, (2461.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1937|0|0.0|American Journal of Potato Research|Cultural and storage research with potatoes during 1936
1938|4.0|2.0|Digestive Diseases and Sciences|Karaya gum as a mechanical laxative an experimental study on animals and man
1939|0|0.0|Journal of The American Pharmaceutical Association|Changes in ergot with various moisture contents under different conditions of storage
1940|1.0|0.5|Annals of Applied Biology|The Moisture Balance of the Living Fleece in Relation to Blowfly Myiasis, with some Remarks on the Australian and British Conceptions of Susceptibility.
1941|2.0|2.0|American Journal of Botany|Soil Moisture as a Limiting Factor for Active Absorption and Root Pressure
1942|5.0|5.0|Journal of Dairy Research|293. Bacteriological aspects of the manufacture of spray-dried milk and whey powders, including some observations concerning moisture content and solubility
1943|0|0.0|American Journal of Potato Research|The effect of moisture and other factors on potato scab
1944|2.0|1.5|Journal of the American Oil Chemists' Society|Effect of relative humidity on the determination of oil in soybeans
1945|3.0|2.0|American Journal of Potato Research|The influence of fertilizers on the specific gravity of potatoes grown in Minnesota
1947|11.0|11.0|Journal of the American Oil Chemists' Society|Processin$. of Cottonseed 1. Pigment Distribution in Oils and Meals Produced by Hydraulic and Screw Press Methods 1
1948|5.0|2.5|Journal of the American Oil Chemists' Society|Pilot-plant fractionation of cottonseed. I. Disintegration of cottonseed meats
1949|0|0.0|Annals of Applied Biology|VIRUS DISEASES OF CACAO IN WEST AFRICA: IV. EFFECT OF VIRUS INFECTION ON GROWTH AND WATER CONTENT OF CACAO SEEDLINGS
1950|8.0|4.0|Journal of Experimental Zoology|Humidity reactions of Tribolium castaneum (Herbst)
1951|1.0|1.0|Journal of Chemical Physics|Equivalent and Ionic Conductances for Sodium and Potassium Chlorides in Anhydrous Methanol at 25C
1952|0|0.0|The Journal of Geology|Use of Soil Mechanics Data in Correlation and Interpretation of Lake Agassiz Sediments
1953|2.0|0.5|Journal of Applied Physics|Theory of the Formation of Bubbles
1955|2.0|0.0|Journal of Colloid Science|Studies in water-in-oil emulsions. IV. The influence of the emulsifying agent on the viscosity of water-in-oil emulsions of high water content
1956|2.0|1.0|Geochimica et Cosmochimica Acta|Silica in hot-spring waters
1957|2.0|0.5|Colloid and Polymer Science|The fine structure and properties of fibrous alumina
1958|8.0|2.0|Journal of the American Oil Chemists' Society|Separation and determination of mono-, Di-, and triglycerides in monoglyceride concentrates
1959|4.0|2.0|Journal of Dairy Science|Distribution of Natural and Added Copper and Iron in Milk1
1960|5.0|0.5|Journal of Neurochemistry|SODIUM, POTASSIUM, CHLORIDE AND WATER CONTENT OF SIX DISCRETE PARTS OF THE MAMMALIAN BRAIN*
1961|11.0|1.0|Radiation Botany|The time-intensity factor in dry seed irradiation
1962|4.0|1.0|Journal of Chemical Physics|Dielectric Properties of GlycerolWater Mixtures
1963|6.0|1.5|Journal of Dairy Science|Ensiling Characteristics of Coastal Bermudagrass Harvested at the Prehead and Full-Head Stages of Growth1
1964|14.0|0.5|Journal of Applied Physics|Influence of Temperature, Strain Rate, Surface Condition, and Composition on the Plasticity of TransitionMetal Carbide Crystals
1965|14.0|1.0|Geochimica et Cosmochimica Acta|Nucleosynthesis in the early history of the solar system
1966|26.0|2.0|Journal of Geophysical Research|Heat flow through the Arctic Ocean floor: The Canada BasinAlpha Rise Boundary
1967|6.0|0.0|Geochimica et Cosmochimica Acta|Loss of halogens from crystallized and glassy silicic volcanic rocks
1968|12.0|1.0|Radiation Botany|POST-IRRADIATION OXYGEN SENSITIVITY OF BARLEY SEEDS VARYING SLIGHTLY IN WATER CONTENT.
1969|22.0|1.0|Water Resources Research|The Mechanism of Natural GroundWater Recharge and Discharge: 1. Onedimensional, Vertical, Unsteady, Unsaturated Flow above a Recharging or Discharging GroundWater Flow System
1970|59.0|1.0|Journal of Geophysical Research|Tectonic stress and the spectra of seismic shear waves from earthquakes
1971|21.0|2.0|Geochimica et Cosmochimica Acta|The geochemistry of some carbonate ground waters in central Pennsylvania
1972|21.0|2.0|Planta|Oscillations in Stomatal Conductance and Plant Functioning Associated with Stomatal Conductance: Observations and a Model
1973|31.0|2.0|Journal of Geophysical Research|Water and processes of degradation in the Martian landscape
1974|22.0|2.0|Journal of Geophysical Research|The Effect of Oriented Cracks on Seismic Velocities
1975|26.0|1.5|Journal of Geophysical Research|Timedependent seismology
1976|37.0|2.0|Icarus|Martian volatiles - Their degassing history and geochemical fate
1977|34.0|2.0|Physiology & Behavior|Disruption of rabbit ( Oryctolagus cuniculus ) nictitating membrane conditioning by posttrial electrical stimulation of hippocampus
1978|63.0|2.0|Geochimica et Cosmochimica Acta|Uranium solution-mineral equilibria at low temperatures with applications to sedimentary ore deposits
1979|75.0|3.0|Geochimica et Cosmochimica Acta|Early oxidation of organic matter in pelagic sediments of the eastern equatorial Atlantic: suboxic diagenesis
1980|71.0|2.0|Journal of Geophysical Research|Sensitivity of a global climate model to an increase of CO2 concentration in the atmosphere
1981|39.0|2.0|Reviews of Geophysics|Chemistry within aqueous atmospheric aerosols and raindrops
1982|33.0|3.0|Geochimica et Cosmochimica Acta|The speciation of water in silicate melts
1983|34.0|2.0|Earth and Planetary Science Letters|Trace metal remobilization in the interstitial waters of red clay and hemipelagic marine sediments
1984|61.0|3.0|Journal of Geophysical Research|Seasonal cycle experiment on the climate sensitivity due to a doubling of CO2 with an atmospheric general circulation model coupled to a simple mixedlayer ocean model
1985|85.0|2.0|Water Resources Research|Modeling the Effects of Acid Deposition: Assessment of a Lumped Parameter Model of Soil Water and Streamwater Chemistry
1986|56.0|3.0|Water Resources Research|Water flow and solute transport processes in the unsaturated zone
1987|107.0|3.0|Reviews of Geophysics|Climate model simulations of the equilibrium climatic response to increased carbon dioxide
1988|36.0|3.0|Earth and Planetary Science Letters|Infrared spectroscopic measurements of CO 2 and H 2 O in Juan de Fuca Ridge basaltic glasses
1989|73.0|2.0|Geochimica et Cosmochimica Acta|Reactive iron in marine sediments
1990|53.0|3.0|Geophysical Research Letters|Friction, overpressure and fault normal compression
1991|55.0|2.0|Contributions to Mineralogy and Petrology|Partial melting of two amphibolites: contrasting experimental results under fluid-absent conditions
1992|58.0|3.0|Geochimica et Cosmochimica Acta|A unifying model of cation binding by humic substances
