----  Field Name Energy statistics: 
----  Field Level 2.0: 
----  Field Papers Number 14305:
----  All time max citation paper: High-efficiency solution processable polymer photovoltaic cells by self-organization of polymer blends, 2005, (2764.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1936|4.0|4.0|Journal of Chemical Physics|The Theoretical Treatment of Chemical Reactions Produced by Ionization Processes Part I. The OrthoPara Hydrogen Conversion by AlphaParticles
1956|0|0.0|Annals of Mathematical Statistics|The Efficiency of Some Nonparametric Competitors of the t-Test
1960|4.0|4.0|Journal of Applied Physics|Effect of temperature on photovoltaic solar energy conversion
1961|3.0|1.5|Journal of Applied Physics|OPTIMIZATION OF EMISSION LIMITED THERMIONIC GENERATORS
1963|7.0|3.5|Journal of Chemical Physics|Internal Conversion from Upper Electronic States to the First Excited Singlet State of Benzene, Toluene, pXylene, and Mesitylene
1964|10.0|10.0|Journal of Applied Physics|Characteristics of a Continuous HighPower GaAs Junction Laser
1965|2.0|0.0|IEEE Journal of Quantum Electronics|Theory of FM laser oscillation
1967|7.0|7.0|Marine Biology|Intake, digestion, absorption and conversion of food in the fishes Megalops cyprinoides and Ophiocephalus striatus
1968|1.0|0.5||Analytical comparison of Rankine cycle space radiators constructed of central, double, and block-vapor-chamber fin-tube geometries
1969|1.0|1.0||Experimental evaluation of volt-ampere loading and output distortion for a turboalternator with multiple load phase-controlled parasitic speed controller
1970|1.0|1.0||Description and evaluation of digital-computer program for analysis of stationary outside- coil Lundell alternators
1971|21.0|0.5|Journal of Geophysical Research|Structure of convection cells in the mantle
1972|8.0|1.0|Planetary and Space Science|6300 A quantum efficiency of the recombination mechanism in the night-time F layer.
1973|10.0|2.0|IEEE Journal of Quantum Electronics|Optical third-harmonic generation in alkali metal vapors
1974|8.0|2.0|Journal of Applied Physics|Mode gain and junction current in GaAs under lasing conditions
1975|39.0|3.0|Journal of Geophysical Research|atmospheric heating by solar EUV radiation
1976|27.0|2.0|Applied Physics Letters|Performance of XeF/KrF lasers pumped by fast discharges
1977|36.0|3.0|Journal of Applied Physics|Theory of metalinsulatorsemiconductor solar cells
1978|24.0|3.0|Applied Physics Letters|cw optical wavefront conjugation by saturated absorption in atomic sodium vapor
1979|30.0|3.0|Solar Energy|A general design method for closed-loop solar energy systems
1980|20.0|2.0|Journal of Applied Physics|Growth of CuInSe2 by molecular beam epitaxy
1981|13.0|1.5|Photochemistry and Photobiology|CHLOROPHYLLQUINONE PHOTOCHEMISTRY IN LIPOSOMES: MECHANISMS OF RADICAL FORMATION AND DECAY*
1982|16.0|1.0|Solar Energy|Electrochemical solar cells
1983|17.0|1.5|Solar Energy|A probability density function for the clearness index, with applications
1984|18.0|1.0|Applied Physics Letters|High conversion efficiency and high radiation resistance InP homojunction solar cells
1985|24.0|1.5|Applied Physics Letters|Highly efficient neodymium:yttrium aluminum garnet laser end pumped by a semiconductor laser array
1986|55.0|2.0|ACM Transactions on Graphics|A survey of three dialogue models
1987|18.0|2.0|IEEE Journal on Selected Areas in Communications|Highly Efficient Digital Mobile Communications with a Linear Modulation Method
1988|27.0|2.0|Applied Physics Letters|Visible BaB2O4 optical parametric oscillator pumped at 355 nm by a singleaxialmode pulsed source
1989|31.0|2.0|Electronics Letters|Second-harmonic generation of green light in periodically poled planar lithium niobate waveguide
1990|52.0|2.0|Applied Physics Letters|InGaAs/AlGaAs strained single quantum well diode lasers with extremely low threshold current density and high efficiency
1991|52.0|2.0|IEEE Transactions on Microwave Theory and Techniques|A 100-MESFET planar grid oscillator
1992|56.0|2.5|database and expert systems applications|The INQUERY Retrieval System
1993|60.0|2.0|design automation conference|Technology Decomposition and Mapping Targeting Low Power Dissipation
1994|48.0|2.0|Journal of Geophysical Research|Methodology for the estimation of terrestrial net primary production from remotely sensed data
1995|28.0|2.0|Journal of Electroanalytical Chemistry|Importance of binding states between photosensitizing molecules and the TiO 2 surface for efficiency in a dye-sensitized solar cell
1996|31.0|1.0|Journal of Fluid Mechanics|Unsteady counterflowing strained diffusion flames : diffusion-limited frequency response
1997|65.0|2.0|Nature|Molecular assessment of the potential transmissibilities of BSE and scrapie to humans
1998|110.0|2.0|Nature|Solid-state dye-sensitized mesoporous TiO2 solar cells with high photon-to-electron conversion efficiencies
1999|111.0|2.0|design automation conference|Power conscious fixed priority scheduling for hard real-time systems
2000|467.0|3.0|international symposium on computer architecture|Wattch: a framework for architectural-level power analysis and optimizations
2001|410.0|4.0|Applied Physics Letters|2.5% efficient organic plastic solar cells
2002|301.0|4.0|operating systems design and implementation|Fine-grained network time synchronization using reference broadcasts
2003|388.0|4.0|Journal of Applied Physics|Small molecular weight organic thin-film photodetectors and solar cells
2004|172.0|4.0|Applied Physics Letters|High-efficiency and low-voltage pin electrophosphorescent organic light-emitting diodes with double-emission layers
2005|873.0|5.0|Nature Materials|High-efficiency solution processable polymer photovoltaic cells by self-organization of polymer blends
2006|533.0|5.0|Nature Materials|A strong regioregularity effect in self-organizing conjugated polymer films and high-efficiency polythiophene:fullerene solar cells
2007|1201.0|5.0|Science|Efficient Tandem Polymer Solar Cells Fabricated by All-Solution Processing
2008|537.0|5.0|Nature Materials|Morphology evolution via self-organization and lateral and vertical diffusion in polymer:fullerene solar cell blends
2009|1583.0|6.0|Nature Photonics|Bulk heterojunction solar cells with internal quantum efficiency approaching 100|[percnt]|
2010|1728.0|7.0|Advanced Materials|For the Bright FutureBulk Heterojunction Polymer Solar Cells with Power Conversion Efficiency of 7.4%
