----  Field Name Dynamic simulation: 
----  Field Level 2.0: 
----  Field Papers Number 4519:
----  All time max citation paper: Effective energy function for proteins in solution., 1999, (584.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1970|0|0.0|Proceedings of The Institution of Electrical Engineers|Computer-program description. Dynamic simulation of control systems by digital computer using symbolic-array technique
1971|0|0.0|Proceedings of the American Mathematical Society|Separation of roots and oscillation in ordinary linear differential equations of second order
1972|1.0|1.0|Proceedings of The Institution of Electrical Engineers|General matrix formulation for dynamic simulation of linear time-invariant systems
1973|5.0|4.5|IEEE Transactions on Magnetics|Digital model for studies in magnetocardiography
1974|2.0|1.0|Marine Biology|Simulation model for wind-driven summer phytoplankton dynamics in Auke Bay, Alaska
1975|0|0.0||Marine trophic interactions by dynamic simulation of fish species
1976|3.0|0.0|Ecological Modelling|Dynamic simulation of water depletion in the root zone
1977|1.0|1.0|Computers & Chemical Engineering|Dynamic simulation of chemical processes described by distributed and lumped parameter models
1978|34.0|18.5|Journal of Applied Physics|Dynamic simulation of solution hardening
1979|18.0|2.0|Journal of Chemical Physics|Generalized Langevin theory for manybody problems in chemical dynamics: General formulation and the equivalent harmonic chain representation
1980|4.0|1.0|Journal of International Economics|Exchange Rates, Money and Relative Prices: The Dollar-Pound in the 1920's
1981|5.0|2.0||Effects of temperature and nitrogen supply on post-floral growth of wheat; measurements and simulations
1982|5.0|1.5|IEEE Transactions on Industry Applications|Dynamic Simulation of Radially Oriented Permanent Magnet-Type Electronically Operated Synchronous Machines with Parameters Obtained from Finite Element Field Solutions
1983|16.0|4.0|Journal of Geophysical Research|Numerical simulation of the Weddell Sea pack ice
1984|20.0|1.0|Journal of Chemical Physics|Dynamic simulation of sheared suspensions. I. General method
1985|14.0|2.5|The Visual Computer|The dynamics of articulated rigid bodies for purposes of animation
1986|37.0|4.0|Journal of Chemical Physics|Dissociative chemisorption dynamics of H2 on Ni and Cu surfaces: Morphology and surface temperature effects
1987|48.0|2.0|Journal of Fluid Mechanics|Dynamic simulation of hydrodynamically interacting particles
1988|67.0|5.0|FEBS Letters|Determination of three-dimensional structures of proteins from interproton distance data by hybrid distance geometry-dynamical simulated annealing calculations
1989|60.0|3.0|Journal of Chemical Physics|A theoretical study of the dissociation of H2/Cu
1990|22.0|4.0|international conference on computer graphics and interactive techniques|Dynamic simulation of autonomous legged locomotion
1991|31.0|4.0|Journal of Geophysical Research|Dynamical simulations of filament formation and evolution in the Coastal Transition Zone
1992|44.0|5.0|Journal of Chemical Physics|An adiabatic dynamical simulation study of the Zundel polarization of strongly Hbonded complexes in solution
1993|22.0|2.0|Journal of Geophysical Research|Mars atmospheric dynamics as simulated by the NASA Ames General Circulation Model: 1. The zonalmean circulation
1994|56.0|1.5|Artificial Life|Evolving 3d morphology and behavior by competition
1995|98.0|4.0|international conference on computer graphics and interactive techniques|Realistic modeling for facial animation
1996|76.0|2.5|Agricultural Systems|APSIM: a novel software system for model development, model testing and simulation in agricultural systems research
1997|43.0|3.0|international conference on computer graphics and interactive techniques|Adapting simulated behaviors for new characters
1998|50.0|3.0|Surface Science Reports|Reactions at surfaces studied by ab initio dynamics calculations
1999|121.0|3.0|Proteins|Effective energy function for proteins in solution.
2000|23.0|4.0|Powder Technology|Experimentally validated computations of flow, mixing and segregation of non-cohesive grains in 3D tumbling blenders
2001|49.0|3.0|Chemical Engineering Science|Dynamics of the direct methanol fuel cell (DMFC) : experiments and model-based analysis
2002|86.0|5.0|Current Opinion in Structural Biology|Unraveling hot spots in binding interfaces: progress and challenges.
2003|86.0|4.0|Gait & Posture|Biomechanics and muscle coordination of human walking
2004|62.0|4.0|Microelectronics Reliability|Impact life prediction modeling of TFBGA packages under board level drop test
2005|89.0|4.0|Icarus|The fossilized size distribution of the main asteroid belt
2006|139.0|3.0|PLOS Medicine|The potential impact of male circumcision on HIV in sub-Saharan Africa
2007|192.0|4.0|IEEE Transactions on Biomedical Engineering|OpenSim: Open-Source Software to Create and Analyze Dynamic Simulations of Movement
2008|95.0|3.0|PLOS Computational Biology|Dynamic analysis of integrated signaling, metabolic, and regulatory networks.
2009|118.0|4.0|Theoretical Chemistry Accounts|Molecular modeling and dynamics studies with explicit inclusion of electronic polarizability: theory and applications
2010|115.0|5.0|Annals of Biomedical Engineering|A model of the lower limb for analysis of human movement
