----  Field Name Igneous petrology: 
----  Field Level 2.0: 
----  Field Papers Number 3163:
----  All time max citation paper: Chemical differentiation of the Earth: the relationship between mantle, continental crust, and oceanic crust, 1988, (1591.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1944|6.0|6.0|Journal of the American Oil Chemists' Society|Purification of oleic acid, methyl oleate, and oleyl alcohol for use as chemical intermediates
1945|3.0|3.0|Journal of Dairy Science|The Fatty-Acid Composition of Glyceride Fractions Separated from Milk Fat
1946|7.0|6.5|Journal of the American Oil Chemists' Society|Fractionation of lard and tallow by systematic crystallization
1951|15.0|15.0|Geochimica et Cosmochimica Acta|The distribution of trace elements during strong fractionation of basic magmaa further study of the Skaergaard intrusion, East Greenland
1953|6.0|1.0|Geochimica et Cosmochimica Acta|Trace elements in a suite of Hawaiian lavas
1954|2.0|1.0|Geochimica et Cosmochimica Acta|Trace element variation during fractional crystallization as calculated from the distribution law
1955|3.0|3.0|Journal of the American Oil Chemists' Society|The Reaction of Beta-Propiolactone with Alpha-and Beta- Eleostearates and Plasticizer Properties of Derived Esters 1
1958|3.0|3.0|Journal of the American Oil Chemists' Society|Cocoa butter-like fats from domestic oils
1959|4.0|4.0|Geochimica et Cosmochimica Acta|The geochemistry of a differentiated teschenite sill near Gunnedah, New South Wales
1960|1.0|1.0|Nature|Isotopic Composition of Potassium
1963|10.0|9.0|Geochimica et Cosmochimica Acta|The chromium and nickel distribution in basaltic rocks and eclogites
1964|12.0|0.0|Geochimica et Cosmochimica Acta|Lead isotope composition in volcanic rocks of Japan
1965|0|0.0|Journal of the American Oil Chemists' Society|The chemical and physical properties of interesterified milk fat fractions
1966|10.0|1.0|Geochimica et Cosmochimica Acta|The behaviour of some elements during fractional crystallization of magma
1967|16.0|7.0|Geochimica et Cosmochimica Acta|The Bununu meteorite, and a discussion of the pyroxene-plagioclase achondrites.
1968|105.0|15.0|Geochimica et Cosmochimica Acta|Trace element fractionation and the origin of tholeiitic and alkaline magma types
1969|12.0|1.0|Geochimica et Cosmochimica Acta|The complementariness of orogenic andesite and alpine peridotite
1970|70.0|14.5|Geochimica et Cosmochimica Acta|Phenocryst-matrix partition coefficients for K, Rb, Sr and Ba, with applications to anorthosite and basalt genesis
1971|24.0|5.0|Contributions to Mineralogy and Petrology|Crystallization of abyssal tholeiites
1972|7.0|1.0|Geochimica et Cosmochimica Acta|Compositional characteristics of olivines from Apollo 12 samples.
1973|25.0|13.5|Journal of Geophysical Research|Temperatures and compositions of magmas ascending along midocean ridges
1974|110.0|3.5|Journal of Geophysical Research|Atlantic ocean floor: Geochemistry and petrology of basalts from legs 2 and 3 of the DeepSea Drilling Project
1975|99.0|3.5|Geochimica et Cosmochimica Acta|Geochemistry and origin of the early Precambrian crust of northeastern Minnesota
1976|17.0|7.5|Contributions to Mineralogy and Petrology|Oxygen isotope studies of potassic volcanic rocks of the Roman Province, Central Italy
