----  Field Name Glycobiology: 
----  Field Level 2.0: 
----  Field Papers Number 3647:
----  All time max citation paper: Systematic and integrative analysis of large gene lists using DAVID bioinformatics resources., 2009, (6860.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1963|14.0|14.0|Virology|The structure of influenza viruses: 3. Disruption of the virus particle and separation of neuraminidase activity
1966|19.0|19.0|Virology|Functional significance of sialidase during influenza virus multiplication
1967|2.0|1.5|Virology|Agglutination of erythrocyte stromata by myxoviruses in agar gel
1968|25.0|25.0|Journal of General Virology|A Common Surface Antigen in Influenza Viruses from Human and Avian Sources
1969|5.0|5.0|Journal of Hygiene|Antibody against influenza A2 virus neuraminidase in human sera
1970|18.0|2.0|Virology|Antigenic hybrids of influenza a viruses with surface antigens to order
1971|1.0|1.0|Comparative Biochemistry and Physiology B|Studies of the glycopeptides and of the swelling pattern of the calf ( Bos taurus ) cornea modified by periodate oxidation
1973|16.0|10.5|Journal of Experimental Medicine|Influence of erythrocyte membrane components on malaria merozoite invasion
1975|4.0|2.0|Archives of Virology|Morphology, biochemical analysis and neuraminidase activity of rubella virus.
1976|6.0|4.5|Journal of Hygiene|A surface antigen influenza vaccine. 1. Purification of haemagglutinin and neuraminidase proteins
1977|15.0|1.0|Virology|Differences in protein patterns of influenza A viruses.
1978|10.0|3.0|Clinical Genetics|Glycoproteins and cystic fibrosis: A review
1979|7.0|0.0|Biochimie|Solubilisation et caractrisation d'une glycoprotine : fucosyl-transfrase crbrale
1980|2.0|1.0|Journal of Hygiene|The effects of iodine on the biological activities of myxoviruses.
1981|5.0|1.5|Journal of Neurochemistry|Possible Role of Cyclic AMP in the ReceptorMediated Regulation of Glycosyltransferase Activities in Neurotumor Cell Lines
1982|5.0|2.0|Journal of Neurochemistry|DensityDependent Changes in Gangliosides and Sialidase Activity of Murine Neuroblastoma Cells
1983|55.0|2.0|Nature|Structure of the catalytic and antigenic sites in influenza virus neuraminidase.
1984|19.0|4.0|Clinical Biochemistry|Glycoproteins: their structure, biosynthesis and possible clinical implications
1985|4.0|0.0|International Journal of Developmental Neuroscience|Rat brain glycosyltransferase activities during postnatal development
1986|13.0|4.0|Journal of Neurochemistry|Synaptosomal Sialyltransferase Glycosylates Surface Proteins that Are Inaccessible to the Action of MembraneBound Sialidase
1987|4.0|1.0|Molecular and Biochemical Parasitology|Direct sialic acid transfer from a protein donor to glycolipids of trypomastigote forms of Trypanosoma cruzi
1988|28.0|9.0|Journal of Cellular Biochemistry|Developmentally regulated expression of cell surface carbohydrates during mouse embryogenesis
1989|7.0|3.0|Journal of Neurochemistry|PeriodateModified Gangliosides Enhance Surface Binding of Tetanus Toxin to PC 12 Pheochromocytoma Cells
1990|6.0|3.0|International Journal of Biochemistry|Effect of retinoic acid on two glycosyltransferase activities in c6 cultured glioma cells
1991|18.0|4.0|Acta Paediatrica|Biochemical Characteristics and Diagnosis of the Carbohydratedeficient Glycoprotein Syndrome
1992|13.0|6.0|Clinica Chimica Acta|Adaptation of transferrin protein and glycan synthesis
1993|101.0|4.5|FEBS Journal|Protein glycosylation : structural and functional aspects
1994|30.0|2.0|Structure|Crystal structure of Vibrio cholerae neuraminidase reveals dual lectin-like domains in addition to the catalytic domain
1995|52.0|5.0|Journal of Bacteriology|Multidomain architecture of beta-glycosyl transferases: implications for mechanism of action.
1996|22.0|4.5|Structure|The crystal structure of endoglucanase CelA, a family 8 glycosyl hydrolase from Clostridium thermocellum.
1997|43.0|4.5|Chemistry & Biology|Production of hybrid glycopeptide antibiotics in vitro and in Streptomyces toyocaensis.
1998|85.0|9.0|Current Biology|The lunatic Fringe gene is a target of the molecular clock linked to somite segmentation in avian embryos
1999|66.0|9.0|The EMBO Journal|The structure and function of a foot-and-mouth disease virus-oligosaccharide receptor complex.
2000|109.0|10.0|Cancer Research|Polymorphisms of UDP-Glucuronosyltransferase Gene and Irinotecan Toxicity: A Pharmacogenetic Analysis
2001|104.0|9.0|Trends in Cell Biology|Heparan sulfate: decoding a dynamic multifunctional cell regulator
2002|95.0|8.0|Plant Journal|Important roles of drought-and cold-inducible genes for galactinol synthase in stress tolerance in arabidopsis thaliana
2003|216.0|11.5|Journal of Molecular Biology|An Evolving Hierarchical Family Classification for Glycosyltransferases
2004|64.0|6.0|Current Opinion in Neurology|Defective glycosylation in congenital muscular dystrophies
2005|394.0|11.0|Journal of Virology|Characterization of a Novel Influenza A Virus Hemagglutinin Subtype (H16) Obtained from Black-Headed Gulls
2006|335.0|13.0|Nature Protocols|In-gel digestion for mass spectrometric characterization of proteins and proteomes
2007|1029.0|16.0|Nature Protocols|Locating proteins in the cell using TargetP, SignalP and related tools.
2008|2058.0|23.0|Nature Protocols|Analyzing real-time PCR data by the comparative CT method
2009|5660.0|21.0|Nature Protocols|Systematic and integrative analysis of large gene lists using DAVID bioinformatics resources.
2010|1420.0|18.0|Nature Protocols|I-TASSER: a unified platform for automated protein structure and function prediction
