----  Field Name Change management: 
----  Field Level 2.0: 
----  Field Papers Number 3942:
----  All time max citation paper: Why do people use information technology?: a critical review of the technology acceptance model, 2003, (942.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1972|2.0|2.0|Journal of Dairy Science|Influences of Calcium and Phosphorus Intakes, Vitamin D Supplement, and Lactation on Calcium and Phosphorus Balances1
1975|6.0|6.0|Cancer|The changing management of childhood Hodgkin's Disease
1978|0|0.0|Communications of The ACM|Systems design education: a gaming approach
1981|12.0|0.0|IEEE Transactions on Computers|Design for Autonomous Test
1982|75.0|20.5|Artificial Intelligence|R1: A rule-based configurer of computer systems
1984|4.0|4.0|American Journal of Surgery|Changing management in familial polyposis: Role of ileoanal endorectal pull-through
1985|39.0|2.0|Software - Practice and Experience|RCSa system for version control
1986|0|0.0|Long Range Planning|MBO: The fad that changed management
1987|12.0|3.0|conference on scientific computing|Infuse: a tool for automatically managing and coordinating source changes in large systems
1988|12.0|2.0||A model for change management
1989|64.0|2.5|IEEE Transactions on Software Engineering|Constructing distributed systems in Conic
1990|45.0|3.0|ACM Sigsoft Software Engineering Notes|Language constructs for managing change in process-centered environments
1991|25.0|2.5||Configuration management models in commercial environments
1992|36.0|1.0|IEEE Transactions on Software Engineering|Seesoft-a tool for visualizing line oriented software statistics
1993|31.0|3.0|IEEE Transactions on Software Engineering|Techniques for process model evolution in EPOS
1994|39.0|2.0|Proceedings of the IEEE|Generalized rate-monotonic scheduling theory: a framework for developing real-time systems
1995|40.0|2.0|Journal of Management Information Systems|The implementation of business process reengineering
1996|51.0|2.0|national conference on artificial intelligence|A Model-based Approach to Reactive Self-Configuring Systems
1997|36.0|3.0|international conference on management of data|Meaningful change detection in structured data
1998|94.0|3.5|international conference on software engineering|Architecture-based runtime software evolution
1999|83.0|3.0|IEEE Transactions on Software Engineering|Conflicts in policy-based distributed systems management
2000|50.0|3.0|IEEE Transactions on Software Engineering|Predicting fault incidence using software change history
2001|100.0|4.0|IEEE Transactions on Software Engineering|Does code decay? Assessing the evidence from change management data
2002|145.0|5.0|international conference on software engineering|Tracking down software bugs using automatic anomaly detection
2003|223.0|5.0|Information & Management|Why do people use information technology?: a critical review of the technology acceptance model
2004|129.0|4.0|IEEE Transactions on Software Engineering|Predicting source code changes by mining change history
2005|123.0|4.0|IEEE Transactions on Software Engineering|Mining version histories to guide software changes
2006|84.0|3.0|Administrative Science Quarterly|Dynamics of Social Capital and Their Performance Implications: Lessons from Biotechnology Start-ups
2007|60.0|3.0|Journal of Systems and Software|A rationale-based architecture model for design traceability and reasoning
2008|133.0|3.0|The Lancet|Effect of community-based behaviour change management on neonatal mortality in Shivgarh, Uttar Pradesh, India: a cluster-randomised controlled trial
2009|181.0|3.0|Implementation Science|A theory of organizational readiness for change
2010|240.0|3.0|BMC Health Services Research|Barriers to the acceptance of electronic medical records by physicians from systematic review to taxonomy and interventions
