----  Field Name Organometallic chemistry
----  Field Level 2.0
----  Field Papers Number 103105
----  All time max citation paper Ab initio effective core potentials for molecular calculations. Potentials for the transition metal atoms Sc to Hg, 1985, (5068.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1934|3.0|3.0|Journal of Chemical Physics|The InterRelations of Hydrogen and Deuterium Molecules
1938|5.0|5.0|Physica D: Nonlinear Phenomena|Paramagnetic dispersion in chromium alum and its interpretation
1940|3.0|3.0|Physica D: Nonlinear Phenomena|Paramagnetic absorption and dispersion in chromium potassium alum
1942|1.0|1.0|Physica D: Nonlinear Phenomena|On the high frequency rest-susceptibility of chromium-alum
1948|2.0|1.0|Physica D: Nonlinear Phenomena|On the empty electron bands of lowest energy of the transition metals Mn and Fe and their oxides
1950|5.0|4.0|British Journal of Nutrition|Copper pine of calves.
1951|9.0|5.0|Journal of Chemical Physics|The Exchange of Water Between Hydrated Cations and Solvent
1952|5.0|0.5|Physica D: Nonlinear Phenomena|On paramagnetic relaxation in chromium alum
1953|11.0|3.0|Geochimica et Cosmochimica Acta|Minor element content of Ontario diabase
1954|3.0|1.0|Journal of the American Ceramic Society|Solid Solution and Chromium Oxide Loss in Part of the System MgOAl2O3Cr2O3SiO2
1955|14.0|1.0|Journal of Chemical Physics|Electronic Structures of TransitionMetal Complexes
1956|8.0|4.0|Journal of Chemical Physics|Proton Relaxation in Solutions of Chromium (III) Complexes
1957|21.0|2.0|Journal of Physics and Chemistry of Solids|The distribution of transition metal cations in spinels
1958|6.0|1.0|British Journal of Nutrition|Excretion of chromium sesquioxide and polyethyleneglycol by dairy cows
1959|12.0|1.5|Journal of Applied Physics|DIFFUSION OF INTERSTITIAL SOLUTES IN THE GROUP V TRANSITION METALS
1960|23.0|1.0|Journal of Applied Physics|Equation of State for Nineteen Metallic Elements from ShockWave Measurements to Two Megabars
1961|7.0|1.0|Geochimica et Cosmochimica Acta|Chromium, cobalt and strontium in some Bureau of Standards rock reference samples
1962|17.0|1.0|Journal of Applied Physics|Work Function Variation of Metals Coated by Metallic Films
