----  Field Name Exercise physiology: 
----  Field Level 2.0: 
----  Field Papers Number 23136:
----  All time max citation paper: PGC-1|[alpha]|-responsive genes involved in oxidative phosphorylation are coordinately downregulated in human diabetes, 2003, (1924.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1940|2.0|1.5|JAMA|COMPENSATORY ATROPHY OF THE ADRENALS
1941|0|0.0|Journal of Cellular and Comparative Physiology|Anaerobic metabolism in the larvae of tenebrio molitor L.: Gaseous metabolism and changes in glycogen, sugar, fat and lactic acid
1955|0|0.0|Physiologia Plantarum|Mechanism of Action of Branching Enzyme from Oscillatoria and the Structure of Branched Dextrins
1959|2.0|2.0|Biochimica et Biophysica Acta|The effects of 2,4-dinitrophenol and p-nitrophenol on the aerobic and anaerobic metabolism of bull spermatozoa
1960|2.0|2.0|Archives of Biochemistry and Biophysics|The effect of 2,4-dinitrophenol and sodium azide on anaerobic metabolism of hexoses in ehrlich ascites tumor cells.
1961|4.0|2.0|Experimental Parasitology|Studies on the aerobic and anaerobic metabolism of larval and adult Taenia taeniaeformis
1962|4.0|4.0|American Heart Journal|Isometric contraction and contractility in the intact mammalian ventricle
1963|6.0|0.0|American Heart Journal|Fundamentals in vibrocardiography. Precordial accelerography and acceleration ballistocardiography
1964|3.0|0.0|American Heart Journal|Anaerobic metabolic responses to acute maximal exercise in male athletes
1965|0|0.0|European Journal of Applied Physiology|The prediction of cardio-respiratory fitness
1966|4.0|1.0|Experimental Parasitology|Aerobic and anaerobic metabolism of larval and adult Taenia taeniaeformis . IV. Absorption of glycerol; relations between glycerol absorption and glucose absorption or leakage
1967|6.0|3.0|The American Journal of Medicine|Chronic renal homograft function: Correlation with histology and lymphocyte antigen matching
1968|17.0|1.0|American Journal of Cardiology|Myocardial hypoxia and anaerobic metabolism in coronary heart disease
1969|10.0|1.5|The American Journal of Medicine|INFLUENCE OF BETA SYMPATHETIC BLOCKADE (PROPRANOLOL) ON THE HEMODYNAMICS OF HYPERTHYROIDISM,
1970|9.0|1.0|Biochemical Genetics|The X-chromo-some and the enzymes controlling muscle glycogen: phosphorylase kinase.
1971|6.0|1.0|Journal of Biomechanics|Mechanics of cardiac muscle, based on Huxley's model: Mathematical simulation of isometric contraction
1972|21.0|3.0|Journal of Comparative Physiology A-neuroethology Sensory Neural and Behavioral Physiology|Anaerobic metabolism during activity in lizards
1973|13.0|1.0|Acta Physiologica Scandinavica|Role of Cyclic AMP and Ca++ in Mechanical and Metabolic Events in Isometrically Contracting Vascular Smooth Muscle
1974|28.0|3.0|FEBS Letters|A new method of preparation of troponin I (inhibitory protein) using affinity chromatography. Evidence for three different forms of troponin I in striated muscle
1975|10.0|2.0|Journal of Molecular and Cellular Cardiology|Right ventricular hypertrophy in the catAn electrophysiological and anatomical study
1976|22.0|3.0|Brain Research Bulletin|Hypertrophy and redistribution of astrocytes in the deafferented dentate gyrus
1977|28.0|2.0|Acta Physiologica Scandinavica|Muscle Adaptation to Extreme Endurance Training in Man
1978|15.0|3.0|Naunyn-schmiedebergs Archives of Pharmacology|Effects of several phosphodiesterase-inhibitors on guinea-pig myocardium
1979|22.0|2.5||The significance of the aerobic-anaerobic transition for the determination of work load intensities during endurance training.
1980|16.0|2.0|Atherosclerosis|The time course of alterations in plasma lipid and lipoprotein concentrations during eight weeks of endurance training
1981|30.0|3.0|Archives of Biochemistry and Biophysics|Biochemical adaptation of mitochondria, muscle, and whole-animal respiration to endurance training
1982|39.0|3.0|Archives of Microbiology|Fermentation of Trihydroxybenzenes by Pelobacter acidigallici gen. nov. sp. nov., a New Strictly Anaerobic, Non-Sporeforming Bacterium
1983|22.0|2.0|Allergy|Calcium, the Control of Smooth Muscle Function and Bronchial Hyperreactivity
1984|17.0|3.0|Metabolism-clinical and Experimental|Meal size and thermic response to food in male subjects as a function of maximum aerobic capacity.
1985|32.0|2.0|Journal of Neuroscience Research|Steady growth cone currents revealed by a novel circularly vibrating probe: A possible mechanism underlying neurite growth
1986|224.0|2.0|Nature|GTP-binding proteins mediate transmitter inhibition of voltage-dependent calcium channels
1987|61.0|3.0|Trends in Pharmacological Sciences|Regulation of the L-type calcium channel
1988|47.0|2.5|The Journal of General Physiology|Fast-deactivating calcium channels in chick sensory neurons.
1989|44.0|3.0|Neuron|Antibodies to the GTP binding protein, Go, antagonize noradrenaline-induced calcium current inhibition in NG108-15 hybrid cells.
1990|62.0|3.0|JAMA|High-Intensity Strength Training in Nonagenarians: Effects on Skeletal Muscle
1991|38.0|2.0|Journal of Bone and Mineral Research|Estrogen therapy and variableresistance weight training increase bone mineral in surgically menopausal women
1992|59.0|3.0|Neuron|Plasma membrane inositol 1,4,5-Trisphosphate-Activated channels mediate signal transduction in lobster olfactory receptor neurons
1993|156.0|2.0|Neuropharmacology|Distinctive pharmacology and kinetics of cloned neuronal Ca 2+ channels and their possible counterparts in mammalian CNS neurons
1994|69.0|3.0|JAMA|Effects of High-Intensity Strength Training on Multiple Risk Factors for Osteoporotic Fractures: A Randomized Controlled Trial
1995|80.0|3.0|Journal of Cell Biology|THE T-SNARES SYNTAXIN-1 AND SNAP-25 ARE PRESENT ON ORGANELLES THAT PARTICIPATE IN SYNAPTIC VESICLE RECYCLING
1996|152.0|4.0|Neuron|Neurotrophin Regulation of Cortical Dendritic Growth Requires Activity
1997|267.0|4.5|Nature Genetics|Autosomal dominant cerebellar ataxia (SCA6) associated with small polyglutamine expansions in the alpha 1A-voltage-dependent calcium channel.
1998|365.0|6.0|Cell|MMP-9/Gelatinase B Is a Key Regulator of Growth Plate Angiogenesis and Apoptosis of Hypertrophic Chondrocytes
1999|155.0|7.0|Nature|Calmodulin supports both inactivation and facilitation of L-type calciumchannels
2000|140.0|7.0|Nature Neuroscience|Distinct molecular mechanisms and divergent endocytotic pathways of AMPA receptor internalization
2001|200.0|8.0|Progress in Neurobiology|The physiology of brain histamine
2002|288.0|8.0|Nature|Transcriptional co-activator PGC-1|[alpha]| drives the formation of slow-twitch muscle fibres
2003|606.0|8.0|Nature Genetics|PGC-1|[alpha]|-responsive genes involved in oxidative phosphorylation are coordinately downregulated in human diabetes
2004|394.0|9.0|Nature|Mustard oils and cannabinoids excite sensory nerve fibres through the TRP channel ANKTM1
2005|293.0|8.0|Pharmacological Reviews|International Union of Pharmacology. XLVIII. Nomenclature and Structure-Function Relationships of Voltage-Gated Calcium Channels
