----  Field Name Molecular epidemiology: 
----  Field Level 2.0: 
----  Field Papers Number 5911:
----  All time max citation paper: Multilocus Sequence Typing for Characterization of Methicillin-Resistant and Methicillin-Susceptible Clones ofStaphylococcus aureus, 2000, (1287.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1980|24.0|19.5|The New England Journal of Medicine|Molecular epidemiology of cytomegalovirus infections in women and their infants.
1982|16.0|13.0|The New England Journal of Medicine|Molecular epidemiology of antibiotic resistance in salmonella from animals and human beings in the United States.
1983|22.0|8.0|Journal of Medical Virology|Cocirculation of different rotavirus strains in a local outbreak of infantile gastroenteritis: Monitoring by rapid and sensitive nucleic acid analysis
1984|9.0|6.5|Journal of Medical Virology|Rotavirus shedding by newborn children
1985|30.0|7.0|Gene|The quasispecies (extremely heterogeneous) nature of viral RNA genome populations: biological relevance  a review
1986|10.0|6.0|Journal of Medical Virology|Molecular epidemiology of rotavirus infections in Uppsala, Sweden, 1981: Disappearance of a predominant electropherotype
1987|13.0|3.5|Journal of General Virology|Molecular Epidemiology of Infectious Bronchitis Virus in The Netherlands
1988|18.0|4.0|Gene|Genetic and immunogenic variations among closely related isolates of foot-and-mouth disease virus
1989|7.0|5.0|Journal of Medical Virology|Characterization of cytomegalovirus isolates recovered during repeated infection in renal transplant recipients
1990|12.0|2.5|Journal of Medical Virology|Typing of hepatitis B virus genomes by a simplified polymerase chain reaction
1991|27.0|3.0|JAMA|Molecular Epidemiology and the Genetics of Environmental Cancer
1992|68.0|4.0|Science|Molecular Epidemiology of HIV Transmission in a Dental Practice
1993|35.0|6.0|Infection Control and Hospital Epidemiology|Molecular Epidemiology of Nosocomial Infection: Analysis of Chromosomal Restriction Fragment Patterns by Pulsed-Field Gel Electrophoresis
1994|32.0|5.0|Trends in Microbiology|Origin and molecular epidemiologY of penicillin-binding-protein-mediated resistance to -lactam antibiotics
1995|45.0|8.0|Journal of Clinical Microbiology|Predominance of a single genotype of Mycobacterium tuberculosis in countries of east Asia.
1996|52.0|7.0|Clinical Microbiology Reviews|Epidemiology of nosocomial fungal infections.
1997|68.0|8.0|Mutation Research|The comet assay: what can it really tell us?
1998|104.0|9.0|The Journal of Infectious Diseases|Molecular Epidemiology of Norwalk-like Viruses in Outbreaks of Gastroenteritis in the United States
1999|139.0|9.5|Proceedings of the National Academy of Sciences of the United States of America|Yersinia pestis, the cause of plague, is a recently emerged clone of Yersinia pseudotuberculosis
2000|207.0|11.0|Journal of General Virology|A new genotype of hepatitis B virus : complete genome and phylogenetic relatedness
2001|202.0|11.0|Microbiology and Molecular Biology Reviews|Tetracycline Antibiotics: Mode of Action, Applications, Molecular Biology, and Epidemiology of Bacterial Resistance
2002|118.0|12.0|Trends in Microbiology|Global dissemination of the Mycobacterium tuberculosis W-Beijing family strains
2003|84.0|12.0|Journal of Clinical Microbiology|Snapshot of Moving and Expanding Clones of Mycobacterium tuberculosis and Their Global Distribution Assessed by Spoligotyping in an International Study
2004|229.0|13.0|Intervirology|Genetic Diversity of Hepatitis B Virus Strains Derived Worldwide: Genotypes, Subgenotypes, and HBsAg Subtypes
2005|166.0|13.0|Clinical Microbiology Reviews|Molecular Pathogenesis, Epidemiology, and Clinical Manifestations of Respiratory Infections Due to Bordetella pertussis and Other Bordetella Subspecies
2006|297.0|12.0|BMC Microbiology|Mycobacterium tuberculosis complex genetic diversity: mining the fourth international spoligotyping database (SpolDB4) for classification, population genetics and epidemiology
2007|337.0|12.0|Clinical Microbiology Reviews|Carbapenemases: the Versatile -Lactamases
2008|174.0|14.0|Infection, Genetics and Evolution|The evolution of Staphylococcus aureus
2009|870.0|14.0|PLOS ONE|HIV-1 Epidemic in the Caribbean Is Dominated by Subtype B
2010|482.0|14.0|Science|Evolution of MRSA During Hospital Transmission and Intercontinental Spread
