----  Field Name Analytic philosophy: 
----  Field Level 2.0: 
----  Field Papers Number 4641:
----  All time max citation paper: Systematic determination of genetic network architecture, 1999, (1460.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1966|4.0|4.0|IEEE Transactions on Information Theory|Nonsupervised sequential classification and recognition of patterns
1971|3.0|3.0|IEEE Transactions on Computers|Interactive Use of Problem Knowledge for Clustering and Decision Making
1974|12.0|6.0|Systematic Biology|A Radical Solution to the Species Problem
1975|4.0|4.0|IEEE Transactions on Computers|Building a Distance Function for Gestalt Grouping
1976|0|0.0|Calcolo|A graph model for scheduling processes in systems with parallel computations
1977|3.0|1.5|IEEE Transactions on Computers|Sequential Estimation Technique for Enhancement of Noisy Images
1978|1.0|1.0|IEEE Transactions on Communications|Adaptive Multipath Cancellation for Digital Data Communications
1979|1.0|1.0|IEEE Transactions on Information Theory|Detection of weak signals in narrowband non-Gaussian noise
1980|2.0|1.0|Journal of Pharmacokinetics and Biopharmaceutics|Identifiable pharmacokinetic models: The role of extra inputs and measurements
1981|7.0|2.0|Communications of The ACM|On approaches to the study of social issues in computing
1982|19.0|2.0|international conference on acoustics, speech, and signal processing|A new model of LPC excitation for producing natural-sounding speech at low bit rates
1983|0|0.0|Biological Cybernetics|Optimum flux-detection in the absence of a priori knowledge about the signal
1984|7.0|3.0|The International Journal of Robotics Research|An algorithm for seam tracking applications
1985|13.0|2.5|Marketing Science|A New Class of Market Share Models
1986|9.0|4.0|American Sociological Review|Pragmatism and Social Interactionism
1987|15.0|3.0|International Journal of Fracture|An anisotropic theory of elasticity for continuum damage mechanics
1988|13.0|2.0|IEEE Transactions on Pattern Analysis and Machine Intelligence|A rule based approach for visual pattern inspection
1989|30.0|2.0|IEEE Control Systems Magazine|Learning to control an inverted pendulum using neural networks
1990|7.0|1.0|IEEE Transactions on Acoustics, Speech, and Signal Processing|Regularization theory in image restoration-the stabilizing functional approach
1991|26.0|2.0|Psychological Review|Covariation in Natural Causal Induction.
1992|34.0|3.0|IEEE Transactions on Automatic Control|Hard frequency-domain model error bounds from least-squares like identification techniques
1993|39.0|3.0|International Journal of Computer Vision|Model-based object tracking in monocular image sequences of road traffic scenes
1994|82.0|3.0|International Journal of Computer Vision|Iterative point matching for registration of free-form curves and surfaces
1995|47.0|2.0|Speech Communication|Speech recognition in noisy environments: a survey
1996|188.0|2.5|Medical Image Analysis|Deformable models in medical image analysis: a survey
1997|25.0|3.0|IEEE Transactions on Pattern Analysis and Machine Intelligence|An algorithm for the learning of weights in discrimination functions using a priori constraints
1998|117.0|3.0|Human Brain Mapping|Analysis of fMRI data by blind separation into independent spatial components
1999|466.0|5.0|Nature Genetics|Systematic determination of genetic network architecture
2000|138.0|3.0|NeuroImage|Regularization of diffusion-based direction maps for the tracking of brain white matter fascicles.
2001|208.0|2.5|Genome Biology|Prediction of co-regulated genes in Bacillus subtilis on the basis of upstream elements conserved across three closely related species
2002|97.0|4.0|IEEE Transactions on Circuits and Systems for Video Technology|Shot-boundary detection: unraveled and resolved?
2003|103.0|4.0||ARC: A Self-Tuning, Low Overhead Replacement Cache
2004|74.0|4.0|European Journal of Operational Research|Social multi-criteria evaluation: Methodological foundations and operational consequences
2005|80.0|3.0|BMC Bioinformatics|Systematic Survey Reveals General Applicability of "Guilt-by-association" Within Gene Coexpression Networks
2006|149.0|3.0|Applied Physics Letters|Nanoresolution profiling of metal-metal interfaces from x-ray Fraunhofer diffraction data
2007|111.0|3.0|BMC Bioinformatics|Classification of microarray data using gene networks
2008|178.0|3.0||BotMiner: clustering analysis of network traffic for protocol- and structure-independent botnet detection
2009|168.0|3.0|Nature Biotechnology|Mass-spectrometric identification and relative quantification of N-linked cell surface glycoproteins
2010|128.0|3.0|BMC Genomics|Genome-wide SNPs and re-sequencing of growth habit and inflorescence genes in barley: implications for association mapping in germplasm arrays varying in size and structure
