----  Field Name Palynology: 
----  Field Level 2.0: 
----  Field Papers Number 8817:
----  All time max citation paper: QIIME allows analysis of high-throughput community sequencing data, 2010, (2576.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1920|0|0.0|The Lancet|Medical Experiences in Macedonia and the Caucasus. A Lecture Delivered before a Meeting of the Royal Society of Medicine.
1923|0|0.0|JAMA Internal Medicine|LAMBLIA (GIARDIA) INFECTION ASSOCIATED WITH CHOLECYSTITIS: REPORT OF A CASE TREATED WITH NEO-ARSPHENAMIN
1930|3.0|2.5|JAMA Pediatrics|Minimum Requirement of Calcium and Phosphorus in Children.
1931|3.0|1.5|Parasitology|Studies on Trypanosoma grayi . III. Life-Cycle in the Tsetse-fly and in the Crocodile
1933|0|0.0|The Journal of Agricultural Science|Observations on the Mineral Metabolism of Pullets
1935|0|0.0||Border Pining in SheepII
1938|4.0|1.0|JAMA|POLIOMYELITIS VIRUS IN HUMAN STOOLS
1939|0|0.0|Transactions of The Royal Society of Tropical Medicine and Hygiene|An Explanation for the Occurrence of Capillaria hepatica Ova in Human Faeces suggested by the Finding of Three New Hosts used as Food.
1940|3.0|0.0|Journal of Dairy Science|Rumen digestion in the bovine with some observations on the digestibility of alfalfa hay.
1941|0|0.0|The Journal of Agricultural Science|Studies on the excretion of copper in the rabbit
1942|1.0|1.0|The Lancet|NEONATAL THRUSH IN A MATERNITY HOSPITAL
1943|1.0|0.0|Acta Paediatrica|The Metabolism of Bile Pigments in Infants, with Special Regard to Icterus Neonatorum
1945|0|0.0|Journal of Hygiene|The influence of Salmonella typhi-murium infection in rats on vitamin A metabolism
1946|8.0|4.0|JAMA Internal Medicine|Absorption, Distribution and Excretion of Streptomycin.
1948|2.0|1.0|The American Journal of Medicine|Effects of immobilization upon various metabolic and physiologic functions of normal men
1949|0|0.0|Tubercle|Childhood tuberculosis in Middlesbrough 1947 and 1948
1950|5.0|1.0|British Journal of Nutrition|Copper pine of calves.
1951|1.0|1.0|Journal of Dairy Science|The effect of substituting colostrum for whole milk in the ration of dairy calves.
1953|4.0|2.5|British Journal of Nutrition|Antibiotics in the diet of the fattening pig.
1954|2.0|2.0|Experimental Parasitology|Observations on immunity to superinfection with Schistosoma mansoni and S. haematobium in monkeys
1955|7.0|3.0|JAMA Internal Medicine|Fecal Flora of Man after Oral Administration of Chlortetracycline or Oxytetracycline.
1956|3.0|3.0|The New England Journal of Medicine|Absorption, elimination and excretion of orally administered vitamin B12 in normal subjects and in patients with pernicious anemia.
1958|5.0|0.0|Archives of Biochemistry and Biophysics|Studies on absorption and metabolism of propylene glycol distearate
1959|1.0|0.0|British Journal of Nutrition|The diet of sledge dogs.
1960|12.0|1.0|British Journal of Nutrition|Excretion of chromium sesquioxide administered as a component of paper to sheep.
