----  Field Name Entrepreneurship: 
----  Field Level 2.0: 
----  Field Papers Number 17049:
----  All time max citation paper: The Correlates of Entrepreneurship in Three Types of Firms, 1983, (1303.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1959|3.0|3.0|Journal of the American Ceramic Society|Factors Affecting Sinterability of Oxide Powders:BeO and MgO
1960|12.0|7.0|Journal of Chemical Physics|Dielectric Relaxation of Isoamyl Bromide
1961|18.0|18.0|Journal of Applied Physics|Sintering Crystalline Solids. II. Experimental Test of Diffusion Models in Powder Compacts
1963|12.0|8.5|Journal of Applied Physics|A Model for Boundary Diffusion Controlled Creep in Polycrystalline Materials
1965|26.0|22.0|Journal of Geophysical Research|Interplanetary diffusion model for the time behavior of intensity in a solar cosmic ray event
1966|2.0|2.0|Plant and Soil|Pathways of ions from soil into root according to diffusion models
1967|16.0|8.0|Journal of Pharmaceutical Sciences|Diffusional models useful in biopharmaceutics. Drug release rate processes
1968|3.0|3.0|Journal of Geophysical Research|Use of ionic mobilities for measurements in the lower ionosphere
1969|5.0|1.0|Socio-economic Planning Sciences|The air diffusion model as an urban planning tool
1970|26.0|11.0|Journal of Geophysical Research|The acceleration and precipitation of Van Allen outer zone energetic electrons
1971|15.0|2.5|Journal of Geophysical Research|Vertical advection diffusion and redox potentials as controls on the distribution of manganese and other trace metals Dissolved in waters of the Black Sea
1972|15.0|4.0|Journal of Geophysical Research|Diffusion model for the phase delay between thermospheric density and temperature
1973|19.0|3.0|Journal of Geophysical Research|Satellite ultraviolet measurements of nitric oxide fluorescence with a diffusive transport model
1974|17.0|2.0|Journal of Geophysical Research|Constraints on the dilatancydiffusion model of the earthquake mechanism
1975|58.0|3.5|Tellus A|A box diffusion model to study the carbon dioxide exchange in nature
1976|18.0|3.0|Earth and Planetary Science Letters|Radium and barium at GEOSECS stations in the Atlantic and Pacific
1977|35.0|3.0|Journal of Applied Physics|Ion-beam-induced atomic mixing
1978|31.0|6.0|Journal of Applied Physics|Crystalline to amorphous transformation in ionimplanted silicon: a composite model
1979|23.0|2.5|Geophysical Research Letters|Nonlinear Stabilization of the Current Convective Instability in the Diffuse Aurora.
1980|24.0|4.0|Water Resources Research|Mass transport: 1. A stochastic analysis of macroscopic dispersion
1981|26.0|4.0|Journal of Atmospheric and Solar-Terrestrial Physics|Spread F Theories - A Review.
1982|27.0|1.0|Earth and Planetary Science Letters|Particle mixing rates in deep-sea sediments determined from excess 210Pb and 32Si profiles
1983|24.0|5.0|Geochimica et Cosmochimica Acta|The geochemistry of salt marshes: Sedimentary ion diffusion, sulfate reduction, and pyritization
1984|22.0|2.0|Journal of Geophysical Research|F layer ionization patches in the polar cap
1985|30.0|4.0|Advances in Space Research|Images of the Earth's Aurora and Geocorona from the Dynamics Explorer Mission
1986|55.0|3.0|Journal of Financial Economics|Investment banking, reputation, and the underpricing of initial public offerings
1987|16.0|4.0|Water Resources Research|Using the method of moments to analyze threedimensional diffusionlimited solute transport from temporal and spatial perspectives
1988|54.0|3.0|Journal of Applied Physics|Transient boron diffusion in ionimplanted crystalline and amorphous silicon
1989|46.0|3.0|Journal of Finance|Seasoned Offerings, Imitation Costs, and the Underpricing of Initial Public Offerings
1990|65.0|3.0|Journal of Applied Physics|Sintering Crystalline Solids. I. Intermediate and Final State Diffusion Models
1991|85.0|3.0|Journal of Finance|The LongRun Performance of initial Public Offerings
1992|28.0|2.0|Contributions to Mineralogy and Petrology|Intercrystalline stable isotope diffusion: a fast grain boundary model
1993|22.0|3.0|Journal of Geophysical Research|The age of the air in the firn and the ice at Summit, Greenland
1994|52.0|3.0|Pacific-basin Finance Journal|Initial public offerings: International insights
1995|131.0|2.0|Journal of Finance|The New Issues Puzzle
1996|53.0|2.0|World Bank Research Observer|Some lessons from the East Asian miracle
1997|68.0|3.0|Journal of Finance|Myth or Reality? The Long-Run Underperformance of Initial Public Offerings: Evidence from Venture and Nonventure Capital-Backed Companies
1998|42.0|2.0|Research Policy|Do firms in clusters innovate more?
1999|108.0|3.0|Management Information Systems Quarterly|Information technology adoption across time: a cross-sectional comparison of pre-adoption and post-adoption beliefs
2000|131.0|3.0|American Journal of Human Genetics|Y-chromosomal diversity in Europe is clinal and influenced primarily by geography, rather than by language
2001|70.0|4.0|Applied Physics Letters|Effect of catalyst film thickness on carbon nanotube growth by selective area chemical vapor deposition
2002|159.0|4.0|Journal of Oceanography|The Pacific Decadal Oscillation
2003|129.0|5.0|Research Policy|Why do some universities generate more start-ups than others?
2004|150.0|5.0|Psychological Review|A Comparison of Sequential Sampling Models for Two-Choice Reaction Time.
2005|138.0|5.0|Information Systems Journal|The utilization of egovernment services: citizen trust, innovation and acceptance factors*
2006|181.0|4.0|Journal of Financial Economics|The Determinants of Corporate Board Size and Composition: An Empirical Analysis
2007|551.0|5.0|Strategic Management Journal|Explicating dynamic capabilities: the nature and microfoundations of (sustainable) enterprise performance
2008|191.0|5.0|Journal of Hazardous Materials|Adsorption of basic dye on high-surface-area activated carbon prepared from coconut husk : Equilibrium, kinetic and thermodynamic studies
2009|305.0|5.0||Conditional cash transfers : reducing present and future poverty
2010|294.0|5.0|Regional Studies|How does insertion in global value chains affect upgrading in industrial clusters?
